target_id,q_sampled,position_xyz,rotation_matrix,quaternion_wxyz,transform_row_major,within_joint_limits,fk_verified
137,"[-0.06372492065186418, -2.0199247866008423, 1.8662230455936035, 0.1910131973182884, 1.596254533714824, -0.0486089144228635]","[0.3971285601334649, 0.13658137098616177, 0.6471653132392564]","[0.08713323559760047, 0.04150989931937375, 0.9953314661522505, 0.9949658859213364, 0.04602402150234936, -0.08902064534433284, -0.049504394825745014, 0.9980775108693948, -0.03729071184209291]","[0.523418223139455, 0.5192301815999683, 0.49904446138266123, 0.45539873491753274]","[0.08713323559760047, 0.04150989931937375, 0.9953314661522505, 0.3971285601334649, 0.9949658859213364, 0.04602402150234936, -0.08902064534433284, 0.13658137098616177, -0.049504394825745014, 0.9980775108693948, -0.03729071184209291, 0.6471653132392564, 0.0, 0.0, 0.0, 1.0]",True,True
138,"[-0.04401297321425138, -1.9988207712640316, 1.876666067190201, 0.17478229502979703, 1.5930554263671506, -0.04917342688654732]","[0.4067088922292643, 0.14413377296478058, 0.6334367370026521]","[0.0635296367221147, 0.05574244977013474, 0.9964219811664036, 0.9967138131670583, 0.046734095133888, -0.06616267069881177, -0.050254949009414324, 0.997350842805901, -0.052590269579271466]","[0.5142162634234576, 0.5170555606430268, 0.5088700050089034, 0.4574784143991731]","[0.0635296367221147, 0.05574244977013474, 0.9964219811664036, 0.4067088922292643, 0.9967138131670583, 0.046734095133888, -0.06616267069881177, 0.14413377296478058, -0.050254949009414324, 0.997350842805901, -0.052590269579271466, 0.6334367370026521, 0.0, 0.0, 0.0, 1.0]",True,True
139,"[-0.04867354389615365, -1.9842549128114353, 1.886659884941132, 0.154395315451092, 1.5957292155955312, -0.04920140512056716]","[0.41652245535205207, 0.14154444037310915, 0.6227499265267881]","[0.07062216420084615, 0.060248734061199884, 0.99568197732389, 0.9962231990017306, 0.04628973132019523, -0.07346154466836737, -0.050515816279133, 0.9971094979079913, -0.05675210557614519]","[0.5148203060158215, 0.5198760762087431, 0.5080402721968736, 0.45451512595919547]","[0.07062216420084615, 0.060248734061199884, 0.99568197732389, 0.41652245535205207, 0.9962231990017306, 0.04628973132019523, -0.07346154466836737, 0.14154444037310915, -0.050515816279133, 0.9971094979079913, -0.05675210557614519, 0.6227499265267881, 0.0, 0.0, 0.0, 1.0]",True,True
140,"[-0.05148599191298714, -1.9734573599230636, 1.8851762926773818, 0.13270775395255624, 1.5993528012564757, -0.049215422275181886]","[0.42492978968850526, 0.13962520254323374, 0.6211318374406058]","[0.07765012671102436, 0.04823166443502271, 0.9958133180308392, 0.9957052429145159, 0.046755297564906, -0.07990626622588452, -0.050413560222490716, 0.9977412734248516, -0.04439396637211918]","[0.5196179986066233, 0.5184806639398999, 0.5033634713668645, 0.45585101989354776]","[0.07765012671102436, 0.04823166443502271, 0.9958133180308392, 0.42492978968850526, 0.9957052429145159, 0.046755297564906, -0.07990626622588452, 0.13962520254323374, -0.050413560222490716, 0.9977412734248516, -0.04439396637211918, 0.6211318374406058, 0.0, 0.0, 0.0, 1.0]",True,True
141,"[-0.03669745210275158, -1.9616520720866364, 1.8913034491580163, 0.11230708094800841, 1.595806701194141, -0.04118505575812469]","[0.4306058621957044, 0.14593494699540888, 0.6139079493498774]","[0.059868497619831554, 0.04442056455577768, 0.9972174168341076, 0.997314477136779, 0.03955741475513109, -0.06163639047903011, -0.042185266221006115, 0.9982294447582862, -0.04193302912295172]","[0.514172364886526, 0.5153261375060583, 0.5053765789632151, 0.46331443386270765]","[0.059868497619831554, 0.04442056455577768, 0.9972174168341076, 0.4306058621957044, 0.997314477136779, 0.03955741475513109, -0.06163639047903011, 0.14593494699540888, -0.042185266221006115, 0.9982294447582862, -0.04193302912295172, 0.6139079493498774, 0.0, 0.0, 0.0, 1.0]",True,True
142,"[-0.030014019305972098, -1.9455198816856798, 1.9028327335477238, 0.08103904458641412, 1.5950416041004896, -0.04675737043071729]","[0.4401027968360305, 0.14856544574380923, 0.6021059868804699]","[0.05236427102894004, 0.04081736018480828, 0.997793528856121, 0.9974913228581695, 0.04552219187194158, -0.054210615840744616, -0.04763448270178197, 0.998129086418544, -0.03833122621330907]","[0.5146734976389333, 0.511168588963149, 0.5078112708123733, 0.46469944880691677]","[0.05236427102894004, 0.04081736018480828, 0.997793528856121, 0.4401027968360305, 0.9974913228581695, 0.04552219187194158, -0.054210615840744616, 0.14856544574380923, -0.04763448270178197, 0.998129086418544, -0.03833122621330907, 0.6021059868804699, 0.0, 0.0, 0.0, 1.0]",True,True
143,"[-0.019810708794173543, -1.935890027268048, 1.90113363445014, 0.07616280364662752, 1.5869389787117822, -0.047041911806815086]","[0.4438990502527333, 0.15368949041862873, 0.5994334353626541]","[0.03394585224538984, 0.043030349077007, 0.9984969044386893, 0.998287029776161, 0.04617509193593072, -0.03592863851300948, -0.047651708217275116, 0.9980061372271313, -0.0413891865220423]","[0.5095909530347056, 0.5072376037991224, 0.5132295846433114, 0.4686389519919992]","[0.03394585224538984, 0.043030349077007, 0.9984969044386893, 0.4438990502527333, 0.998287029776161, 0.04617509193593072, -0.03592863851300948, 0.15368949041862873, -0.047651708217275116, 0.9980061372271313, -0.0413891865220423, 0.5994334353626541, 0.0, 0.0, 0.0, 1.0]",True,True
144,"[-0.017642492308740924, -1.9072481476902865, 1.9054349675430355, 0.04339404561220565, 1.5903386619244826, -0.043200720308098475]","[0.46033580123681256, 0.15404223470845815, 0.5865921538344196]","[0.03532973306479449, 0.04312844947272218, 0.9984446638685837, 0.9984083316009819, 0.042424786443781747, -0.03716101296981318, -0.043961498510781884, 0.998168359717577, -0.0415609469022081]","[0.5089679686891818, 0.5085434822911461, 0.5120195309461337, 0.4692239693337328]","[0.03532973306479449, 0.04312844947272218, 0.9984446638685837, 0.46033580123681256, 0.9984083316009819, 0.042424786443781747, -0.03716101296981318, 0.15404223470845815, -0.043961498510781884, 0.998168359717577, -0.0415609469022081, 0.5865921538344196, 0.0, 0.0, 0.0, 1.0]",True,True
145,"[-0.005303058177627345, -1.8877022770866765, 1.9206253591965041, 0.015201118014153712, 1.5946577723579956, -0.03984887746182908]","[0.46862583784761747, 0.159258284476913, 0.5699863432064599]","[0.027193198680976163, 0.049227361585597054, 0.9984173460115853, 0.9987915314770882, 0.03956649369233104, -0.0291542317090931, -0.040939059529375085, 0.9980035868914575, -0.04809193234456971]","[0.504645360631785, 0.508851313581191, 0.5148944618453194, 0.47041162168948464]","[0.027193198680976163, 0.049227361585597054, 0.9984173460115853, 0.46862583784761747, 0.9987915314770882, 0.03956649369233104, -0.0291542317090931, 0.159258284476913, -0.040939059529375085, 0.9980035868914575, -0.04809193234456971, 0.5699863432064599, 0.0, 0.0, 0.0, 1.0]",True,True
146,"[-0.005838922171341949, -1.8786305661739509, 1.9255229532358338, 7.404441090734602e-05, 1.5881159727186516, -0.03367226682433229]","[0.47383006512581743, 0.15958028767253482, 0.5638039578578121]","[0.021543725841259763, 0.047700694565863344, 0.9986293164206681, 0.9991744874335956, 0.03338290528447498, -0.02315006040119898, -0.03444142184475005, 0.9983036739252751, -0.04694212488383958]","[0.5019921578675047, 0.5087000455672832, 0.5144854964736748, 0.47384893267539013]","[0.021543725841259763, 0.047700694565863344, 0.9986293164206681, 0.47383006512581743, 0.9991744874335956, 0.03338290528447498, -0.02315006040119898, 0.15958028767253482, -0.03444142184475005, 0.9983036739252751, -0.04694212488383958, 0.5638039578578121, 0.0, 0.0, 0.0, 1.0]",True,True
147,"[0.014110200567292544, -1.8651689989119329, 1.9239370173581065, -0.03838263101532664, 1.5900603367759718, -0.02453148470003684]","[0.4812156734389835, 0.16897161321048978, 0.5618058230388506]","[0.00464828593456855, 0.02050213281231883, 0.999779003574298, 0.9996787300508183, 0.02481622345343428, -0.005156717705306289, -0.02491646286802148, 0.9994817745230052, -0.020380193190724382]","[0.5022659445446402, 0.5000530611024842, 0.5100363052542412, 0.48737954856078863]","[0.00464828593456855, 0.02050213281231883, 0.999779003574298, 0.4812156734389835, 0.9996787300508183, 0.02481622345343428, -0.005156717705306289, 0.16897161321048978, -0.02491646286802148, 0.9994817745230052, -0.020380193190724382, 0.5618058230388506, 0.0, 0.0, 0.0, 1.0]",True,True
148,"[0.01182365329320472, -1.8470321362506792, 1.9338569456142294, -0.052120057778272236, 1.5928589576718801, -0.03043457734646803]","[0.489388595672974, 0.16770493911424103, 0.547642277140115]","[0.009165004673260568, 0.0349904538783257, 0.9993456213076274, 0.9994718696922559, 0.030838334764849176, -0.010245916396169315, -0.031176664080772142, 0.9989117404687561, -0.034689340876915394]","[0.5013267394028554, 0.5032434825174904, 0.5138975264993265, 0.4809644788560209]","[0.009165004673260568, 0.0349904538783257, 0.9993456213076274, 0.489388595672974, 0.9994718696922559, 0.030838334764849176, -0.010245916396169315, 0.16770493911424103, -0.031176664080772142, 0.9989117404687561, -0.034689340876915394, 0.547642277140115, 0.0, 0.0, 0.0, 1.0]",True,True
149,"[0.017292314194777617, -1.8357314436063465, 1.9430363082731597, -0.08456025888739475, 1.5840216332585924, -0.033058847898476]","[0.4954067586995068, 0.1713135775483423, 0.5388874547712944]","[-0.004819788854886913, 0.022592281014250738, 0.9997331436308228, 0.9994322830435902, 0.0334455902149707, 0.004062524516745816, -0.03334488335069135, 0.9991851586836874, -0.022740655676198245]","[0.5014691280836452, 0.4961036375109391, 0.515025735945801, 0.48698910228148795]","[-0.004819788854886913, 0.022592281014250738, 0.9997331436308228, 0.4954067586995068, 0.9994322830435902, 0.0334455902149707, 0.004062524516745816, 0.1713135775483423, -0.03334488335069135, 0.9991851586836874, -0.022740655676198245, 0.5388874547712944, 0.0, 0.0, 0.0, 1.0]",True,True
150,"[0.04180468929802952, -1.811549012382669, 1.9489150736728573, -0.10333040679316947, 1.5893550045358267, -0.022124265640808584]","[0.501956293164721, 0.1833682102617257, 0.5245116487495004]","[-0.024001114593156393, 0.03347658159134227, 0.9991512723222868, 0.9994532474030692, 0.023538287176251855, 0.023219717747368005, -0.022740992804741705, 0.9991622828758933, -0.03402322331126469]","[0.4913028468449554, 0.4966094596214051, 0.5199910155667772, 0.4915383006708734]","[-0.024001114593156393, 0.03347658159134227, 0.9991512723222868, 0.501956293164721, 0.9994532474030692, 0.023538287176251855, 0.023219717747368005, 0.1833682102617257, -0.022740992804741705, 0.9991622828758933, -0.03402322331126469, 0.5245116487495004, 0.0, 0.0, 0.0, 1.0]",True,True
151,"[0.03996932456137434, -1.8002423218521109, 1.9647837925645135, -0.1319910629961807, 1.5831211093262756, -0.015492896106843162]","[0.5068411299965165, 0.18320370683038303, 0.5108791899919968]","[-0.02814801448946801, 0.03208644138866673, 0.9990886595089108, 0.9994775396745695, 0.016786638993637245, 0.027619855853472885, -0.015885117763807168, 0.9993441194254905, -0.03254218805367927]","[0.4889009195252371, 0.49689222537955197, 0.5190079097510906, 0.4946764567477796]","[-0.02814801448946801, 0.03208644138866673, 0.9990886595089108, 0.5068411299965165, 0.9994775396745695, 0.016786638993637245, 0.027619855853472885, 0.18320370683038303, -0.015885117763807168, 0.9993441194254905, -0.03254218805367927, 0.5108791899919968, 0.0, 0.0, 0.0, 1.0]",True,True
152,"[0.043546376631044686, -1.7728594337375516, 1.9549048966953546, -0.15909302146982396, 1.5897298772504271, -0.012788082618777629]","[0.5219612213088972, 0.18509323520330304, 0.5054533346859588]","[-0.02490651622474404, 0.022612020177687365, 0.999434020830305, 0.9996023848393227, 0.013782868930268633, 0.024598876957891834, -0.013218837811435168, 0.9996493030395885, -0.022946312544286383]","[0.4914086995977071, 0.4960486184310148, 0.5151785364558822, 0.4970355456982401]","[-0.02490651622474404, 0.022612020177687365, 0.999434020830305, 0.5219612213088972, 0.9996023848393227, 0.013782868930268633, 0.024598876957891834, 0.18509323520330304, -0.013218837811435168, 0.9996493030395885, -0.022946312544286383, 0.5054533346859588, 0.0, 0.0, 0.0, 1.0]",True,True
153,"[0.0569350592539882, -1.7624933351040601, 1.964569933838904, -0.19147944359881752, 1.5811058710943589, -0.004185858895699249]","[0.524875505100812, 0.19317115961268516, 0.4965561327145358]","[-0.04665307824870435, 0.01038459399643919, 0.9988571722210584, 0.998901919347688, 0.004784305040694659, 0.04660542831883815, -0.004294858952869943, 0.9999346331799926, -0.010596393432118793]","[0.4867070046136257, 0.48968331862100417, 0.5152751150408676, 0.5077579097798208]","[-0.04665307824870435, 0.01038459399643919, 0.9988571722210584, 0.524875505100812, 0.998901919347688, 0.004784305040694659, 0.04660542831883815, 0.19317115961268516, -0.004294858952869943, 0.9999346331799926, -0.010596393432118793, 0.4965561327145358, 0.0, 0.0, 0.0, 1.0]",True,True
154,"[0.06381495549684321, -1.748566979004093, 1.9689403776659795, -0.2102047182992615, 1.585680234932403, -0.005640943671626147]","[0.5297754798281878, 0.1967539009656267, 0.4879223038827974]","[-0.04896875681131574, 0.009871735591967676, 0.9987515255020923, 0.9987835171031104, 0.006282614401792156, 0.048908227522772095, -0.0057919616275547295, 0.9999315364527116, -0.010167378611238067]","[0.48660725410212446, 0.48859901949301177, 0.5160956185205282, 0.5080646523323299]","[-0.04896875681131574, 0.009871735591967676, 0.9987515255020923, 0.5297754798281878, 0.9987835171031104, 0.006282614401792156, 0.048908227522772095, 0.1967539009656267, -0.0057919616275547295, 0.9999315364527116, -0.010167378611238067, 0.4879223038827974, 0.0, 0.0, 0.0, 1.0]",True,True
155,"[0.07098143267650661, -1.7238244744006515, 1.974987700941481, -0.24417182142170574, 1.5860979449178512, -0.0009234266543667324]","[0.5395153855744452, 0.20130057106071447, 0.4735722748145975]","[-0.05565783789024705, 0.0069223498726151, 0.9984259041879994, 0.9984493694726465, 0.0014178349263111714, 0.055649315753174174, -0.0010303790844764502, 0.999975035096558, -0.006990529492065329]","[0.4844505825014556, 0.4873178779491645, 0.5157679231758756, 0.5116760384930757]","[-0.05565783789024705, 0.0069223498726151, 0.9984259041879994, 0.5395153855744452, 0.9984493694726465, 0.0014178349263111714, 0.055649315753174174, 0.20130057106071447, -0.0010303790844764502, 0.999975035096558, -0.006990529492065329, 0.4735722748145975, 0.0, 0.0, 0.0, 1.0]",True,True
156,"[0.07527088945208811, -1.7130222081103963, 1.985432658246248, -0.2614102689538586, 1.57061781737286, -0.0007553758372841595]","[0.541467055927097, 0.20525687866330844, 0.4624339222162566]","[-0.07538608852634766, 0.010911870830044792, 0.9970947140225375, 0.9971541355753601, 0.0015804220121761897, 0.07537328552756246, -0.0007533668785528974, 0.9999392148232069, -0.010999958958762258]","[0.47832895964154887, 0.483227029567945, 0.5215281558787804, 0.515462342842668]","[-0.07538608852634766, 0.010911870830044792, 0.9970947140225375, 0.541467055927097, 0.9971541355753601, 0.0015804220121761897, 0.07537328552756246, 0.20525687866330844, -0.0007533668785528974, 0.9999392148232069, -0.010999958958762258, 0.4624339222162566, 0.0, 0.0, 0.0, 1.0]",True,True
157,"[0.08119515138935532, -1.6940068829423203, 1.9897367317188073, -0.299254093092958, 1.5764755770202823, 0.0010302159679116349]","[0.5497327309914245, 0.20869151742060177, 0.45249616331639947]","[-0.07544776202954262, -0.0034349009519308075, 0.9971438395037016, 0.9971492025943401, -0.0013131157990838363, 0.0754436444796372, 0.0010502238833711903, 0.9999932385683157, 0.0035241803935348167]","[0.4813427319916934, 0.4801929751089676, 0.5173515405014572, 0.5196838120968752]","[-0.07544776202954262, -0.0034349009519308075, 0.9971438395037016, 0.5497327309914245, 0.9971492025943401, -0.0013131157990838363, 0.0754436444796372, 0.20869151742060177, 0.0010502238833711903, 0.9999932385683157, 0.0035241803935348167, 0.45249616331639947, 0.0, 0.0, 0.0, 1.0]",True,True
158,"[0.09326107828863192, -1.6803128930968056, 2.0021001190206915, -0.320384693061273, 1.5823137274101868, -0.0035813772394419465]","[0.5504292006860687, 0.21507299365312588, 0.4388072884063051]","[-0.08165716126939582, 0.0011039998331050169, 0.9966598663525047, 0.9966539850251928, 0.003700022543537476, 0.08165258089356506, -0.00359751953806423, 0.9999925454809881, -0.0014024391706693063]","[0.47975004484196576, 0.4785512656335098, 0.5212388183413632, 0.5187857697439255]","[-0.08165716126939582, 0.0011039998331050169, 0.9966598663525047, 0.5504292006860687, 0.9966539850251928, 0.003700022543537476, 0.08165258089356506, 0.21507299365312588, -0.00359751953806423, 0.9999925454809881, -0.0014024391706693063, 0.4388072884063051, 0.0, 0.0, 0.0, 1.0]",True,True
159,"[0.1052445230230465, -1.651898179194848, 1.9996449139978314, -0.35093101313636504, 1.5764764002022007, 0.016441503172591763]","[0.5606484066897833, 0.22355053324333093, 0.42685400065414575]","[-0.09943868883258053, -0.0015320135205572232, 0.9950425117038116, 0.9949075616773486, -0.01669380374524754, 0.0993995001685004, 0.016458763030366835, 0.9998594750519133, 0.0031842217922501944]","[0.4709171182953593, 0.47803527409606944, 0.519509543534833, 0.5289888265289916]","[-0.09943868883258053, -0.0015320135205572232, 0.9950425117038116, 0.5606484066897833, 0.9949075616773486, -0.01669380374524754, 0.0993995001685004, 0.22355053324333093, 0.016458763030366835, 0.9998594750519133, 0.0031842217922501944, 0.42685400065414575, 0.0, 0.0, 0.0, 1.0]",True,True
160,"[0.1211191060018991, -1.6460267748798882, 2.023815054394624, -0.3821545974086532, 1.580929748705313, 0.015165481171305456]","[0.5547108023562289, 0.23172625979209707, 0.4111708355017217]","[-0.11081106294939995, -0.0026541834623070555, 0.9938379463665958, 0.9937251102845059, -0.01559908597438434, 0.11075682239397257, 0.015208994643642339, 0.9998748040764465, 0.004366080051657008]","[0.4684965130947808, 0.4744528277324648, 0.5222178417392876, 0.5316898129961306]","[-0.11081106294939995, -0.0026541834623070555, 0.9938379463665958, 0.5547108023562289, 0.9937251102845059, -0.01559908597438434, 0.11075682239397257, 0.23172625979209707, 0.015208994643642339, 0.9998748040764465, 0.004366080051657008, 0.4111708355017217, 0.0, 0.0, 0.0, 1.0]",True,True
161,"[0.11418251501229976, -1.6178523885559044, 2.017282672725613, -0.4011256131370269, 1.5761593565958076, 0.019344163517779928]","[0.56838737897093, 0.22970125548418507, 0.40051526004182136]","[-0.10861711237322977, 0.00041676525778788217, 0.9940835725463031, 0.9938952773054729, -0.01942166346864695, 0.10860468101323986, 0.019352019263584038, 0.9998112948425971, 0.0016953039819887334]","[0.4673479774590107, 0.47673610286861756, 0.5214163751078869, 0.5314447477922483]","[-0.10861711237322977, 0.00041676525778788217, 0.9940835725463031, 0.56838737897093, 0.9938952773054729, -0.01942166346864695, 0.10860468101323986, 0.22970125548418507, 0.019352019263584038, 0.9998112948425971, 0.0016953039819887334, 0.40051526004182136, 0.0, 0.0, 0.0, 1.0]",True,True
162,"[0.1271034803194659, -1.6039960106911053, 2.0296920971591925, -0.42697472361122674, 1.5776578317601047, 0.013049687677624154]","[0.5677674330194856, 0.23719282143611328, 0.3870466771092817]","[-0.1199587818435838, 0.0002970829319703465, 0.9927788285415514, 0.9926929924388547, -0.013117164279703712, 0.11995233538389878, 0.013058078778883871, 0.9999139221667989, 0.0012786069034953294]","[0.4658869661141551, 0.4721969333690723, 0.5257287824202669, 0.5325304106402711]","[-0.1199587818435838, 0.0002970829319703465, 0.9927788285415514, 0.5677674330194856, 0.9926929924388547, -0.013117164279703712, 0.11995233538389878, 0.23719282143611328, 0.013058078778883871, 0.9999139221667989, 0.0012786069034953294, 0.3870466771092817, 0.0, 0.0, 0.0, 1.0]",True,True
163,"[0.12895039063611688, -1.5890947051206226, 2.0274017014894734, -0.45152923427195346, 1.577886804407994, 0.018561251350631306]","[0.5747375346517372, 0.2391804873387343, 0.38183849482935134]","[-0.12178157492626782, -0.01085365827516802, 0.9924975799015954, 0.9923816503221751, -0.020122495328910618, 0.12154729649636066, 0.018652295095082917, 0.9997386074788669, 0.013221520483745386]","[0.466721932800615, 0.4704039221559748, 0.5216410545369325, 0.5373838457608592]","[-0.12178157492626782, -0.01085365827516802, 0.9924975799015954, 0.5747375346517372, 0.9923816503221751, -0.020122495328910618, 0.12154729649636066, 0.2391804873387343, 0.018652295095082917, 0.9997386074788669, 0.013221520483745386, 0.38183849482935134, 0.0, 0.0, 0.0, 1.0]",True,True
164,"[0.14864975641334371, -1.5628121057719329, 2.037905518711855, -0.4847007445433368, 1.5799094292442133, 0.0219436713012562]","[0.5762566210840131, 0.25121649586044204, 0.36268924442641615]","[-0.13925969319159334, -0.0064471640921987825, 0.9902349074473952, 0.9900108516027337, -0.023151154527236838, 0.13907745235258728, 0.02202842620373663, 0.9997111873532395, 0.009606785089834547]","[0.4602162365049186, 0.46751595594316586, 0.5259519354405215, 0.541298815999228]","[-0.13925969319159334, -0.0064471640921987825, 0.9902349074473952, 0.5762566210840131, 0.9900108516027337, -0.023151154527236838, 0.13907745235258728, 0.25121649586044204, 0.02202842620373663, 0.9997111873532395, 0.009606785089834547, 0.36268924442641615, 0.0, 0.0, 0.0, 1.0]",True,True
165,"[0.14929620826882115, -1.5550871035157061, 2.038297056909349, -0.5125565067846453, 1.5742422847368847, 0.02118462823108997]","[0.5807996218887669, 0.25282512577889665, 0.36037533529065574]","[-0.1459172070608397, -0.02593078543931882, 0.9889569065687667, 0.9890680171517238, -0.025321597045885054, 0.1452696601861638, 0.021275011894749125, 0.9993429897135147, 0.029342167256909406]","[0.4631693435316571, 0.4609940950620019, 0.5223153843124969, 0.5478551294283084]","[-0.1459172070608397, -0.02593078543931882, 0.9889569065687667, 0.5807996218887669, 0.9890680171517238, -0.025321597045885054, 0.1452696601861638, 0.25282512577889665, 0.021275011894749125, 0.9993429897135147, 0.029342167256909406, 0.36037533529065574, 0.0, 0.0, 0.0, 1.0]",True,True
166,"[0.17096855294501864, -1.5429277022926682, 2.042377434686919, -0.5267190498658304, 1.577791835726608, 0.028211924102875006]","[0.5780172862715138, 0.2655090705512648, 0.3518204032641685]","[-0.16393474947780398, -0.022252966804750494, 0.986220159691555, 0.9860626243658394, -0.032466894115805785, 0.16317598357364574, 0.028388355753781926, 0.9992250528558917, 0.02726527100061525]","[0.4557586058998243, 0.45860300741419757, 0.5254052208442029, 0.5530973952646643]","[-0.16393474947780398, -0.022252966804750494, 0.986220159691555, 0.5780172862715138, 0.9860626243658394, -0.032466894115805785, 0.16317598357364574, 0.2655090705512648, 0.028388355753781926, 0.9992250528558917, 0.02726527100061525, 0.3518204032641685, 0.0, 0.0, 0.0, 1.0]",True,True
167,"[0.16535644631485552, -1.5312343208383503, 2.0510420673753673, -0.5580721067501344, 1.559761485194378, 0.03118913286661627]","[0.5818910217460658, 0.26434568064618497, 0.34246370125719056]","[-0.17656137679929157, -0.03224299300569162, 0.9837613885616642, 0.9838095212481052, -0.03699410981395, 0.1753575254748078, 0.0307393253717945, 0.9987951868331707, 0.03825269447475072]","[0.4540642046730587, 0.4533707198694871, 0.5247176794502427, 0.559421169846117]","[-0.17656137679929157, -0.03224299300569162, 0.9837613885616642, 0.5818910217460658, 0.9838095212481052, -0.03699410981395, 0.1753575254748078, 0.26434568064618497, 0.0307393253717945, 0.9987951868331707, 0.03825269447475072, 0.34246370125719056, 0.0, 0.0, 0.0, 1.0]",True,True
168,"[0.15790778577486034, -1.513595169366966, 2.057341959107769, -0.5796160337808092, 1.5703365167762313, 0.03476874878244036]","[0.5875252062502607, 0.2596029882113794, 0.3299027735910236]","[-0.15884193618029516, -0.02991183507075299, 0.9868508101193386, 0.9866932447475802, -0.03996264413146768, 0.15760529129287887, 0.03472290425621914, 0.998753357539649, 0.035861549371042106]","[0.4574540876031384, 0.4596898842100319, 0.520340691921597, 0.5555776565168017]","[-0.15884193618029516, -0.02991183507075299, 0.9868508101193386, 0.5875252062502607, 0.9866932447475802, -0.03996264413146768, 0.15760529129287887, 0.2596029882113794, 0.03472290425621914, 0.998753357539649, 0.035861549371042106, 0.3299027735910236, 0.0, 0.0, 0.0, 1.0]",True,True
169,"[0.18000348889128423, -1.4886755961069598, 2.0711494053416626, -0.5974895059201023, 1.5690180751081528, 0.03834983939438931]","[0.5826276105845123, 0.2728225017674061, 0.308117619153322]","[-0.18121550807680506, -0.007830409369133755, 0.9834122351900942, 0.9826969658726569, -0.0403949388064102, 0.18076205957971547, 0.03830943613706202, 0.9991531081911011, 0.015015108888123612]","[0.44536632730958353, 0.45939207705441587, 0.5305199007535607, 0.5560183350779313]","[-0.18121550807680506, -0.007830409369133755, 0.9834122351900942, 0.5826276105845123, 0.9826969658726569, -0.0403949388064102, 0.18076205957971547, 0.2728225017674061, 0.03830943613706202, 0.9991531081911011, 0.015015108888123612, 0.308117619153322, 0.0, 0.0, 0.0, 1.0]",True,True
170,"[0.18242476089155005, -1.4803998940371268, 2.069005737794188, -0.6227961890394449, 1.5687857904193476, 0.037781871699008374]","[0.5871545268713101, 0.2752114600060121, 0.3065784499780059]","[-0.18452919622861785, -0.026665294253196116, 0.9824652349175572, 0.9821043900175609, -0.04332925682876503, 0.18328541297905243, 0.037682129019670794, 0.9987049301896219, 0.034183615482969276]","[0.44897805136375724, 0.45404197083451936, 0.5260742162273503, 0.5617032287027448]","[-0.18452919622861785, -0.026665294253196116, 0.9824652349175572, 0.5871545268713101, 0.9821043900175609, -0.04332925682876503, 0.18328541297905243, 0.2752114600060121, 0.037682129019670794, 0.9987049301896219, 0.034183615482969276, 0.3065784499780059, 0.0, 0.0, 0.0, 1.0]",True,True
171,"[0.18433553121328497, -1.468261999818709, 2.0696298470630166, -0.6341942882644194, 1.566280652419103, 0.036299324466325056]","[0.5896778341789648, 0.27713655210946075, 0.2996834335028453]","[-0.18877551512954402, -0.025430342233951027, 0.9816909404601021, 0.9813556356978841, -0.041657954140453986, 0.18763190331293217, 0.036123692662530626, 0.9988082461367129, 0.0328202114211209]","[0.4478802133805206, 0.45278643630021354, 0.5278014185202541, 0.5619727930894696]","[-0.18877551512954402, -0.025430342233951027, 0.9816909404601021, 0.5896778341789648, 0.9813556356978841, -0.041657954140453986, 0.18763190331293217, 0.27713655210946075, 0.036123692662530626, 0.9988082461367129, 0.0328202114211209, 0.2996834335028453, 0.0, 0.0, 0.0, 1.0]",True,True
172,"[0.19736553094983106, -1.4548876815576302, 2.0734405943789254, -0.6534575372287309, 1.562447021870237, 0.040825353105362325]","[0.5886284327263698, 0.2856790086113753, 0.29092941525719246]","[-0.2054884477191379, -0.025854791418047786, 0.9783179583421273, 0.97782125539625, -0.04679073985934291, 0.20414754262228338, 0.040498028955503806, 0.9985700558419247, 0.03489632110372994]","[0.44232825297657885, 0.44900054872919565, 0.5300474947483633, 0.5672687874108293]","[-0.2054884477191379, -0.025854791418047786, 0.9783179583421273, 0.5886284327263698, 0.97782125539625, -0.04679073985934291, 0.20414754262228338, 0.2856790086113753, 0.040498028955503806, 0.9985700558419247, 0.03489632110372994, 0.29092941525719246, 0.0, 0.0, 0.0, 1.0]",True,True
173,"[0.19892008356698979, -1.434142324767809, 2.0851279927673882, -0.683072884777523, 1.5671341123392912, 0.0425900176121112]","[0.5895180301901607, 0.2864218810328264, 0.27411493604497494]","[-0.20235420391428782, -0.022854138273824622, 0.979045690722336, 0.9783924599379933, -0.04804041262532022, 0.20109776998085102, 0.04243784271964251, 0.9985839008909315, 0.03208149601800082]","[0.4420652891481056, 0.4510001975312848, 0.5296773299073141, 0.5662323093390224]","[-0.20235420391428782, -0.022854138273824622, 0.979045690722336, 0.5895180301901607, 0.9783924599379933, -0.04804041262532022, 0.20109776998085102, 0.2864218810328264, 0.04243784271964251, 0.9985839008909315, 0.03208149601800082, 0.27411493604497494, 0.0, 0.0, 0.0, 1.0]",True,True
