target_id,q_sampled,position_xyz,rotation_matrix,quaternion_wxyz,transform_row_major,within_joint_limits,fk_verified
726,"[0.17804260251064608, -1.624862181661425, 1.448545077529351, 0.17729215876092722, 1.595209082775077, -0.08024833047895807]","[0.5839398475516953, 0.26936621058377813, 0.7230001923069448]","[-0.15261070133715016, -0.01131037172099159, 0.9882216600180933, 0.9850280163001119, 0.07939021726311295, 0.15302614321344588, -0.08018591485572435, 0.9967794484711495, -0.000974763715887198]","[0.4810937414397726, 0.4384557688968249, 0.5551971907160893, 0.5177464921074187]","[-0.15261070133715016, -0.01131037172099159, 0.9882216600180933, 0.5839398475516953, 0.9850280163001119, 0.07939021726311295, 0.15302614321344588, 0.26936621058377813, -0.08018591485572435, 0.9967794484711495, -0.000974763715887198, 0.7230001923069448, 0.0, 0.0, 0.0, 1.0]",True,True
727,"[0.18864782377826653, -1.618399260944206, 1.4484662121002372, 0.184133477510248, 1.594920009136945, -0.08051228043473566]","[0.5840322706092802, 0.2761401815843407, 0.7183948280224882]","[-0.16437652007122733, 0.0007303564098082866, 0.9863973977199999, 0.9830861627694897, 0.0819935612882779, 0.1637640146015764, -0.08075862938679246, 0.996632591523466, -0.014195819553186533]","[0.47524236492127464, 0.43812833114102573, 0.5613746300182908, 0.5167656962371252]","[-0.16437652007122733, 0.0007303564098082866, 0.9863973977199999, 0.5840322706092802, 0.9830861627694897, 0.0819935612882779, 0.1637640146015764, 0.2761401815843407, -0.08075862938679246, 0.996632591523466, -0.014195819553186533, 0.7183948280224882, 0.0, 0.0, 0.0, 1.0]",True,True
728,"[0.21227009215736017, -1.6256091624452473, 1.4176345991443655, 0.19625358957696995, 1.6018900186872895, -0.0758772242294908]","[0.5720944372438355, 0.2880688969113439, 0.7419366084215578]","[-0.17880193429089838, -0.0250837897823846, 0.9835652859795256, 0.9809889365960358, 0.07210145785976936, 0.18017237871181793, -0.07543589709158421, 0.9970818337852964, 0.011715040133899507]","[0.47566126700173156, 0.42935462257772206, 0.5565941861034771, 0.5287758307083043]","[-0.17880193429089838, -0.0250837897823846, 0.9835652859795256, 0.5720944372438355, 0.9809889365960358, 0.07210145785976936, 0.18017237871181793, 0.2880688969113439, -0.07543589709158421, 0.9970818337852964, 0.011715040133899507, 0.7419366084215578, 0.0, 0.0, 0.0, 1.0]",True,True
729,"[0.2073659848489961, -1.6158283155401514, 1.413267094072783, 0.2051525395772534, 1.599409928614266, -0.07981613222226851]","[0.5783136260969609, 0.2865060805773681, 0.7378757929699771]","[-0.177438197597735, -0.011648682979183795, 0.9840630031751613, 0.9808908403140564, 0.07899280361677394, 0.17780128336079587, -0.07980504633951024, 0.9968071253565618, -0.0025902542609485277]","[0.4740686531922592, 0.431902550654207, 0.5610305819372634, 0.5234154993215266]","[-0.177438197597735, -0.011648682979183795, 0.9840630031751613, 0.5783136260969609, 0.9808908403140564, 0.07899280361677394, 0.17780128336079587, 0.2865060805773681, -0.07980504633951024, 0.9968071253565618, -0.0025902542609485277, 0.7378757929699771, 0.0, 0.0, 0.0, 1.0]",True,True
730,"[0.2184829426207504, -1.6241786533824103, 1.416423562847548, 0.21869393628830397, 1.6028125347742925, -0.07503489353059219]","[0.5686296360825124, 0.29116110532306766, 0.7397718691948674]","[-0.1856687768506136, -0.003249122271891322, 0.9826070163128591, 0.9797222217318172, 0.07602925564306615, 0.18537508066413097, -0.07530918634316033, 0.9971002935967995, -0.010933021609214999]","[0.46888896798262314, 0.4327918059285363, 0.56405475224106, 0.5240960073303202]","[-0.1856687768506136, -0.003249122271891322, 0.9826070163128591, 0.5686296360825124, 0.9797222217318172, 0.07602925564306615, 0.18537508066413097, 0.29116110532306766, -0.07530918634316033, 0.9971002935967995, -0.010933021609214999, 0.7397718691948674, 0.0, 0.0, 0.0, 1.0]",True,True
731,"[0.22642064871224712, -1.6243743197596836, 1.4020122193394682, 0.22826625124448996, 1.5925989836083156, -0.07946406600943955]","[0.564830443784595, 0.2962928205504063, 0.7483913036682412]","[-0.2030090162752004, -0.010394329502594788, 0.9791216968411877, 0.9759436021020218, 0.07904571312264799, 0.20318922400821887, -0.07950738850638683, 0.9968168001950626, -0.005902713085602822]","[0.4664048626895534, 0.42539628103914884, 0.5674410635659556, 0.5286919211759693]","[-0.2030090162752004, -0.010394329502594788, 0.9791216968411877, 0.564830443784595, 0.9759436021020218, 0.07904571312264799, 0.20318922400821887, 0.2962928205504063, -0.07950738850638683, 0.9968168001950626, -0.005902713085602822, 0.7483913036682412, 0.0, 0.0, 0.0, 1.0]",True,True
732,"[0.2364843328206895, -1.6182418291664369, 1.38090200906583, 0.22579006723193187, 1.6005580822589527, -0.08471280891651609]","[0.5656777547203241, 0.30213708272535145, 0.7585413571383394]","[-0.20356923032034438, -0.028554746729929865, 0.9786440593525166, 0.9754277228451257, 0.0801138262620208, 0.20523774591149513, -0.08426343199725074, 0.9963766362580209, 0.0115443816290174]","[0.4711923645313805, 0.4197536663891744, 0.5639456256930601, 0.5326818435256032]","[-0.20356923032034438, -0.028554746729929865, 0.9786440593525166, 0.5656777547203241, 0.9754277228451257, 0.0801138262620208, 0.20523774591149513, 0.30213708272535145, -0.08426343199725074, 0.9963766362580209, 0.0115443816290174, 0.7585413571383394, 0.0, 0.0, 0.0, 1.0]",True,True
733,"[0.2379956823063026, -1.6146546872108247, 1.379447541404739, 0.23755352503922825, 1.596167672366918, -0.08054280647343999]","[0.5659880893995052, 0.30359427086689333, 0.7561668672957158]","[-0.21052527983824915, -0.01470540390899908, 0.9774778041699465, 0.9742671417014502, 0.07919530407182399, 0.2110252127444913, -0.08051486291308793, 0.9967506483112236, -0.0023456217176101185]","[0.4653827463808593, 0.42208560678123613, 0.5683454507664514, 0.5312683771053984]","[-0.21052527983824915, -0.01470540390899908, 0.9774778041699465, 0.5659880893995052, 0.9742671417014502, 0.07919530407182399, 0.2110252127444913, 0.30359427086689333, -0.08051486291308793, 0.9967506483112236, -0.0023456217176101185, 0.7561668672957158, 0.0, 0.0, 0.0, 1.0]",True,True
734,"[0.2542195964310099, -1.6214182473847445, 1.3719802084804424, 0.26152921477888935, 1.6028381968226952, -0.07726078457029462]","[0.5541351205975197, 0.31032052443493563, 0.7629879199184447]","[-0.22060248363824989, -0.005340623014023352, 0.9753491795036575, 0.9722748034749431, 0.07831837493234134, 0.22033596773045971, -0.07756449407039734, 0.996914093537542, -0.01208467483319282]","[0.45979104397021997, 0.422245135040832, 0.5724957496357034, 0.5315541914689216]","[-0.22060248363824989, -0.005340623014023352, 0.9753491795036575, 0.5541351205975197, 0.9722748034749431, 0.07831837493234134, 0.22033596773045971, 0.31032052443493563, -0.07756449407039734, 0.996914093537542, -0.01208467483319282, 0.7629879199184447, 0.0, 0.0, 0.0, 1.0]",True,True
735,"[0.2591039967566156, -1.6150628510432046, 1.3539065569131323, 0.25361725702043575, 1.5931272100403406, -0.07775843158161526]","[0.5567247350735903, 0.3150392785026656, 0.7714652976794806]","[-0.23329274649032372, -0.025486529467429204, 0.9720724927960402, 0.9693124806253202, 0.0735870492957203, 0.23455971751333884, -0.07751005959867152, 0.9969630800544498, 0.007537086264286715]","[0.46038880011075517, 0.41399973368036996, 0.569943573856605, 0.5401950535359636]","[-0.23329274649032372, -0.025486529467429204, 0.9720724927960402, 0.5567247350735903, 0.9693124806253202, 0.0735870492957203, 0.23455971751333884, 0.3150392785026656, -0.07751005959867152, 0.9969630800544498, 0.007537086264286715, 0.7714652976794806, 0.0, 0.0, 0.0, 1.0]",True,True
736,"[0.26139406420136463, -1.6159657795596427, 1.36573377262133, 0.26497525371968883, 1.609310332222381, -0.08278964148333881]","[0.554840045599432, 0.3144587783328219, 0.7633480166558433]","[-0.22146403803178158, -0.004086073696038214, 0.9751599785985928, 0.971608363983085, 0.08444641040732796, 0.2210112911310862, -0.08325182818875612, 0.9964196444124671, -0.01473177966717395]","[0.4605026038765613, 0.4209576377820172, 0.5745959946141035, 0.529689967801279]","[-0.22146403803178158, -0.004086073696038214, 0.9751599785985928, 0.554840045599432, 0.971608363983085, 0.08444641040732796, 0.2210112911310862, 0.3144587783328219, -0.08325182818875612, 0.9964196444124671, -0.01473177966717395, 0.7633480166558433, 0.0, 0.0, 0.0, 1.0]",True,True
737,"[0.28649271744541327, -1.6149929257944171, 1.342795123952122, 0.26730179733365905, 1.6045677142309687, -0.07950693242456601]","[0.5463098466463446, 0.3286029351097868, 0.7773171790821694]","[-0.24887727339356958, -0.0245405811629926, 0.9682240766807884, 0.9652866720058922, 0.07552116825498527, 0.25003638533859696, -0.0792574516116407, 0.9968421705674297, 0.004893193481117879]","[0.4559432772677248, 0.40948393279539286, 0.574348598015055, 0.5427359621905715]","[-0.24887727339356958, -0.0245405811629926, 0.9682240766807884, 0.5463098466463446, 0.9652866720058922, 0.07552116825498527, 0.25003638533859696, 0.3286029351097868, -0.0792574516116407, 0.9968421705674297, 0.004893193481117879, 0.7773171790821694, 0.0, 0.0, 0.0, 1.0]",True,True
738,"[0.2855754448572264, -1.604979222674092, 1.3312671888730985, 0.2764733942037779, 1.5939134387305216, -0.08562540270400207]","[0.5511633656856838, 0.3304616175404377, 0.777685171663033]","[-0.25873160924875555, -0.019549036391307787, 0.9657514118818159, 0.962150362241481, 0.0833672058239091, 0.25945440723121427, -0.08558408037793032, 0.9963271270869248, -0.0027606188760235964]","[0.45328660296194784, 0.4064055252464461, 0.5798403732814507, 0.541434156788437]","[-0.25873160924875555, -0.019549036391307787, 0.9657514118818159, 0.5511633656856838, 0.962150362241481, 0.0833672058239091, 0.25945440723121427, 0.3304616175404377, -0.08558408037793032, 0.9963271270869248, -0.0027606188760235964, 0.777685171663033, 0.0, 0.0, 0.0, 1.0]",True,True
739,"[0.2964264636021959, -1.6139355441617227, 1.329261663347952, 0.291920131200675, 1.596245647806605, -0.08176367577145874]","[0.5402129915821172, 0.33395853727624536, 0.7830930716866288]","[-0.2673454525761399, -0.014954604740550156, 0.9634847008561751, 0.9601178538422428, 0.08080191049654378, 0.26766538437660237, -0.0818542345894494, 0.9966179865209951, -0.007243840322159218]","[0.4489467166597404, 0.4059237851030275, 0.5821063484009694, 0.5429778314437517]","[-0.2673454525761399, -0.014954604740550156, 0.9634847008561751, 0.5402129915821172, 0.9601178538422428, 0.08080191049654378, 0.26766538437660237, 0.33395853727624536, -0.0818542345894494, 0.9966179865209951, -0.007243840322159218, 0.7830930716866288, 0.0, 0.0, 0.0, 1.0]",True,True
740,"[0.2971144835631812, -1.621324706622875, 1.3141569695347155, 0.29047216358309697, 1.6002494016309843, -0.0843427329076854]","[0.5348112552304275, 0.33236071976237086, 0.7974143480815818]","[-0.26219581284291044, -0.03818716674280138, 0.9642588324842054, 0.9613744212980434, 0.07637272202536372, 0.26443605919822777, -0.08374113565923, 0.9963478045474853, 0.01668755739790665]","[0.4557588360581613, 0.40147973415037375, 0.5748654141341187, 0.5482952325653246]","[-0.26219581284291044, -0.03818716674280138, 0.9642588324842054, 0.5348112552304275, 0.9613744212980434, 0.07637272202536372, 0.26443605919822777, 0.33236071976237086, -0.08374113565923, 0.9963478045474853, 0.01668755739790665, 0.7974143480815818, 0.0, 0.0, 0.0, 1.0]",True,True
741,"[0.3200489461319253, -1.6169290440995732, 1.302250408384905, 0.30047477372357057, 1.604125372260809, -0.08427473882711235]","[0.5281825106708715, 0.34453732510084234, 0.8014024635415057]","[-0.2806721894496747, -0.03723988859201779, 0.959080972998203, 0.9561476267925098, 0.07628591396841936, 0.2827758389768372, -0.08369490933490062, 0.9963903100831807, 0.014195496601589483]","[0.44994700274597177, 0.3964991803208162, 0.5793881701451334, 0.5519469567093482]","[-0.2806721894496747, -0.03723988859201779, 0.959080972998203, 0.5281825106708715, 0.9561476267925098, 0.07628591396841936, 0.2827758389768372, 0.34453732510084234, -0.08369490933490062, 0.9963903100831807, 0.014195496601589483, 0.8014024635415057, 0.0, 0.0, 0.0, 1.0]",True,True
742,"[0.31200644117650833, -1.606074123166664, 1.3054786130615441, 0.3025725525476319, 1.6037809401967957, -0.08994470625328622]","[0.5377945010533288, 0.3425237063041705, 0.7924890304498573]","[-0.2744711991832606, -0.022864795924295692, 0.9613234429297162, 0.9573848050993446, 0.08695401848644459, 0.2754148391680245, -0.0898882405200627, 0.9959498982260099, -0.001975965538159671]","[0.4501407706942975, 0.40017207169805546, 0.5838238568283812, 0.5444128064159257]","[-0.2744711991832606, -0.022864795924295692, 0.9613234429297162, 0.5377945010533288, 0.9573848050993446, 0.08695401848644459, 0.2754148391680245, 0.3425237063041705, -0.0898882405200627, 0.9959498982260099, -0.001975965538159671, 0.7924890304498573, 0.0, 0.0, 0.0, 1.0]",True,True
743,"[0.31406380118143284, -1.6144611027543236, 1.2863762444091815, 0.3188290202525786, 1.6011063028108863, -0.086597841891483]","[0.5287483383627115, 0.34117951439889566, 0.8082871989625627]","[-0.27815210587799377, -0.03298384893697514, 0.9599705577281733, 0.9566607789498417, 0.0801823867296981, 0.2799481003282771, -0.08620649636030543, 0.9962343351680024, 0.009251454893621343]","[0.45035589697075296, 0.397622324731235, 0.5807501695466972, 0.5493680856315547]","[-0.27815210587799377, -0.03298384893697514, 0.9599705577281733, 0.5287483383627115, 0.9566607789498417, 0.0801823867296981, 0.2799481003282771, 0.34117951439889566, -0.08620649636030543, 0.9962343351680024, 0.009251454893621343, 0.8082871989625627, 0.0, 0.0, 0.0, 1.0]",True,True
744,"[0.32969864250797826, -1.6093275900321176, 1.2653653069382458, 0.3171844347864981, 1.591837152704707, -0.07611033939712823]","[0.525119240179439, 0.35091287411248095, 0.8186462692698233]","[-0.30098162063762085, -0.04835826467816099, 0.9524030356291753, 0.9506406648646714, 0.06379994555052355, 0.30366411255432496, -0.07544793134345562, 0.9967903717357361, 0.026768721876960142]","[0.4442935535177903, 0.3900159329870048, 0.5783625256513393, 0.5621277428138682]","[-0.30098162063762085, -0.04835826467816099, 0.9524030356291753, 0.525119240179439, 0.9506406648646714, 0.06379994555052355, 0.30366411255432496, 0.35091287411248095, -0.07544793134345562, 0.9967903717357361, 0.026768721876960142, 0.8186462692698233, 0.0, 0.0, 0.0, 1.0]",True,True
745,"[0.3308141260070054, -1.6068722500466996, 1.274307023548022, 0.3279482921563745, 1.594938486868121, -0.08178714867882701]","[0.5258872324983458, 0.35159445925388016, 0.8104666600706253]","[-0.30052194368323515, -0.02901500955241153, 0.9533334624282964, 0.9502792243976929, 0.07638972297007095, 0.30188409349065587, -0.08158404894934859, 0.9966557778115919, 0.004615572748967684]","[0.4417248442287924, 0.3932151957254851, 0.5857252115762857, 0.5542444842896797]","[-0.30052194368323515, -0.02901500955241153, 0.9533334624282964, 0.5258872324983458, 0.9502792243976929, 0.07638972297007095, 0.30188409349065587, 0.35159445925388016, -0.08158404894934859, 0.9966557778115919, 0.004615572748967684, 0.8104666600706253, 0.0, 0.0, 0.0, 1.0]",True,True
746,"[0.35435093494750447, -1.6121187949843232, 1.256280012076683, 0.3304254066360368, 1.5976041942592831, -0.0892650886412974]","[0.5125512829345246, 0.36179303962269316, 0.8248329437882678]","[-0.31832032722500336, -0.05241779801600912, 0.9465329068376437, 0.943848845614809, 0.07562497675406203, 0.32160568950586116, -0.08843939114986915, 0.995757619776068, 0.025401510800344133]","[0.44235341084064295, 0.3810030135118982, 0.5849238824793191, 0.5630490345589995]","[-0.31832032722500336, -0.05241779801600912, 0.9465329068376437, 0.5125512829345246, 0.943848845614809, 0.07562497675406203, 0.32160568950586116, 0.36179303962269316, -0.08843939114986915, 0.995757619776068, 0.025401510800344133, 0.8248329437882678, 0.0, 0.0, 0.0, 1.0]",True,True
747,"[0.3560870113912591, -1.60811665978356, 1.2497679319565294, 0.3408261034291283, 1.5963724284079315, -0.08276114021803398]","[0.5128680310742636, 0.3631551666784282, 0.825528412482653]","[-0.32206162481974365, -0.04319416972834726, 0.9457328235394736, 0.9431427490105442, 0.07210505304747189, 0.32447282831364216, -0.08220744982846549, 0.9964613013190727, 0.017515997436638845]","[0.4380523443791754, 0.38350923218879135, 0.5866537906701398, 0.5629104212059212]","[-0.32206162481974365, -0.04319416972834726, 0.9457328235394736, 0.5128680310742636, 0.9431427490105442, 0.07210505304747189, 0.32447282831364216, 0.3631551666784282, -0.08220744982846549, 0.9964613013190727, 0.017515997436638845, 0.825528412482653, 0.0, 0.0, 0.0, 1.0]",True,True
748,"[0.3516928928294258, -1.6014339388313148, 1.254618248303471, 0.35172437925662225, 1.6000344992652258, -0.0861409112838723]","[0.5181192943622066, 0.3618817468131622, 0.8173893283919564]","[-0.3161175154897131, -0.022672840733131746, 0.948449080706867, 0.9447980487159903, 0.08328493425145762, 0.31689156957733605, -0.0861763514142259, 0.9962678164127458, -0.004906570809783628]","[0.43653775551261337, 0.3890707265615767, 0.592517725589487, 0.5540591147225339]","[-0.3161175154897131, -0.022672840733131746, 0.948449080706867, 0.5181192943622066, 0.9447980487159903, 0.08328493425145762, 0.31689156957733605, 0.3618817468131622, -0.0861763514142259, 0.9962678164127458, -0.004906570809783628, 0.8173893283919564, 0.0, 0.0, 0.0, 1.0]",True,True
749,"[0.3659477177537741, -1.6184079702731289, 1.2406550866593857, 0.3491745442020323, 1.5927389493799844, -0.08162147264851959]","[0.5007151276324346, 0.3652780242598922, 0.8366706074013607]","[-0.33397032745655186, -0.054091367284906544, 0.9410302568800925, 0.9391077803389783, 0.06656295803271924, 0.33711414910195, -0.08087272275224092, 0.9963149585362974, 0.028567570975765042]","[0.4362224780865643, 0.3777893406168853, 0.585654700850575, 0.5692044756499192]","[-0.33397032745655186, -0.054091367284906544, 0.9410302568800925, 0.5007151276324346, 0.9391077803389783, 0.06656295803271924, 0.33711414910195, 0.3652780242598922, -0.08087272275224092, 0.9963149585362974, 0.028567570975765042, 0.8366706074013607, 0.0, 0.0, 0.0, 1.0]",True,True
750,"[0.37221955346844326, -1.614961321401357, 1.2300779610391601, 0.3607070065012069, 1.603624438846472, -0.08692882069112402]","[0.4988375057763937, 0.36749942586162915, 0.8401353089921603]","[-0.32971009956599606, -0.05133769656434551, 0.9426853616958566, 0.9401567091082272, 0.07310818112640158, 0.3328070855182882, -0.08600356133887016, 0.9960018246789795, 0.02416097417685711]","[0.43805223881897426, 0.3784906686864107, 0.5870811925354832, 0.5658539768828289]","[-0.32971009956599606, -0.05133769656434551, 0.9426853616958566, 0.4988375057763937, 0.9401567091082272, 0.07310818112640158, 0.3328070855182882, 0.36749942586162915, -0.08600356133887016, 0.9960018246789795, 0.02416097417685711, 0.8401353089921603, 0.0, 0.0, 0.0, 1.0]",True,True
751,"[0.3748141457319295, -1.6137006159746186, 1.2281659831797216, 0.36290612565057223, 1.5947934248380007, -0.0947671223116154]","[0.49802934884309696, 0.36972491882315917, 0.8403680348369502]","[-0.34013644846568675, -0.05348124095156702, 0.9388540638946128, 0.9356600848594819, 0.08061529683061691, 0.3435715056835454, -0.09406062952104956, 0.9953094648315125, 0.022620061691160508]","[0.43677766370777554, 0.3730375962998019, 0.5912130926335155, 0.566158373011967]","[-0.34013644846568675, -0.05348124095156702, 0.9388540638946128, 0.49802934884309696, 0.9356600848594819, 0.08061529683061691, 0.3435715056835454, 0.36972491882315917, -0.09406062952104956, 0.9953094648315125, 0.022620061691160508, 0.8403680348369502, 0.0, 0.0, 0.0, 1.0]",True,True
752,"[0.3856336187183758, -1.6155508467881685, 1.2212109740675048, 0.35794849605767903, 1.602635842540491, -0.08494782201442479]","[0.4928702610663154, 0.37385286461361394, 0.8462936215712215]","[-0.34236930560489315, -0.0629870485378283, 0.9374518069192234, 0.9358356522922985, 0.06595398766099389, 0.3462104900349813, -0.08363546184646554, 0.9958326682872513, 0.03636490469699699]","[0.4358754371242712, 0.3725962298645532, 0.58565313722563, 0.5728831081994162]","[-0.34236930560489315, -0.0629870485378283, 0.9374518069192234, 0.4928702610663154, 0.9358356522922985, 0.06595398766099389, 0.3462104900349813, 0.37385286461361394, -0.08363546184646554, 0.9958326682872513, 0.03636490469699699, 0.8462936215712215, 0.0, 0.0, 0.0, 1.0]",True,True
753,"[0.37985258206413286, -1.5979182581137137, 1.2157441544013419, 0.37169982859377826, 1.5955774731016037, -0.08825533684207014]","[0.5045303890888452, 0.37549341947079967, 0.8377794444492974]","[-0.3454481412157813, -0.04033253662908841, 0.9375707270492317, 0.9343142591666708, 0.07877418620119829, 0.3476370128541758, -0.08787745358393695, 0.9960762591676412, 0.010470867881929536]","[0.4312183069129101, 0.3759344373361833, 0.5945064044093743, 0.565054161761621]","[-0.3454481412157813, -0.04033253662908841, 0.9375707270492317, 0.5045303890888452, 0.9343142591666708, 0.07877418620119829, 0.3476370128541758, 0.37549341947079967, -0.08787745358393695, 0.9960762591676412, 0.010470867881929536, 0.8377794444492974, 0.0, 0.0, 0.0, 1.0]",True,True
754,"[0.39203156927969135, -1.599602101332831, 1.1967369577581508, 0.3731491050601422, 1.5935724611164586, -0.08290305613160948]","[0.4967395774130651, 0.38049520139417514, 0.8505093765750233]","[-0.3574171219872092, -0.05725125380434087, 0.9321884438503899, 0.9303295359572213, 0.0659133869103776, 0.360752518981675, -0.08209723159766875, 0.9961815694760838, 0.02970395933482501]","[0.42959289573327264, 0.3697855905006265, 0.5902598049932677, 0.5747189953385169]","[-0.3574171219872092, -0.05725125380434087, 0.9321884438503899, 0.4967395774130651, 0.9303295359572213, 0.0659133869103776, 0.360752518981675, 0.38049520139417514, -0.08209723159766875, 0.9961815694760838, 0.02970395933482501, 0.8505093765750233, 0.0, 0.0, 0.0, 1.0]",True,True
755,"[0.4035794001097084, -1.609031645860298, 1.2049853213172865, 0.3775828605420403, 1.5907298748302774, -0.0835429567799296]","[0.4863283692828627, 0.3839354800275021, 0.8506275723470736]","[-0.37097409458541, -0.05548432692855136, 0.9269842019213814, 0.924936376294083, 0.06702450094675459, 0.37416629468834955, -0.08289101853943931, 0.9962074110034135, 0.026455118736649266]","[0.425001625025715, 0.3659051399376573, 0.5940419759569847, 0.5767158555942659]","[-0.37097409458541, -0.05548432692855136, 0.9269842019213814, 0.4863283692828627, 0.924936376294083, 0.06702450094675459, 0.37416629468834955, 0.3839354800275021, -0.08289101853943931, 0.9962074110034135, 0.026455118736649266, 0.8506275723470736, 0.0, 0.0, 0.0, 1.0]",True,True
756,"[0.4023462950576359, -1.5982417586819269, 1.208339106796575, 0.3769233899071222, 1.5954021942364365, -0.0929127994372979]","[0.49450095755312373, 0.38614405974128574, 0.8421058569967257]","[-0.36612419343358044, -0.04611005145660945, 0.9294229059676111, 0.9259619006663581, 0.08117786934169521, 0.3687881668973237, -0.0924534125760417, 0.9956324706857503, 0.01297496894920095]","[0.42662297314412045, 0.36732920121994234, 0.5988169782634079, 0.5696317435504026]","[-0.36612419343358044, -0.04611005145660945, 0.9294229059676111, 0.49450095755312373, 0.9259619006663581, 0.08117786934169521, 0.3687881668973237, 0.38614405974128574, -0.0924534125760417, 0.9956324706857503, 0.01297496894920095, 0.8421058569967257, 0.0, 0.0, 0.0, 1.0]",True,True
757,"[0.39880809560039043, -1.6063995210131359, 1.20108835433194, 0.39421719782790066, 1.5957398903444004, -0.09032305411473156]","[0.4879313948617147, 0.38101546632414207, 0.8499024038807012]","[-0.3628062598602562, -0.043124174311758835, 0.9308662220728289, 0.9275161232443473, 0.07967910053323748, 0.3651918428168824, -0.08991917997840358, 0.9958873161799698, 0.011090290522262786]","[0.42660377729083804, 0.3696026072297932, 0.5982046200655824, 0.5688183914592779]","[-0.3628062598602562, -0.043124174311758835, 0.9308662220728289, 0.4879313948617147, 0.9275161232443473, 0.07967910053323748, 0.3651918428168824, 0.38101546632414207, -0.08991917997840358, 0.9958873161799698, 0.011090290522262786, 0.8499024038807012, 0.0, 0.0, 0.0, 1.0]",True,True
758,"[0.41028277803741836, -1.6030701940475316, 1.1895635130829172, 0.385620048810356, 1.601677432252034, -0.09497145278172016]","[0.48564052311045514, 0.38691153180870663, 0.855859128298863]","[-0.3662820330182016, -0.060575999768272944, 0.928530032115347, 0.9257503542529945, 0.07701313948510342, 0.3702097485846406, -0.09393483852388236, 0.9951881855200665, 0.02786972394499009]","[0.42970944555940704, 0.36360524733277183, 0.5948582706322395, 0.5738332984147244]","[-0.3662820330182016, -0.060575999768272944, 0.928530032115347, 0.48564052311045514, 0.9257503542529945, 0.07701313948510342, 0.3702097485846406, 0.38691153180870663, -0.09393483852388236, 0.9951881855200665, 0.02786972394499009, 0.855859128298863, 0.0, 0.0, 0.0, 1.0]",True,True
759,"[0.4066967056721266, -1.6048852983700501, 1.1862125256802574, 0.39674175421694646, 1.602516438983947, -0.08460947341642472]","[0.48431594588941784, 0.38391655222861937, 0.857960673369236]","[-0.3632455106434556, -0.051020414302683885, 0.9302954457169818, 0.92791759122697, 0.06999263527916115, 0.3661556703073382, -0.08379524383229069, 0.9962419125549078, 0.021918229399888443]","[0.4268094873698317, 0.3690676173404729, 0.5939949319065627, 0.5734045484568863]","[-0.3632455106434556, -0.051020414302683885, 0.9302954457169818, 0.48431594588941784, 0.92791759122697, 0.06999263527916115, 0.3661556703073382, 0.38391655222861937, -0.08379524383229069, 0.9962419125549078, 0.021918229399888443, 0.857960673369236, 0.0, 0.0, 0.0, 1.0]",True,True
760,"[0.416866815243559, -1.6027634940108941, 1.1820745441632088, 0.39765192921726217, 1.595067104097394, -0.0910113338521575]","[0.48099775725082916, 0.38984369908438915, 0.859162495153397]","[-0.37909642197005056, -0.055747495520388345, 0.9236764149813014, 0.920940239244368, 0.07468261699545713, 0.3824808262635343, -0.09030492007654628, 0.9956478913059144, 0.023028198975483284]","[0.42385563403147347, 0.36166032477277926, 0.5980699875411791, 0.5760733468817308]","[-0.37909642197005056, -0.055747495520388345, 0.9236764149813014, 0.48099775725082916, 0.920940239244368, 0.07468261699545713, 0.3824808262635343, 0.38984369908438915, -0.09030492007654628, 0.9956478913059144, 0.023028198975483284, 0.859162495153397, 0.0, 0.0, 0.0, 1.0]",True,True
761,"[0.4201543539716312, -1.597875870564144, 1.1804001759542881, 0.3950924330036266, 1.5990224555247001, -0.08887606491041251]","[0.483198805237809, 0.3925806750800756, 0.8575088101790513]","[-0.3786562017844265, -0.05425812986378882, 0.9239456348692144, 0.9213340937364273, 0.07293525668807732, 0.3818690037836542, -0.0881077100432639, 0.995859680715877, 0.022372477632207694]","[0.4232763673227749, 0.3626417184685487, 0.5977497345964061, 0.5762146784681377]","[-0.3786562017844265, -0.05425812986378882, 0.9239456348692144, 0.483198805237809, 0.9213340937364273, 0.07293525668807732, 0.3818690037836542, 0.3925806750800756, -0.0881077100432639, 0.995859680715877, 0.022372477632207694, 0.8575088101790513, 0.0, 0.0, 0.0, 1.0]",True,True
762,"[0.41837451972412726, -1.59991045284287, 1.187337213000841, 0.40798458080102545, 1.5960489941212561, -0.09332036264951576]","[0.4818276549359008, 0.3910999851945747, 0.8532387724085464]","[-0.3810166900893481, -0.03987139273327088, 0.9237080458212251, 0.9198720082481089, 0.08422045225582554, 0.3830697114931105, -0.09306863228257098, 0.9956491286910932, 0.004587180148860323]","[0.42065156077071003, 0.3640658173689085, 0.6042867618515885, 0.5703909663516731]","[-0.3810166900893481, -0.03987139273327088, 0.9237080458212251, 0.4818276549359008, 0.9198720082481089, 0.08422045225582554, 0.3830697114931105, 0.3910999851945747, -0.09306863228257098, 0.9956491286910932, 0.004587180148860323, 0.8532387724085464, 0.0, 0.0, 0.0, 1.0]",True,True
