target_id,q_sampled,position_xyz,rotation_matrix,quaternion_wxyz,transform_row_major,within_joint_limits,fk_verified
1855,"[-0.08511574882466247, -1.562682857847357, 1.483215507953222, 0.10402534384456733, 1.5411213881929378, -0.05336575132613895]","[0.6765130111314532, 0.10956084604240351, 0.6667830334109435]","[0.05403736855430052, 0.027387996607465437, 0.9981632433833436, 0.9971527161055082, 0.051173862535312996, -0.055386790452462115, -0.05259680183371181, 0.9983141456651038, -0.024544714335654774]","[0.5197755565515655, 0.5068057370321103, 0.5053912366465872, 0.4664343615597837]","[0.05403736855430052, 0.027387996607465437, 0.9981632433833436, 0.6765130111314532, 0.9971527161055082, 0.051173862535312996, -0.055386790452462115, 0.10956084604240351, -0.05259680183371181, 0.9983141456651038, -0.024544714335654774, 0.6667830334109435, 0.0, 0.0, 0.0, 1.0]",True,True
1856,"[-0.10303055507150818, -1.5589161620141363, 1.4749937343283739, 0.10280239462983976, 1.5484767606283543, -0.06856261940471885]","[0.6810654504860507, 0.09646376573106213, 0.6698096839827796]","[0.07915140092820906, 0.02425830290308307, 0.9965674038776126, 0.9945354013428277, 0.06634876954018908, -0.08060506346603458, -0.06807636305622153, 0.9975015666758449, -0.018874142954644735]","[0.5307132058639943, 0.5078574540022684, 0.5015155809061731, 0.4570628202383555]","[0.07915140092820906, 0.02425830290308307, 0.9965674038776126, 0.6810654504860507, 0.9945354013428277, 0.06634876954018908, -0.08060506346603458, 0.09646376573106213, -0.06807636305622153, 0.9975015666758449, -0.018874142954644735, 0.6698096839827796, 0.0, 0.0, 0.0, 1.0]",True,True
1857,"[-0.09567538065282333, -1.557083032381537, 1.465989743917374, 0.11412178091881567, 1.5361960604648806, -0.05582332214197114]","[0.6806875547869538, 0.10257388980110016, 0.6735119842412561]","[0.059672318586947604, 0.02629147971833342, 0.9978717214595664, 0.9967025384238587, 0.05349397718732227, -0.061011837409793046, -0.05498421858946987, 0.9982219955996274, -0.02301267492497752]","[0.5220521096713652, 0.5072452602845596, 0.5041910187432319, 0.4647098635979101]","[0.059672318586947604, 0.02629147971833342, 0.9978717214595664, 0.6806875547869538, 0.9967025384238587, 0.05349397718732227, -0.061011837409793046, 0.10257388980110016, -0.05498421858946987, 0.9982219955996274, -0.02301267492497752, 0.6735119842412561, 0.0, 0.0, 0.0, 1.0]",True,True
1858,"[-0.10405637178514845, -1.5484387047170654, 1.4563164155026171, 0.10817414470745368, 1.5417996164913819, -0.060934725571889455]","[0.6875084372972284, 0.09572127522810572, 0.6746297055470228]","[0.07388155183438261, 0.020501561967623545, 0.9970562683497011, 0.9954347666903981, 0.05906141620005801, -0.07497582530706802, -0.060424676768484994, 0.9980438041856334, -0.016044418471633435]","[0.5284171055053969, 0.5076575012018334, 0.5003059770873493, 0.4612517245208753]","[0.07388155183438261, 0.020501561967623545, 0.9970562683497011, 0.6875084372972284, 0.9954347666903981, 0.05906141620005801, -0.07497582530706802, 0.09572127522810572, -0.060424676768484994, 0.9980438041856334, -0.016044418471633435, 0.6746297055470228, 0.0, 0.0, 0.0, 1.0]",True,True
1859,"[-0.10923632991190989, -1.5568753457296376, 1.4424810819112641, 0.12291726720366804, 1.5406313535851048, -0.05614359998745938]","[0.6824403677866426, 0.09287625177692778, 0.6880845931523822]","[0.07839021119456585, 0.012891209284689098, 0.9968394010632051, 0.9953567935818676, 0.05501107824961156, -0.0789850285828824, -0.055855422828002994, 0.9984025230301621, -0.008519022696973105]","[0.5303023351700434, 0.5079119401141124, 0.4962710675004182, 0.46316295400723967]","[0.07839021119456585, 0.012891209284689098, 0.9968394010632051, 0.6824403677866426, 0.9953567935818676, 0.05501107824961156, -0.0789850285828824, 0.09287625177692778, -0.055855422828002994, 0.9984025230301621, -0.008519022696973105, 0.6880845931523822, 0.0, 0.0, 0.0, 1.0]",True,True
1860,"[-0.12155564274336614, -1.5467852351666584, 1.4442354004976432, 0.12014162195614685, 1.5385149358792023, -0.06009818546110485]","[0.6893549527933445, 0.08394747783466942, 0.6804069149554014]","[0.08795095783704986, 0.02278472650367193, 0.9958641901653551, 0.9943470452074088, 0.05769363604966818, -0.08913696229210406, -0.05948598744949123, 0.9980742961310652, -0.017581714923114652]","[0.5310515226801452, 0.511820045697337, 0.4968209921932983, 0.45737667496008355]","[0.08795095783704986, 0.02278472650367193, 0.9958641901653551, 0.6893549527933445, 0.9943470452074088, 0.05769363604966818, -0.08913696229210406, 0.08394747783466942, -0.05948598744949123, 0.9980742961310652, -0.017581714923114652, 0.6804069149554014, 0.0, 0.0, 0.0, 1.0]",True,True
1861,"[-0.117880065164643, -1.5379932817817936, 1.4222360843154154, 0.12305928977545258, 1.5284522585037041, -0.05465829156947874]","[0.694833763267056, 0.08672834683931799, 0.6887011951552102]","[0.0749564587499974, 0.011363274686834377, 0.9971220613746601, 0.9957061616611506, 0.053617804559088815, -0.07546105395687355, -0.054320980492612275, 0.9984968738171668, -0.007295481866630414]","[0.5294522597558858, 0.507108010205306, 0.49647679393797495, 0.4647930331944217]","[0.0749564587499974, 0.011363274686834377, 0.9971220613746601, 0.694833763267056, 0.9957061616611506, 0.053617804559088815, -0.07546105395687355, 0.08672834683931799, -0.054320980492612275, 0.9984968738171668, -0.007295481866630414, 0.6887011951552102, 0.0, 0.0, 0.0, 1.0]",True,True
1862,"[-0.11271733659152393, -1.5483542339593672, 1.4107611449051323, 0.12242136880407764, 1.5307289289155102, -0.05047339017834024]","[0.689070331264892, 0.09070401447199683, 0.7033531589158072]","[0.07325873999032494, -0.011393326560643654, 0.9972478875008522, 0.9960053911772097, 0.052023110301979085, -0.07257311306841989, -0.05105308767316144, 0.9985808871115002, 0.015158962188944301]","[0.533957117304669, 0.5015168659924114, 0.49081702500084234, 0.4716664901963676]","[0.07325873999032494, -0.011393326560643654, 0.9972478875008522, 0.689070331264892, 0.9960053911772097, 0.052023110301979085, -0.07257311306841989, 0.09070401447199683, -0.05105308767316144, 0.9985808871115002, 0.015158962188944301, 0.7033531589158072, 0.0, 0.0, 0.0, 1.0]",True,True
1863,"[-0.11626432805024074, -1.5239728956380716, 1.4087612177975846, 0.14586182859398156, 1.5358405006788953, -0.048946191349989315]","[0.7004682298579595, 0.08649106250537025, 0.6859496756735045]","[0.07964870458078914, 0.03437657699569591, 0.9962300611870036, 0.9956746447748166, 0.045214235370648705, -0.08116449145032786, -0.04783393785948365, 0.998385658888341, -0.0306266308128806]","[0.5230287537838042, 0.5160089873304101, 0.499047132444106, 0.459486242785266]","[0.07964870458078914, 0.03437657699569591, 0.9962300611870036, 0.7004682298579595, 0.9956746447748166, 0.045214235370648705, -0.08116449145032786, 0.08649106250537025, -0.04783393785948365, 0.998385658888341, -0.0306266308128806, 0.6859496756735045, 0.0, 0.0, 0.0, 1.0]",True,True
1864,"[-0.1169229250773751, -1.5277429024985485, 1.3933920198992593, 0.14476594521454844, 1.5436883928577267, -0.05018741114502723]","[0.6991825924183586, 0.08545920232977454, 0.6987371722863325]","[0.08906390068249476, 0.014830448282033957, 0.9959154981216892, 0.994776074641498, 0.04875069881203363, -0.08968796288349672, -0.04988168918623159, 0.9987008697147971, -0.01041104772997829]","[0.5308963062040812, 0.5125242066479492, 0.4924677263180595, 0.46145811098503114]","[0.08906390068249476, 0.014830448282033957, 0.9959154981216892, 0.6991825924183586, 0.994776074641498, 0.04875069881203363, -0.08968796288349672, 0.08545920232977454, -0.04988168918623159, 0.9987008697147971, -0.01041104772997829, 0.6987371722863325, 0.0, 0.0, 0.0, 1.0]",True,True
1865,"[-0.12841128968908438, -1.5226979034553998, 1.395817878587083, 0.1386412333845612, 1.535277864004546, -0.05994733612156881]","[0.7036487927493673, 0.0777469035948491, 0.6942353123625805]","[0.0918962822753735, 0.01720064056317928, 0.9956200134931906, 0.9939899221865706, 0.058149729816703126, -0.09275043673093888, -0.05949040170901814, 0.9981596800544793, -0.011753519389481253]","[0.5334539560033732, 0.5112484894471943, 0.4944711738137045, 0.4577664438658764]","[0.0918962822753735, 0.01720064056317928, 0.9956200134931906, 0.7036487927493673, 0.9939899221865706, 0.058149729816703126, -0.09275043673093888, 0.0777469035948491, -0.05949040170901814, 0.9981596800544793, -0.011753519389481253, 0.6942353123625805, 0.0, 0.0, 0.0, 1.0]",True,True
1866,"[-0.13114226940996696, -1.5222353810831668, 1.3905432211830935, 0.14842019043704652, 1.5263216833123086, -0.05422505773963078]","[0.7032858207630257, 0.07673274365083893, 0.6965037679090991]","[0.08553929399296187, 0.02125095162594998, 0.9961081398313022, 0.9949001496771165, 0.051810869808100436, -0.0865408917343675, -0.053448305451502316, 0.9984307841932357, -0.016710709728892634]","[0.5293012974838078, 0.5124546648030813, 0.49572731555362953, 0.4598747455748264]","[0.08553929399296187, 0.02125095162594998, 0.9961081398313022, 0.7032858207630257, 0.9949001496771165, 0.051810869808100436, -0.0865408917343675, 0.07673274365083893, -0.053448305451502316, 0.9984307841932357, -0.016710709728892634, 0.6965037679090991, 0.0, 0.0, 0.0, 1.0]",True,True
1867,"[-0.1300292041991019, -1.5061444575907676, 1.3771862270053266, 0.15764612987409563, 1.5338403919974657, -0.048141164706114015]","[0.7116920020090512, 0.0757064762182204, 0.6933245641305048]","[0.09147763901801034, 0.032882052498524564, 0.9952640916777692, 0.9946952724489, 0.04419925086993401, -0.09288563500534004, -0.047044197596507104, 0.9984814454190026, -0.028664379052752622]","[0.5260733102038136, 0.5186383053730289, 0.49532463872309956, 0.4570718573318923]","[0.09147763901801034, 0.032882052498524564, 0.9952640916777692, 0.7116920020090512, 0.9946952724489, 0.04419925086993401, -0.09288563500534004, 0.0757064762182204, -0.047044197596507104, 0.9984814454190026, -0.028664379052752622, 0.6933245641305048, 0.0, 0.0, 0.0, 1.0]",True,True
1868,"[-0.13147978582185957, -1.5099136832578495, 1.3589078891250512, 0.15357998637263312, 1.528271227834993, -0.0542736115948981]","[0.7108525942080876, 0.07531699653501656, 0.7083219111796611]","[0.08856831178117464, 0.007367382070755349, 0.996042858430126, 0.9945977997784023, 0.05369550241645912, -0.08883698383108729, -0.054137517713628826, 0.9985301771612451, -0.0025718619984323463]","[0.5337817794284481, 0.5092751396257105, 0.4918584787908297, 0.462375476156536]","[0.08856831178117464, 0.007367382070755349, 0.996042858430126, 0.7108525942080876, 0.9945977997784023, 0.05369550241645912, -0.08883698383108729, 0.07531699653501656, -0.054137517713628826, 0.9985301771612451, -0.0025718619984323463, 0.7083219111796611, 0.0, 0.0, 0.0, 1.0]",True,True
1869,"[-0.14456660620495126, -1.5022013287824356, 1.3572316678905318, 0.1585935894970308, 1.5279315998480207, -0.04761360680316668]","[0.7156722824531405, 0.06547259512351067, 0.703592391187393]","[0.10077386231771882, 0.018298524767869383, 0.994741068150345, 0.9937982036760503, 0.04538922964073722, -0.10151329076961377, -0.04700807424076395, 0.998801773038044, -0.013610993065707313]","[0.5321071553016246, 0.5169612233385327, 0.48944518599857684, 0.45831918871454547]","[0.10077386231771882, 0.018298524767869383, 0.994741068150345, 0.7156722824531405, 0.9937982036760503, 0.04538922964073722, -0.10151329076961377, 0.06547259512351067, -0.04700807424076395, 0.998801773038044, -0.013610993065707313, 0.703592391187393, 0.0, 0.0, 0.0, 1.0]",True,True
1870,"[-0.14542005977763195, -1.5025855755874102, 1.349317108851028, 0.15962068014409123, 1.5204683899760951, -0.044845874503992376]","[0.7157045358876631, 0.06555989185857516, 0.7089667518332967]","[0.09457264927144836, 0.010535488314750268, 0.9954622129924116, 0.9945224035637397, 0.04370874350950861, -0.09494595594664595, -0.04451070455050184, 0.998988763313577, -0.006344127491482651]","[0.5319627020030339, 0.5141031105851779, 0.4887433431080015, 0.4624322868614281]","[0.09457264927144836, 0.010535488314750268, 0.9954622129924116, 0.7157045358876631, 0.9945224035637397, 0.04370874350950861, -0.09494595594664595, 0.06555989185857516, -0.04451070455050184, 0.998988763313577, -0.006344127491482651, 0.7089667518332967, 0.0, 0.0, 0.0, 1.0]",True,True
1871,"[-0.1568750373004299, -1.4954718558261815, 1.3315291915961693, 0.16858167756380613, 1.5208562635651033, -0.04043746408925282]","[0.7199374477951092, 0.056763047230331834, 0.7148433697607421]","[0.10645933262895503, 0.008893073424669572, 0.9942772871494456, 0.9935043043285382, 0.03947135269204219, -0.10672960974972119, -0.04019462373085327, 0.99918112750478, -0.004633212860561999]","[0.5341576247842099, 0.517595689896437, 0.48416041580339086, 0.4608242891326478]","[0.10645933262895503, 0.008893073424669572, 0.9942772871494456, 0.7199374477951092, 0.9935043043285382, 0.03947135269204219, -0.10672960974972119, 0.056763047230331834, -0.04019462373085327, 0.99918112750478, -0.004633212860561999, 0.7148433697607421, 0.0, 0.0, 0.0, 1.0]",True,True
1872,"[-0.14435728181197505, -1.4984477112322172, 1.31956448386687, 0.1908145123913012, 1.5344323405127773, -0.044174380260321174]","[0.7149629525011447, 0.06511832914581563, 0.7227376780485218]","[0.10715952434314277, 0.016555218601384807, 0.9941039991266565, 0.9932799651087703, 0.04218806283256225, -0.1077732725120454, -0.04372353206308033, 0.9989725181863094, -0.011923114208655569]","[0.5332505210890678, 0.5188676555055336, 0.4865572044215548, 0.4579108260938038]","[0.10715952434314277, 0.016555218601384807, 0.9941039991266565, 0.7149629525011447, 0.9932799651087703, 0.04218806283256225, -0.1077732725120454, 0.06511832914581563, -0.04372353206308033, 0.9989725181863094, -0.011923114208655569, 0.7227376780485218, 0.0, 0.0, 0.0, 1.0]",True,True
1873,"[-0.14522510583199993, -1.481191464337976, 1.3212343737597083, 0.18910796935611812, 1.519542646506472, -0.036937369838185054]","[0.7253773946725497, 0.06436899762990934, 0.7096636804709071]","[0.09272567093787547, 0.03228621897354954, 0.9951681013846418, 0.9950614540364304, 0.0325508222736307, -0.09377177965793032, -0.03542107621213335, 0.9989484691582957, -0.02910847516225683]","[0.5234902143424577, 0.5218436844081046, 0.49217213109287594, 0.4597866438975357]","[0.09272567093787547, 0.03228621897354954, 0.9951681013846418, 0.7253773946725497, 0.9950614540364304, 0.0325508222736307, -0.09377177965793032, 0.06436899762990934, -0.03542107621213335, 0.9989484691582957, -0.02910847516225683, 0.7096636804709071, 0.0, 0.0, 0.0, 1.0]",True,True
1874,"[-0.1550887716153604, -1.4853254246440637, 1.3056367700771414, 0.19321231024025837, 1.517462423775916, -0.03422696634568197]","[0.7234373623629468, 0.05780202299636847, 0.7224147718642914]","[0.10106746843235041, 0.016829349121813896, 0.9947372214976233, 0.9943155132012469, 0.0319555698439953, -0.10156525864333082, -0.033496671954345074, 0.9993475944655501, -0.013504014362453553]","[0.5290366300914078, 0.5202441525261982, 0.48589919627791583, 0.46191799796100197]","[0.10106746843235041, 0.016829349121813896, 0.9947372214976233, 0.7234373623629468, 0.9943155132012469, 0.0319555698439953, -0.10156525864333082, 0.05780202299636847, -0.033496671954345074, 0.9993475944655501, -0.013504014362453553, 0.7224147718642914, 0.0, 0.0, 0.0, 1.0]",True,True
1875,"[-0.15615188068203167, -1.4809706311580881, 1.2915940543692503, 0.1924687797022105, 1.525414574904133, -0.03436399932825131]","[0.7262379769650686, 0.05586028384306594, 0.7285819572105441]","[0.11037374650481951, 0.006850756700733869, 0.9938665419537559, 0.9933009823833165, 0.03366606035565036, -0.1105429996719269, -0.03421687418259835, 0.9994096575042474, -0.003089014149397565]","[0.5340764909427937, 0.5195663336616814, 0.48124352670977, 0.4617551242244455]","[0.11037374650481951, 0.006850756700733869, 0.9938665419537559, 0.7262379769650686, 0.9933009823833165, 0.03366606035565036, -0.1105429996719269, 0.05586028384306594, -0.03421687418259835, 0.9994096575042474, -0.003089014149397565, 0.7285819572105441, 0.0, 0.0, 0.0, 1.0]",True,True
1876,"[-0.15945181817911566, -1.4817512471399912, 1.2859894987806095, 0.1947178076886728, 1.5150531171687098, -0.02949818462343312]","[0.725834772302613, 0.05452365463061432, 0.732591727654511]","[0.10350819531588842, 0.0020230434955252957, 0.994626543380712, 0.994189484515857, 0.029501120398966196, -0.10352271621871575, -0.02955202836596733, 0.9995626999794563, 0.0010423191623243119]","[0.5324593024065734, 0.5179200603748125, 0.4808717619908539, 0.4658414439075462]","[0.10350819531588842, 0.0020230434955252957, 0.994626543380712, 0.725834772302613, 0.994189484515857, 0.029501120398966196, -0.10352271621871575, 0.05452365463061432, -0.02955202836596733, 0.9995626999794563, 0.0010423191623243119, 0.732591727654511, 0.0, 0.0, 0.0, 1.0]",True,True
1877,"[-0.1608645439584088, -1.4761389462105792, 1.2720355645624528, 0.19856949950433714, 1.5290532681666205, -0.03607873668322174]","[0.7287182997384872, 0.05173654258431702, 0.7373708776915174]","[0.11896029145124351, -0.001172164260227631, 0.9928983206193785, 0.9922351919962887, 0.03670107714927113, -0.11883751385892913, -0.03630114077991381, 0.9993256010765612, 0.005529033464049985]","[0.538792725002984, 0.5188280497520161, 0.477548885516964, 0.46094133706566587]","[0.11896029145124351, -0.001172164260227631, 0.9928983206193785, 0.7287182997384872, 0.9922351919962887, 0.03670107714927113, -0.11883751385892913, 0.05173654258431702, -0.03630114077991381, 0.9993256010765612, 0.005529033464049985, 0.7373708776915174, 0.0, 0.0, 0.0, 1.0]",True,True
1878,"[-0.16825084625837067, -1.476426238575284, 1.2654875687685996, 0.1928820574721359, 1.5191470237162652, -0.034512993254459855]","[0.7296390549195243, 0.047183206548946505, 0.7423851906554854]","[0.11689074919116418, -0.01377542573120892, 0.9930492386581102, 0.9925125281052165, 0.03729355011239745, -0.11631024320413788, -0.035432108428936925, 0.9992094018602597, 0.018031553630844153]","[0.5413445882555782, 0.5151615390942734, 0.4749661164994796, 0.4647169176841107]","[0.11689074919116418, -0.01377542573120892, 0.9930492386581102, 0.7296390549195243, 0.9925125281052165, 0.03729355011239745, -0.11631024320413788, 0.047183206548946505, -0.035432108428936925, 0.9992094018602597, 0.018031553630844153, 0.7423851906554854, 0.0, 0.0, 0.0, 1.0]",True,True
1879,"[-0.16962357517734944, -1.4677284519799072, 1.2622109466313087, 0.20598899481398394, 1.5209702904556226, -0.022756123297199747]","[0.733438419854161, 0.04537149301536684, 0.7371002749403063]","[0.11946968815484166, 0.0031839793594454074, 0.9928327431584959, 0.992577608942045, 0.022511505174089178, -0.11951118090659789, -0.022730680567847175, 0.9997415137975594, -0.00047090411647464277]","[0.5342074244178137, 0.5237912482796049, 0.4752664308405661, 0.4630194117298416]","[0.11946968815484166, 0.0031839793594454074, 0.9928327431584959, 0.733438419854161, 0.992577608942045, 0.022511505174089178, -0.11951118090659789, 0.04537149301536684, -0.022730680567847175, 0.9997415137975594, -0.00047090411647464277, 0.7371002749403063, 0.0, 0.0, 0.0, 1.0]",True,True
1880,"[-0.17640311861641003, -1.4559154953436755, 1.2473376243350034, 0.2121313122162593, 1.5186056499115532, -0.028621822881954417]","[0.7401254341269312, 0.03947910537217816, 0.7377449984413021]","[0.12374274793725111, 0.0070424327153804514, 0.9922893411069106, 0.9919069153663356, 0.027774093145258215, -0.12389217488768073, -0.02843243889255889, 0.9995894176567737, -0.003548595104128631]","[0.5357164002479252, 0.5242893404161774, 0.4763349505107029, 0.45960161113005304]","[0.12374274793725111, 0.0070424327153804514, 0.9922893411069106, 0.7401254341269312, 0.9919069153663356, 0.027774093145258215, -0.12389217488768073, 0.03947910537217816, -0.02843243889255889, 0.9995894176567737, -0.003548595104128631, 0.7377449984413021, 0.0, 0.0, 0.0, 1.0]",True,True
1881,"[-0.18099676041716056, -1.4548546547707812, 1.2442810224458063, 0.21301127225580854, 1.5219779453493487, -0.01841410321979863]","[0.7407864492494453, 0.035673936739036065, 0.7388897294717278]","[0.1317274786875873, 0.004824142150845224, 0.9912742299742889, 0.9911171465610517, 0.017813723065244473, -0.1317932967310311, -0.01829407421243446, 0.9998296849579248, -0.0024347331777270116]","[0.5355152818956488, 0.528286969553497, 0.47130695346965334, 0.4604411105313689]","[0.1317274786875873, 0.004824142150845224, 0.9912742299742889, 0.7407864492494453, 0.9911171465610517, 0.017813723065244473, -0.1317932967310311, 0.035673936739036065, -0.01829407421243446, 0.9998296849579248, -0.0024347331777270116, 0.7388897294717278, 0.0, 0.0, 0.0, 1.0]",True,True
1882,"[-0.1792980444482679, -1.4510134612129957, 1.2320356601823776, 0.2228735138287147, 1.5177937545336624, -0.01633012972017509]","[0.7418961894337824, 0.03711151842223406, 0.7431788212360116]","[0.12588099899367702, 0.005889598232965492, 0.9920278659014617, 0.991914323652929, 0.015504681942623421, -0.12595864150589486, -0.016122922331461495, 0.9998624492751553, -0.0038902319958227555]","[0.5332671584066653, 0.527794123936331, 0.47262932487964854, 0.46225644589012405]","[0.12588099899367702, 0.005889598232965492, 0.9920278659014617, 0.7418961894337824, 0.991914323652929, 0.015504681942623421, -0.12595864150589486, 0.03711151842223406, -0.016122922331461495, 0.9998624492751553, -0.0038902319958227555, 0.7431788212360116, 0.0, 0.0, 0.0, 1.0]",True,True
1883,"[-0.1938040903657854, -1.450245485639916, 1.211138314129868, 0.22842295259020565, 1.5171590126741337, -0.021952415335848744]","[0.741906790825636, 0.02649382086221708, 0.7556895279548681]","[0.13990772774616336, -0.0074147177239702695, 0.990136783317325, 0.9899083720372999, 0.023792535754038936, -0.1396972806208324, -0.02252204891585682, 0.9996894203718807, 0.010668650765918478]","[0.5418415160972165, 0.5257010893145947, 0.4672301780819485, 0.46015442713987775]","[0.13990772774616336, -0.0074147177239702695, 0.990136783317325, 0.741906790825636, 0.9899083720372999, 0.023792535754038936, -0.1396972806208324, 0.02649382086221708, -0.02252204891585682, 0.9996894203718807, 0.010668650765918478, 0.7556895279548681, 0.0, 0.0, 0.0, 1.0]",True,True
1884,"[-0.18760063140883587, -1.4364847199188553, 1.2179705275120003, 0.2310365012459023, 1.524438462034184, -0.015178907686861677]","[0.7498292193301599, 0.028875526943352242, 0.7410068014253236]","[0.1405742383967725, 0.014437622277013, 0.9899648673372979, 0.9899625313591909, 0.012692058735213384, -0.14075900734931665, -0.014596917622239435, 0.9998152162815128, -0.01250852860576996]","[0.5340313119392476, 0.5339453877194111, 0.47027288592481364, 0.45667963997266303]","[0.1405742383967725, 0.014437622277013, 0.9899648673372979, 0.7498292193301599, 0.9899625313591909, 0.012692058735213384, -0.14075900734931665, 0.028875526943352242, -0.014596917622239435, 0.9998152162815128, -0.01250852860576996, 0.7410068014253236, 0.0, 0.0, 0.0, 1.0]",True,True
1885,"[-0.18126619988896944, -1.4455484358954336, 1.203863712748921, 0.22539358562921996, 1.517076261796868, -0.024942461634630396]","[0.7446091783782909, 0.03523433186395183, 0.757294753886108]","[0.1275676610004115, -0.012845992511961866, 0.9917466775055345, 0.9914939658739503, 0.027673101839146896, -0.1271767080488649, -0.025810995765954556, 0.9995344816018018, 0.016266916935518336]","[0.5411810417445988, 0.5204871857754392, 0.47006343292773184, 0.4639574749090589]","[0.1275676610004115, -0.012845992511961866, 0.9917466775055345, 0.7446091783782909, 0.9914939658739503, 0.027673101839146896, -0.1271767080488649, 0.03523433186395183, -0.025810995765954556, 0.9995344816018018, 0.016266916935518336, 0.757294753886108, 0.0, 0.0, 0.0, 1.0]",True,True
1886,"[-0.18933427096490327, -1.4355135014524099, 1.2029889460930323, 0.2293525490719966, 1.5226849752276135, -0.01318110057832265]","[0.7505085985880509, 0.027619167987113703, 0.7501788720640477]","[0.14078303684193572, -0.0012598044364258818, 0.990039670634639, 0.9899506869427687, 0.013646434390747047, -0.14075301861757636, -0.013333190132257656, 0.999906089451005, 0.003168330742846943]","[0.5379585955200292, 0.5300868494191169, 0.4662872148166742, 0.4606351211941412]","[0.14078303684193572, -0.0012598044364258818, 0.990039670634639, 0.7505085985880509, 0.9899506869427687, 0.013646434390747047, -0.14075301861757636, 0.027619167987113703, -0.013333190132257656, 0.999906089451005, 0.003168330742846943, 0.7501788720640477, 0.0, 0.0, 0.0, 1.0]",True,True
1887,"[-0.19401526946763123, -1.4258732754920316, 1.1836900322577717, 0.24711913964861787, 1.522312939603657, -0.019879049535212634]","[0.7541705556483232, 0.023444926111877637, 0.7539818191627888]","[0.1448943627711211, 0.007724968167209051, 0.9894169740326706, 0.9892522224242681, 0.018716158336696164, -0.14501636406199891, -0.0196383315431136, 0.9997949941282621, -0.004930076091849249]","[0.5382100995466287, 0.531767872413865, 0.46870883063406876, 0.4559219787420688]","[0.1448943627711211, 0.007724968167209051, 0.9894169740326706, 0.7541705556483232, 0.9892522224242681, 0.018716158336696164, -0.14501636406199891, 0.023444926111877637, -0.0196383315431136, 0.9997949941282621, -0.004930076091849249, 0.7539818191627888, 0.0, 0.0, 0.0, 1.0]",True,True
1888,"[-0.20596701507993057, -1.4152348630544438, 1.1825536604801727, 0.24439188520771715, 1.5136136479016993, -0.011397370933433328]","[0.7613002069967929, 0.013805751057187987, 0.7471050225593305]","[0.14809957296338422, 0.013151663119822575, 0.9888850035495765, 0.9889142760703902, 0.008876413927246717, -0.14822200868956148, -0.010727118543181402, 0.9998741135927939, -0.01169127430118953]","[0.5350898785693488, 0.5364034007482912, 0.4670300084751118, 0.4558872499884647]","[0.14809957296338422, 0.013151663119822575, 0.9888850035495765, 0.7613002069967929, 0.9889142760703902, 0.008876413927246717, -0.14822200868956148, 0.013805751057187987, -0.010727118543181402, 0.9998741135927939, -0.01169127430118953, 0.7471050225593305, 0.0, 0.0, 0.0, 1.0]",True,True
1889,"[-0.19404538025396897, -1.43141725832025, 1.1782753516002697, 0.24653409252159572, 1.5184688459380613, 0.002204240365006419]","[0.750727442341794, 0.02445973576540559, 0.7616068270582521]","[0.1412304849301749, -0.006795075166986962, 0.9899534216718798, 0.9899749975647876, -0.0009079678508141059, -0.14123979535166728, 0.001858580906665919, 0.9999765009978269, 0.006598721782018958]","[0.5354720438224062, 0.532808532917541, 0.46131952739857873, 0.46536980045514836]","[0.1412304849301749, -0.006795075166986962, 0.9899534216718798, 0.750727442341794, 0.9899749975647876, -0.0009079678508141059, -0.14123979535166728, 0.02445973576540559, 0.001858580906665919, 0.9999765009978269, 0.006598721782018958, 0.7616068270582521, 0.0, 0.0, 0.0, 1.0]",True,True
1890,"[-0.21285174074374674, -1.4192082909431176, 1.1561590653532563, 0.24655470167076876, 1.5119448880691533, -0.011896791917787084]","[0.7580681256775369, 0.009436447642832028, 0.7669286665020031]","[0.15358106436731497, -0.014295485005582177, 0.9880326390237613, 0.9880523011498221, 0.015239733722946779, -0.15336362250740887, -0.012864946962346094, 0.9997816709784737, 0.016465221381662874]","[0.5443542090109905, 0.5295932659274251, 0.4596720156736674, 0.4603380342996332]","[0.15358106436731497, -0.014295485005582177, 0.9880326390237613, 0.7580681256775369, 0.9880523011498221, 0.015239733722946779, -0.15336362250740887, 0.009436447642832028, -0.012864946962346094, 0.9997816709784737, 0.016465221381662874, 0.7669286665020031, 0.0, 0.0, 0.0, 1.0]",True,True
1891,"[-0.20496876393160818, -1.4167318078730273, 1.1541240997155813, 0.2502152399956385, 1.5172543554606792, -0.009685490781721234]","[0.7589691997805196, 0.014705033410707788, 0.7660699102048594]","[0.15096320862315163, -0.01067112105485627, 0.9884817837560971, 0.9884852218165561, 0.0120966386311806, -0.15083314484588772, -0.010347748183867168, 0.9998698907904263, 0.01237439284425871]","[0.5420872254763506, 0.5306816788687244, 0.46064059665963286, 0.4607913154536244]","[0.15096320862315163, -0.01067112105485627, 0.9884817837560971, 0.7589691997805196, 0.9884852218165561, 0.0120966386311806, -0.15083314484588772, 0.014705033410707788, -0.010347748183867168, 0.9998698907904263, 0.01237439284425871, 0.7660699102048594, 0.0, 0.0, 0.0, 1.0]",True,True
