target_id,q_sampled,position_xyz,rotation_matrix,quaternion_wxyz,transform_row_major,within_joint_limits,fk_verified
545,"[-0.2645312944849825, -1.602846981384613, 1.514026391943361, 0.09486010764561414, 1.5620507071140162, -0.0007915771187239837]","[0.6626733464619543, -0.008819981471242464, 0.6734961945419374]","[0.25300105963825625, 0.006029670676813, 0.9674472114247107, 0.9674657193297342, -0.000813240239061237, -0.2530008311490557, -0.0007387446912906209, 0.9999814906846239, -0.006039250320887242]","[0.558155123840655, 0.561215990105014, 0.43365451411335787, 0.43063120250392833]","[0.25300105963825625, 0.006029670676813, 0.9674472114247107, 0.6626733464619543, 0.9674657193297342, -0.000813240239061237, -0.2530008311490557, -0.008819981471242464, -0.0007387446912906209, 0.9999814906846239, -0.006039250320887242, 0.6734961945419374, 0.0, 0.0, 0.0, 1.0]",True,True
546,"[-0.2699232986421327, -1.5879074211464674, 1.525900678009825, 0.08364834943251866, 1.5549744698444639, -0.009500791988871484]","[0.6709470762822121, -0.01402104770747718, 0.6570062749956658]","[0.2511698814265447, 0.023243690708603538, 0.9676638990405804, 0.9678997143466707, 0.0034253840958863406, -0.25131336954374106, -0.009156070762548672, 0.9997239606941701, -0.021637208280015568]","[0.5551932225006028, 0.5633342048932131, 0.43985586018301426, 0.4253726384587852]","[0.2511698814265447, 0.023243690708603538, 0.9676638990405804, 0.6709470762822121, 0.9678997143466707, 0.0034253840958863406, -0.25131336954374106, -0.01402104770747718, -0.009156070762548672, 0.9997239606941701, -0.021637208280015568, 0.6570062749956658, 0.0, 0.0, 0.0, 1.0]",True,True
547,"[-0.2778088139210589, -1.5920250530848619, 1.5271045944249648, 0.06939386947478811, 1.5563319393228416, -0.013876632158013331]","[0.6701884183674889, -0.019262576942410597, 0.6601787426549651]","[0.26022651132003616, 0.00791359349093287, 0.9655151670710633, 0.9654488123996493, 0.012171095389723083, -0.26030838456169797, -0.013811351936349038, 0.999894614184452, -0.0044729277454237165]","[0.5630108078368335, 0.5595820636143854, 0.4348613318677319, 0.42518509661817194]","[0.26022651132003616, 0.00791359349093287, 0.9655151670710633, 0.6701884183674889, 0.9654488123996493, 0.012171095389723083, -0.26030838456169797, -0.019262576942410597, -0.013811351936349038, 0.999894614184452, -0.0044729277454237165, 0.6601787426549651, 0.0, 0.0, 0.0, 1.0]",True,True
548,"[-0.2818905897638001, -1.5894985780636968, 1.5271268224641281, 0.07038332235726322, 1.5576376573835886, -0.00863650379862967]","[0.6712511574164166, -0.022455448443592756, 0.6584303070266603]","[0.2654331284372049, 0.009988036016016394, 0.9640775349859474, 0.9640915316396843, 0.006097933902631188, -0.26550015785826986, -0.008530706224302359, 0.9999315248249061, -0.008010787267974896]","[0.5620320887351231, 0.5628823104794084, 0.43263020951310166, 0.4243990310993266]","[0.2654331284372049, 0.009988036016016394, 0.9640775349859474, 0.6712511574164166, 0.9640915316396843, 0.006097933902631188, -0.26550015785826986, -0.022455448443592756, -0.008530706224302359, 0.9999315248249061, -0.008010787267974896, 0.6584303070266603, 0.0, 0.0, 0.0, 1.0]",True,True
549,"[-0.29155862904637975, -1.5863626855275184, 1.545066892563687, 0.059427481382639674, 1.5485162263424608, -0.006797359026581603]","[0.6725335021926792, -0.028525482654190006, 0.645500502767067]","[0.2659153567783869, 0.019173476654921195, 0.9638056862367986, 0.9639751873366463, 0.0013408811127883264, -0.26598879720228596, -0.006392278834701514, 0.9998152728533428, -0.018126194870817965]","[0.5588224322225167, 0.5662818800156899, 0.43403678392655254, 0.42267527939246896]","[0.2659153567783869, 0.019173476654921195, 0.9638056862367986, 0.6725335021926792, 0.9639751873366463, 0.0013408811127883264, -0.26598879720228596, -0.028525482654190006, -0.006392278834701514, 0.9998152728533428, -0.018126194870817965, 0.645500502767067, 0.0, 0.0, 0.0, 1.0]",True,True
550,"[-0.29476112850189135, -1.5776407811991606, 1.5385446819347477, 0.059023815851316844, 1.557750773497182, -0.009491627331982817]","[0.6771596252504486, -0.03300207763480475, 0.6441405778104046]","[0.277812985347241, 0.021704838678380158, 0.9603899443197014, 0.960590838174458, 0.0033287402686019564, -0.2779463277388577, -0.009229668886037466, 0.9997588806638177, -0.0199247019070407]","[0.5615195953189884, 0.5688604721251249, 0.4316944685852489, 0.4180112356376071]","[0.277812985347241, 0.021704838678380158, 0.9603899443197014, 0.6771596252504486, 0.960590838174458, 0.0033287402686019564, -0.2779463277388577, -0.03300207763480475, -0.009229668886037466, 0.9997588806638177, -0.0199247019070407, 0.6441405778104046, 0.0, 0.0, 0.0, 1.0]",True,True
551,"[-0.29059760803518514, -1.5866704566165228, 1.5363958627817997, 0.045667530147587655, 1.5490042878568584, -0.010610229099750648]","[0.6746769375718884, -0.02855902612382524, 0.6527088212040051]","[0.26561219300850875, -0.0015958234344842937, 0.9640786359383641, 0.9640204626321771, 0.011548970028697989, -0.2655770489287794, -0.01071030119341848, 0.9999320350098012, 0.004605953701902817]","[0.5660757715931476, 0.5588956229203061, 0.43050285228970503, 0.42645187028101306]","[0.26561219300850875, -0.0015958234344842937, 0.9640786359383641, 0.6746769375718884, 0.9640204626321771, 0.011548970028697989, -0.2655770489287794, -0.02855902612382524, -0.01071030119341848, 0.9999320350098012, 0.004605953701902817, 0.6527088212040051, 0.0, 0.0, 0.0, 1.0]",True,True
552,"[-0.30421262598778165, -1.5675099128845575, 1.5465097391162472, 0.04241236993526024, 1.554808903564235, -0.013331428153375886]","[0.6829406352567949, -0.0410388348493249, 0.6336669319510709]","[0.2839570049108657, 0.024215045480251628, 0.9585311945546894, 0.9587490758055679, 0.006368319179205915, -0.28418243111213126, -0.012985723084218519, 0.9996864888970047, -0.021407823634337304]","[0.5632311915314471, 0.5698676401950713, 0.43122474937747873, 0.41480924901561406]","[0.2839570049108657, 0.024215045480251628, 0.9585311945546894, 0.6829406352567949, 0.9587490758055679, 0.006368319179205915, -0.28418243111213126, -0.0410388348493249, -0.012985723084218519, 0.9996864888970047, -0.021407823634337304, 0.6336669319510709, 0.0, 0.0, 0.0, 1.0]",True,True
553,"[-0.3017166722168627, -1.5632242842690205, 1.5447104354767314, 0.045435189791534485, 1.5526136092375233, -0.011696072840088606]","[0.6850087509056287, -0.03973458857591454, 0.6317378128707085]","[0.2794367907256247, 0.028972359225342543, 0.9597268790598087, 0.9600987402560314, 0.0032303769786844756, -0.2796425819208459, -0.011202184954052532, 0.9995749932173639, -0.02691363941873906]","[0.5603020453928332, 0.5707714194766761, 0.43321681225219044, 0.4154573362202645]","[0.2794367907256247, 0.028972359225342543, 0.9597268790598087, 0.6850087509056287, 0.9600987402560314, 0.0032303769786844756, -0.2796425819208459, -0.03973458857591454, -0.011202184954052532, 0.9995749932173639, -0.02691363941873906, 0.6317378128707085, 0.0, 0.0, 0.0, 1.0]",True,True
554,"[-0.30851279466586146, -1.5634469407040965, 1.554122995204828, 0.029641244330525826, 1.5611124178691882, -0.01091607585519109]","[0.6851768099110888, -0.045356034113530466, 0.6270703296122884]","[0.29417426474711644, 0.02256921960456613, 0.9554852862744324, 0.9556917130316942, 0.00426369002305939, -0.2943385305900891, -0.010716884017241371, 0.9997361908392774, -0.020314948268033192]","[0.5652705119016342, 0.5723254150813353, 0.42731849174356357, 0.4126884711746231]","[0.29417426474711644, 0.02256921960456613, 0.9554852862744324, 0.6851768099110888, 0.9556917130316942, 0.00426369002305939, -0.2943385305900891, -0.045356034113530466, -0.010716884017241371, 0.9997361908392774, -0.020314948268033192, 0.6270703296122884, 0.0, 0.0, 0.0, 1.0]",True,True
555,"[-0.31577874440773096, -1.5548656026791157, 1.551385349190529, 0.023304662278018383, 1.5596810346500762, -0.00502987987454778]","[0.6899360162034027, -0.05186288518941832, 0.6237092444151789]","[0.29987564724782306, 0.020351542589193774, 0.9537611917571084, 0.9539661808189532, -0.001357903453754442, -0.2999111234214405, -0.004808538384940466, 0.9997919637666881, -0.01982188553468212]","[0.5653971741747978, 0.5746858785972253, 0.4238479488074422, 0.4128136294598475]","[0.29987564724782306, 0.020351542589193774, 0.9537611917571084, 0.6899360162034027, 0.9539661808189532, -0.001357903453754442, -0.2999111234214405, -0.05186288518941832, -0.004808538384940466, 0.9997919637666881, -0.01982188553468212, 0.6237092444151789, 0.0, 0.0, 0.0, 1.0]",True,True
556,"[-0.31536927018968774, -1.5671248760453447, 1.563146705015822, 0.018591813604145045, 1.565245589867412, -0.0034976644430593394]","[0.6832497823577675, -0.04993167095834217, 0.6245376215319722]","[0.3048359221134747, 0.014958734143918748, 0.9522874024484622, 0.9523987559636266, -0.0012013588198890091, -0.30485269619264077, -0.0034161715654018898, 0.9998873901644111, -0.01461289711310886]","[0.5676754500109364, 0.5745977240745199, 0.42088466834150223, 0.4128415372734754]","[0.3048359221134747, 0.014958734143918748, 0.9522874024484622, 0.6832497823577675, 0.9523987559636266, -0.0012013588198890091, -0.30485269619264077, -0.04993167095834217, -0.0034161715654018898, 0.9998873901644111, -0.01461289711310886, 0.6245376215319722, 0.0, 0.0, 0.0, 1.0]",True,True
557,"[-0.32419604149593245, -1.556359061760977, 1.5651573631552314, 0.018134765459524815, 1.5489544588321016, -0.0005976749212280412]","[0.6880966581789886, -0.05616197421666379, 0.6160606421352041]","[0.29776061175307766, 0.025704928271411007, 0.954294438185089, 0.9546405700585919, -0.008007841637743833, -0.2976529127532795, -9.308035333693158e-06, 0.9996374998642589, -0.026923387203211392]","[0.5618784083127155, 0.5772113652281182, 0.4246042080021081, 0.41331702199445364]","[0.29776061175307766, 0.025704928271411007, 0.954294438185089, 0.6880966581789886, 0.9546405700585919, -0.008007841637743833, -0.2976529127532795, -0.05616197421666379, -9.308035333693158e-06, 0.9996374998642589, -0.026923387203211392, 0.6160606421352041, 0.0, 0.0, 0.0, 1.0]",True,True
558,"[-0.3347881146939181, -1.5541472696564123, 1.563979265264814, 0.009684788229604925, 1.5575536903278078, -0.01586939358301626]","[0.6893141690207637, -0.06493030394653598, 0.6161112802158885]","[0.3157033019203675, 0.023444802516334372, 0.9485682718663677, 0.9487295911242345, 0.008644016085320788, -0.3159706377357867, -0.015607308602713569, 0.9996877623642727, -0.019513833485321794]","[0.5711465408545268, 0.5758847799951757, 0.42203511336447913, 0.4050119901030678]","[0.3157033019203675, 0.023444802516334372, 0.9485682718663677, 0.6893141690207637, 0.9487295911242345, 0.008644016085320788, -0.3159706377357867, -0.06493030394653598, -0.015607308602713569, 0.9996877623642727, -0.019513833485321794, 0.6161112802158885, 0.0, 0.0, 0.0, 1.0]",True,True
559,"[-0.3329211473722391, -1.5598646925525927, 1.5697839524963397, -0.002694026358492153, 1.5528262065406762, -0.009327279503089819]","[0.6876213440478809, -0.06255525575355296, 0.6172237005870831]","[0.3096931863368441, 0.009717424764811314, 0.9507868856859949, 0.9507920614505442, 0.0065072350740305925, -0.3097613787648741, -0.009197076663656106, 0.9999316114353181, -0.007224003959806117]","[0.5720525363659943, 0.5723656949937295, 0.4195348771845413, 0.411271070776112]","[0.3096931863368441, 0.009717424764811314, 0.9507868856859949, 0.6876213440478809, 0.9507920614505442, 0.0065072350740305925, -0.3097613787648741, -0.06255525575355296, -0.009197076663656106, 0.9999316114353181, -0.007224003959806117, 0.6172237005870831, 0.0, 0.0, 0.0, 1.0]",True,True
560,"[-0.33207097671332314, -1.544129669551083, 1.5741752822781268, 0.004257042088820859, 1.5583601671543574, -0.011700729461672669]","[0.6933897933276812, -0.06448123184715983, 0.6030961196271772]","[0.31382594537356695, 0.036096694636307866, 0.9487941318572327, 0.949413676031482, -7.195155496779053e-05, -0.31402813024848886, -0.011267110311658975, 0.9993482993727997, -0.03429327581200181]","[0.5655662467842731, 0.5805581738164869, 0.42438054234480016, 0.40371794930662885]","[0.31382594537356695, 0.036096694636307866, 0.9487941318572327, 0.6933897933276812, 0.949413676031482, -7.195155496779053e-05, -0.31402813024848886, -0.06448123184715983, -0.011267110311658975, 0.9993482993727997, -0.03429327581200181, 0.6030961196271772, 0.0, 0.0, 0.0, 1.0]",True,True
561,"[-0.3321823594482475, -1.5481804914530204, 1.572027826651785, -0.0032173433120243683, 1.5505457771265112, -0.014024239904579936]","[0.6928814844037186, -0.06362354568553173, 0.6079200181227233]","[0.3065982112213068, 0.02380283359193079, 0.9515413611550942, 0.9517418199333578, 0.006620564919463702, -0.30682841509561454, -0.013603127060878939, 0.9996947500277983, -0.020624298800772975]","[0.5684616252087729, 0.5745872312152909, 0.4244545477724705, 0.40809218476297004]","[0.3065982112213068, 0.02380283359193079, 0.9515413611550942, 0.6928814844037186, 0.9517418199333578, 0.006620564919463702, -0.30682841509561454, -0.06362354568553173, -0.013603127060878939, 0.9996947500277983, -0.020624298800772975, 0.6079200181227233, 0.0, 0.0, 0.0, 1.0]",True,True
562,"[-0.34822540518306605, -1.5376529925984346, 1.5809622594884747, -0.001561145531489414, 1.5483104170135655, -0.010901637185539308]","[0.69518747571092, -0.0757516100185512, 0.5947394764395467]","[0.31958120656659905, 0.042717417544276645, 0.9465955179736406, 0.9475066113412802, -0.003912647949302012, -0.3197122341271738, -0.009953585987005974, 0.9990795330825134, -0.04172544429513638]","[0.5643454425974752, 0.5842129960063875, 0.42374272553615466, 0.40081354676693703]","[0.31958120656659905, 0.042717417544276645, 0.9465955179736406, 0.69518747571092, 0.9475066113412802, -0.003912647949302012, -0.3197122341271738, -0.0757516100185512, -0.009953585987005974, 0.9990795330825134, -0.04172544429513638, 0.5947394764395467, 0.0, 0.0, 0.0, 1.0]",True,True
563,"[-0.35430608182218826, -1.5389675302641088, 1.5841197439974162, -0.01502313255849844, 1.545946534149745, -0.0011689619105497403]","[0.6952829898108867, -0.07995555142484585, 0.594734080052965]","[0.323505935243847, 0.028631598012730217, 0.9457928639280598, 0.9462260477964128, -0.009345294906429095, -0.3233711983691385, -0.00041992092679613127, 0.9995463456280301, -0.030115222198515236]","[0.5665786393209028, 0.5837307710641935, 0.4175116741027247, 0.40488397642536655]","[0.323505935243847, 0.028631598012730217, 0.9457928639280598, 0.6952829898108867, 0.9462260477964128, -0.009345294906429095, -0.3233711983691385, -0.07995555142484585, -0.00041992092679613127, 0.9995463456280301, -0.030115222198515236, 0.594734080052965, 0.0, 0.0, 0.0, 1.0]",True,True
564,"[-0.3497460548334079, -1.542735648098916, 1.5814029640748515, -0.0187856108264991, 1.5522073828521212, -0.013800997220548719]","[0.6945706336514246, -0.07700835264977457, 0.5994254905636173]","[0.3248522237005458, 0.023162179501639703, 0.9454811189006073, 0.9456694520974018, 0.00623916049146463, -0.3250697775034789, -0.013428332979564098, 0.9997122517590227, -0.019876960439020413]","[0.5725413574042031, 0.5784656479965129, 0.418707504479541, 0.4028125045753201]","[0.3248522237005458, 0.023162179501639703, 0.9454811189006073, 0.6945706336514246, 0.9456694520974018, 0.00623916049146463, -0.3250697775034789, -0.07700835264977457, -0.013428332979564098, 0.9997122517590227, -0.019876960439020413, 0.5994254905636173, 0.0, 0.0, 0.0, 1.0]",True,True
565,"[-0.3512212005226833, -1.5353520350346368, 1.586161811839551, -0.01498049526663843, 1.5557379568626069, -0.0021222009382535108]","[0.696528141579892, -0.0791386521937079, 0.590921565567629]","[0.32980408803873895, 0.03433481072789377, 0.9434248164454948, 0.9440480721590608, -0.010320802262499333, -0.32964635367833073, -0.0015814441806171308, 0.9993570942425627, -0.03581755465362609]","[0.5664948656260297, 0.5865028654991518, 0.4170409645203897, 0.4014658016475794]","[0.32980408803873895, 0.03433481072789377, 0.9434248164454948, 0.696528141579892, 0.9440480721590608, -0.010320802262499333, -0.32964635367833073, -0.0791386521937079, -0.0015814441806171308, 0.9993570942425627, -0.03581755465362609, 0.590921565567629, 0.0, 0.0, 0.0, 1.0]",True,True
566,"[-0.35686580878417873, -1.5386691460077713, 1.5903273125774602, -0.025836883816989013, 1.546129747135839, -0.00938398835747366]","[0.6955499842281091, -0.08192974184530602, 0.5913922010190834]","[0.32588913959714155, 0.027251053246453813, 0.9450151579681637, 0.945367553808215, -0.00014820280462757654, -0.3260063898800152, -0.008743963592478018, 0.9996286101012153, -0.025810559230783413]","[0.5700724466157198, 0.5813449710869941, 0.41826224334411716, 0.4026315014925877]","[0.32588913959714155, 0.027251053246453813, 0.9450151579681637, 0.6955499842281091, 0.945367553808215, -0.00014820280462757654, -0.3260063898800152, -0.08192974184530602, -0.008743963592478018, 0.9996286101012153, -0.025810559230783413, 0.5913922010190834, 0.0, 0.0, 0.0, 1.0]",True,True
567,"[-0.34380008393539707, -1.5383480817597528, 1.5957842795472985, -0.030797639529981408, 1.5567974612551139, -0.008393722197201069]","[0.6961717942568446, -0.07374027784776684, 0.5880106830265439]","[0.3236377487996805, 0.027794191820366757, 0.9457727477850731, 0.9461470933950785, -0.0010363563972531767, -0.3237353913699618, -0.00801780592926345, 0.9996131295988818, -0.026632797855466434]","[0.5692030820689047, 0.5812286346723637, 0.41891487579773673, 0.40335028503216225]","[0.3236377487996805, 0.027794191820366757, 0.9457727477850731, 0.6961717942568446, 0.9461470933950785, -0.0010363563972531767, -0.3237353913699618, -0.07374027784776684, -0.00801780592926345, 0.9996131295988818, -0.026632797855466434, 0.5880106830265439, 0.0, 0.0, 0.0, 1.0]",True,True
568,"[-0.358369381500855, -1.5447992455001895, 1.5976914452715412, -0.02246579545305419, 1.5420293969892225, -0.0005666432851395139]","[0.6914928193823823, -0.08109875714969275, 0.5903869383522284]","[0.3236631772822506, 0.02867242491566942, 0.9457378282172145, 0.9461723164491679, -0.010134203035491101, -0.32350462981857125, 0.0003086369611532439, 0.9995374880304843, -0.030409123054364263]","[0.5663744016091289, 0.5839962549905833, 0.4173163496487474, 0.4049882414030301]","[0.3236631772822506, 0.02867242491566942, 0.9457378282172145, 0.6914928193823823, 0.9461723164491679, -0.010134203035491101, -0.32350462981857125, -0.08109875714969275, 0.0003086369611532439, 0.9995374880304843, -0.030409123054364263, 0.5903869383522284, 0.0, 0.0, 0.0, 1.0]",True,True
569,"[-0.3672094135330027, -1.531264278229755, 1.5921567447432015, -0.02484345423147715, 1.5489236098022636, -0.0017295809510861166]","[0.6973968446818566, -0.0904463333392339, 0.5850475895337542]","[0.338468090358508, 0.034223898776637035, 0.9403552927280153, 0.9409774002757565, -0.011311756129033146, -0.33828032213469944, -0.0009402017568812392, 0.9993501733255485, -0.03603258379373555]","[0.5681381325073461, 0.5886026737709567, 0.41420186422389343, 0.3990022186582393]","[0.338468090358508, 0.034223898776637035, 0.9403552927280153, 0.6973968446818566, 0.9409774002757565, -0.011311756129033146, -0.33828032213469944, -0.0904463333392339, -0.0009402017568812392, 0.9993501733255485, -0.03603258379373555, 0.5850475895337542, 0.0, 0.0, 0.0, 1.0]",True,True
570,"[-0.3559895401988246, -1.53481838268182, 1.594756360273326, -0.039177813002685684, 1.5459250251250327, 0.0032955447161963384]","[0.6981464711939441, -0.08223894922399488, 0.5870335570067149]","[0.32516810576895316, 0.018385643353896447, 0.9454774831317211, 0.9456485492802756, -0.01035124923689878, -0.3250256495776072, 0.0038110674017697997, 0.9997773851001526, -0.020752253071901407]","[0.568784801893509, 0.5822953735171165, 0.41389397738613243, 0.40756315166978846]","[0.32516810576895316, 0.018385643353896447, 0.9454774831317211, 0.6981464711939441, 0.9456485492802756, -0.01035124923689878, -0.3250256495776072, -0.08223894922399488, 0.0038110674017697997, 0.9997773851001526, -0.020752253071901407, 0.5870335570067149, 0.0, 0.0, 0.0, 1.0]",True,True
571,"[-0.35981570607766683, -1.5376781117221556, 1.6041740178558277, -0.033471209664208856, 1.551361228441997, -0.003846876051278146]","[0.6944455376919881, -0.08417297557768269, 0.5822561753571943]","[0.33373445098006344, 0.032188303821204904, 0.9421174180144158, 0.9426616871520326, -0.007999704805534896, -0.33365393493664663, -0.0032030929926132644, 0.9994498075542053, -0.03301245787793699]","[0.5684897290841303, 0.5862479453404368, 0.41571573884456753, 0.40039130733181966]","[0.33373445098006344, 0.032188303821204904, 0.9421174180144158, 0.6944455376919881, 0.9426616871520326, -0.007999704805534896, -0.33365393493664663, -0.08417297557768269, -0.0032030929926132644, 0.9994498075542053, -0.03301245787793699, 0.5822561753571943, 0.0, 0.0, 0.0, 1.0]",True,True
572,"[-0.3626673763833809, -1.5416924995913408, 1.6024746901025007, -0.048172153857616966, 1.5521103396559488, -0.005768351311690652]","[0.6943258235139023, -0.08627354680921656, 0.5874233809668257]","[0.3371656851487946, 0.013734597622460026, 0.9413451341491562, 0.9414290705749826, 0.0009569437210558591, -0.3372097112110489, -0.0055322540133402286, 0.999905218051623, -0.01260750088907528]","[0.5756550894374111, 0.5806927419722099, 0.4112173268058317, 0.4028864201735628]","[0.3371656851487946, 0.013734597622460026, 0.9413451341491562, 0.6943258235139023, 0.9414290705749826, 0.0009569437210558591, -0.3372097112110489, -0.08627354680921656, -0.0055322540133402286, 0.999905218051623, -0.01260750088907528, 0.5874233809668257, 0.0, 0.0, 0.0, 1.0]",True,True
573,"[-0.36150996060164825, -1.5303213192714995, 1.6028844171883558, -0.037986706196943804, 1.5482945259045173, -0.004216173981692587]","[0.6982068638140955, -0.08652376301393502, 0.578489997225956]","[0.3324251595335886, 0.033736920578676215, 0.9425260386317909, 0.9431233791629444, -0.008250496031502106, -0.3323405196353629, -0.003435838374695227, 0.9993966927627399, -0.03456075099821632]","[0.5678058454489241, 0.5863523698603313, 0.41649882815955364, 0.4003949879493053]","[0.3324251595335886, 0.033736920578676215, 0.9425260386317909, 0.6982068638140955, 0.9431233791629444, -0.008250496031502106, -0.3323405196353629, -0.08652376301393502, -0.003435838374695227, 0.9993966927627399, -0.03456075099821632, 0.578489997225956, 0.0, 0.0, 0.0, 1.0]",True,True
574,"[-0.3569590556836949, -1.5276855679114751, 1.5916053488361814, -0.041729823044981317, 1.5497784761696058, 7.767705804718854e-05]","[0.7017470804510596, -0.08466751571046806, 0.5844581795816824]","[0.32966436954232203, 0.020763872402060818, 0.9438698348062272, 0.9440980391626468, -0.007826459535594483, -0.3295719025954479, 0.0005439701361828857, 0.999753773753322, -0.02218323606875926]","[0.5700119897725767, 0.5830253135899579, 0.41373071163222913, 0.40496260750979013]","[0.32966436954232203, 0.020763872402060818, 0.9438698348062272, 0.7017470804510596, 0.9440980391626468, -0.007826459535594483, -0.3295719025954479, -0.08466751571046806, 0.0005439701361828857, 0.999753773753322, -0.02218323606875926, 0.5844581795816824, 0.0, 0.0, 0.0, 1.0]",True,True
575,"[-0.37036631256175034, -1.519229050721102, 1.5993852941187099, -0.037317861821854405, 1.5404565901138878, -0.0006321978989727072]","[0.7027514251150748, -0.09400165352891615, 0.5731216312348326]","[0.33351278468911694, 0.04013235860670818, 0.9418909789575293, 0.942745340431964, -0.014904908027436171, -0.3331802317222822, 0.0006674898730890425, 0.9990831984921756, -0.04280557145878417]","[0.5647570949538608, 0.5897506388668301, 0.4166496966104231, 0.39955805331626554]","[0.33351278468911694, 0.04013235860670818, 0.9418909789575293, 0.7027514251150748, 0.942745340431964, -0.014904908027436171, -0.3331802317222822, -0.09400165352891615, 0.0006674898730890425, 0.9990831984921756, -0.04280557145878417, 0.5731216312348326, 0.0, 0.0, 0.0, 1.0]",True,True
576,"[-0.3691200061172195, -1.5340708738011157, 1.5970281944328715, -0.03267867192440336, 1.5490349787570628, -0.010651147049077696]","[0.6961890534023327, -0.09138972303197242, 0.5844430773632714]","[0.34010467319145266, 0.03185916525070009, 0.9398477562152625, 0.9403345490385072, -0.000907310175517946, -0.3402500737292976, -0.009987349892852767, 0.9994919561346024, -0.030266854219488156]","[0.5720425047136897, 0.5855080779943301, 0.4151068750492207, 0.3970314165039641]","[0.34010467319145266, 0.03185916525070009, 0.9398477562152625, 0.6961890534023327, 0.9403345490385072, -0.000907310175517946, -0.3402500737292976, -0.09138972303197242, -0.009987349892852767, 0.9994919561346024, -0.030266854219488156, 0.5844430773632714, 0.0, 0.0, 0.0, 1.0]",True,True
577,"[-0.36937666960837295, -1.5233882751540249, 1.5975235297780654, -0.03679612949882674, 1.5507220019917047, -0.023326317818936817]","[0.7010133551469243, -0.09361196332751975, 0.5771631054223557]","[0.3413503278978603, 0.04278597033422525, 0.938961827970968, 0.9396653944169556, 0.008441673508671024, -0.341990766956654, -0.022558815998422178, 0.9990485968614999, -0.03732292766943038]","[0.5728152131658824, 0.585284456922149, 0.41964695676253894, 0.3914348831300164]","[0.3413503278978603, 0.04278597033422525, 0.938961827970968, 0.7010133551469243, 0.9396653944169556, 0.008441673508671024, -0.341990766956654, -0.09361196332751975, -0.022558815998422178, 0.9990485968614999, -0.03732292766943038, 0.5771631054223557, 0.0, 0.0, 0.0, 1.0]",True,True
578,"[-0.359908540568547, -1.5349791631134604, 1.5971737684098652, -0.031918336608653675, 1.553901135272223, -0.0038477102477126146]","[0.6963573636817645, -0.0852099717252473, 0.5848988312790199]","[0.3362221659417475, 0.02962601166868675, 0.941316606972408, 0.9417767973894567, -0.007037705135654333, -0.336165040724466, -0.0033345206999411603, 0.9995362775502601, -0.030267322852727537]","[0.5698502298747815, 0.5859878825389928, 0.41442956330820735, 0.4001712809351702]","[0.3362221659417475, 0.02962601166868675, 0.941316606972408, 0.6963573636817645, 0.9417767973894567, -0.007037705135654333, -0.336165040724466, -0.0852099717252473, -0.0033345206999411603, 0.9995362775502601, -0.030267322852727537, 0.5848988312790199, 0.0, 0.0, 0.0, 1.0]",True,True
579,"[-0.361773030242237, -1.526291572709911, 1.606574691913202, -0.03185545272733963, 1.547155961159158, -0.010128968361556263]","[0.6986608607355574, -0.08677565417500593, 0.5727709325057238]","[0.33127638978607354, 0.04863320411116242, 0.9422795577896125, 0.9434910940132751, -0.007577413182073795, -0.3313112408704256, -0.008972685659180234, 0.9987879626163654, -0.04839521303508635]","[0.5646467399110956, 0.5889076786736682, 0.421171405150842, 0.39620253985837645]","[0.33127638978607354, 0.04863320411116242, 0.9422795577896125, 0.6986608607355574, 0.9434910940132751, -0.007577413182073795, -0.3313112408704256, -0.08677565417500593, -0.008972685659180234, 0.9987879626163654, -0.04839521303508635, 0.5727709325057238, 0.0, 0.0, 0.0, 1.0]",True,True
580,"[-0.3655617054069074, -1.5311880633834347, 1.5997785973348155, -0.044741903364083256, 1.5487334622436375, -0.014462249252144066]","[0.6986773304838774, -0.08971178259548501, 0.5817312162472237]","[0.3364321584626334, 0.02713891025755148, 0.9413165685900816, 0.9416046479022754, 0.005093323667322631, -0.33668196432665015, -0.013931611572439896, 0.9996186961056962, -0.023840566162367047]","[0.5739522880796776, 0.582060864720709, 0.4160834445658275, 0.3983195801450379]","[0.3364321584626334, 0.02713891025755148, 0.9413165685900816, 0.6986773304838774, 0.9416046479022754, 0.005093323667322631, -0.33668196432665015, -0.08971178259548501, -0.013931611572439896, 0.9996186961056962, -0.023840566162367047, 0.5817312162472237, 0.0, 0.0, 0.0, 1.0]",True,True
581,"[-0.36242268655032217, -1.5318939807174736, 1.6014084290862651, -0.03547336674990337, 1.5500560861365629, 0.004259847025148418]","[0.6973493297863478, -0.08703955910099558, 0.5803155972387454]","[0.33521651065786273, 0.030395956319878, 0.94165066602311, 0.9421280474015146, -0.01608006878090722, -0.3348673971700003, 0.004963192699908147, 0.9994085837270967, -0.03402718752442253]","[0.5668132969401241, 0.5884988884788127, 0.413137570333918, 0.40213069100686094]","[0.33521651065786273, 0.030395956319878, 0.94165066602311, 0.6973493297863478, 0.9421280474015146, -0.01608006878090722, -0.3348673971700003, -0.08703955910099558, 0.004963192699908147, 0.9994085837270967, -0.03402718752442253, 0.5803155972387454, 0.0, 0.0, 0.0, 1.0]",True,True
