target_id,q_sampled,position_xyz,rotation_matrix,quaternion_wxyz,transform_row_major,within_joint_limits,fk_verified
1920,"[-0.5178815768352247, -1.6296326428606134, 1.387184007798143, 0.29015752661117805, 1.552214623057303, 0.17147008444054035]","[0.6086590392520307, -0.15613018870672643, 0.7556743311796615]","[0.4788777890360835, -0.04087374485260789, 0.876929529751186, 0.8610046079990918, -0.17306094833561056, -0.4782478156411267, 0.17131003523507377, 0.9840626225718071, -0.047682561643170536]","[0.5608329250002407, 0.6518476238767125, 0.3145408654974248, 0.4020263043808067]","[0.4788777890360835, -0.04087374485260789, 0.876929529751186, 0.6086590392520307, 0.8610046079990918, -0.17306094833561056, -0.4782478156411267, -0.15613018870672643, 0.17131003523507377, 0.9840626225718071, -0.047682561643170536, 0.7556743311796615, 0.0, 0.0, 0.0, 1.0]",True,True
1921,"[-0.5136872437501739, -1.6291703944942744, 1.398010270150685, 0.28747728762206476, 1.5555970166195254, 0.17879468432585122]","[0.6098236595687767, -0.15422455488290354, 0.7486698265366079]","[0.4792156094606593, -0.03678902706644846, 0.8769258618245633, 0.8593745329721714, -0.18341733438296356, -0.47731906889072734, 0.17840350817209735, 0.9823465014623671, -0.05628089672825172]","[0.5566680739788846, 0.6555367725329898, 0.313706850771795, 0.40246764720721745]","[0.4792156094606593, -0.03678902706644846, 0.8769258618245633, 0.6098236595687767, 0.8593745329721714, -0.18341733438296356, -0.47731906889072734, -0.15422455488290354, 0.17840350817209735, 0.9823465014623671, -0.05628089672825172, 0.7486698265366079, 0.0, 0.0, 0.0, 1.0]",True,True
1922,"[-0.5151904924050185, -1.6332585398956756, 1.389641690018915, 0.2811256472292075, 1.5573860574147351, 0.1674666705309139]","[0.6078421484706965, -0.15434036843440962, 0.7570776252578912]","[0.4797055917078815, -0.04799875817692615, 0.8761156684466179, 0.8613781410525966, -0.16435437300325131, -0.4806405498826344, 0.16706359088970968, 0.9852328452138515, -0.037496630660028736]","[0.5652111525891456, 0.6483742351781033, 0.3136226498313283, 0.4022288374281924]","[0.4797055917078815, -0.04799875817692615, 0.8761156684466179, 0.6078421484706965, 0.8613781410525966, -0.16435437300325131, -0.4806405498826344, -0.15434036843440962, 0.16706359088970968, 0.9852328452138515, -0.037496630660028736, 0.7570776252578912, 0.0, 0.0, 0.0, 1.0]",True,True
1923,"[-0.5138598435719967, -1.6254127412564838, 1.3932228577384833, 0.29351383680770726, 1.5610776658115821, 0.1657074971348985]","[0.6109085611106795, -0.15553740447546666, 0.7489461590533179]","[0.48525790443688627, -0.0270430894841713, 0.8739527661679852, 0.8586178538578795, -0.1741389653840124, -0.48213172657633196, 0.16522756191995042, 0.9843496797612812, -0.06128262996846761]","[0.5589803907751162, 0.6558733680729395, 0.3169723016872172, 0.396105551267165]","[0.48525790443688627, -0.0270430894841713, 0.8739527661679852, 0.6109085611106795, 0.8586178538578795, -0.1741389653840124, -0.48213172657633196, -0.15553740447546666, 0.16522756191995042, 0.9843496797612812, -0.06128262996846761, 0.7489461590533179, 0.0, 0.0, 0.0, 1.0]",True,True
1924,"[-0.5099789057659713, -1.6219367293718465, 1.3891216213128097, 0.28847596162640204, 1.5590527570908657, 0.16741041992123776]","[0.6139765604108238, -0.15433240867890022, 0.7498898114755121]","[0.47930128905025443, -0.03175652249845033, 0.8770757080170273, 0.8616124688771657, -0.17314807740737415, -0.47712021206979366, 0.16701565133291954, 0.9843836988537219, -0.05562828094508465]","[0.5591343601268384, 0.653467223241287, 0.31748185557896685, 0.39944289560963364]","[0.47930128905025443, -0.03175652249845033, 0.8770757080170273, 0.6139765604108238, 0.8616124688771657, -0.17314807740737415, -0.47712021206979366, -0.15433240867890022, 0.16701565133291954, 0.9843836988537219, -0.05562828094508465, 0.7498898114755121, 0.0, 0.0, 0.0, 1.0]",True,True
1925,"[-0.5178071603917003, -1.6317692384387705, 1.4047513693242064, 0.28497493074891295, 1.5568071105201313, 0.17033835572213818]","[0.6080454320198555, -0.15621597816783994, 0.7461261033437497]","[0.48433768390945964, -0.032238380273090644, 0.8742869636352747, 0.8581997953189154, -0.1767071338920453, -0.48194159412342774, 0.1700297599239387, 0.9837353687191623, -0.05791895260777222]","[0.5589525018750793, 0.6555462932564865, 0.31498973586700707, 0.39826200464481093]","[0.48433768390945964, -0.032238380273090644, 0.8742869636352747, 0.6080454320198555, 0.8581997953189154, -0.1767071338920453, -0.48194159412342774, -0.15621597816783994, 0.1700297599239387, 0.9837353687191623, -0.05791895260777222, 0.7461261033437497, 0.0, 0.0, 0.0, 1.0]",True,True
1926,"[-0.508929009606798, -1.6308262643747151, 1.3935524446751137, 0.28666600767801265, 1.5499960649309459, 0.17360818477463855]","[0.6099296880745854, -0.15038344682187668, 0.7526088441357254]","[0.46939373435466897, -0.038546265292869065, 0.8821472142338546, 0.8657678775152231, -0.1762561782150072, -0.4683799119345588, 0.17353819294715456, 0.9835893172828846, -0.04936142740667832]","[0.5576235577728454, 0.6509630058567756, 0.3176914835327672, 0.4054321818916388]","[0.46939373435466897, -0.038546265292869065, 0.8821472142338546, 0.6099296880745854, 0.8657678775152231, -0.1762561782150072, -0.4683799119345588, -0.15038344682187668, 0.17353819294715456, 0.9835893172828846, -0.04936142740667832, 0.7526088441357254, 0.0, 0.0, 0.0, 1.0]",True,True
1927,"[-0.502698908928075, -1.6179796607711179, 1.3986406322534737, 0.28717923271764934, 1.558536932437906, 0.15814165673918007]","[0.6174475007170813, -0.1511039216360037, 0.7414590581737921]","[0.4745153604245243, -0.015520127815249212, 0.8801103898681016, 0.8659616531944201, -0.17117026668309535, -0.46990547453761894, 0.15794172317019514, 0.9851192138194423, -0.06778308524840902]","[0.5557791846797207, 0.654497653234148, 0.324845139312869, 0.3965071944524342]","[0.4745153604245243, -0.015520127815249212, 0.8801103898681016, 0.6174475007170813, 0.8659616531944201, -0.17117026668309535, -0.46990547453761894, -0.1511039216360037, 0.15794172317019514, 0.9851192138194423, -0.06778308524840902, 0.7414590581737921, 0.0, 0.0, 0.0, 1.0]",True,True
1928,"[-0.5034547954014126, -1.6373163057721192, 1.4028118532966656, 0.2883548653624989, 1.5589342393659753, 0.16554094048295737]","[0.6067405634946185, -0.145778076744843, 0.7504321519976954]","[0.4733614663287654, -0.03128506816437104, 0.8803125392183345, 0.8652430649939803, -0.17088376902016375, -0.471331280486757, 0.1651767558553682, 0.9847943856437311, -0.05382060320808476]","[0.5587166307934007, 0.6515492764474943, 0.31999037792531965, 0.4011551132303169]","[0.4733614663287654, -0.03128506816437104, 0.8803125392183345, 0.6067405634946185, 0.8652430649939803, -0.17088376902016375, -0.471331280486757, -0.145778076744843, 0.1651767558553682, 0.9847943856437311, -0.05382060320808476, 0.7504321519976954, 0.0, 0.0, 0.0, 1.0]",True,True
1929,"[-0.4970622725187992, -1.6260394696469274, 1.3964325155513968, 0.28410216134251104, 1.5583187575963093, 0.17109344541607124]","[0.6142397738464276, -0.1454014279546319, 0.748069070699132]","[0.4672068184019499, -0.03213897148688757, 0.883563735873362, 0.86751783531321, -0.17624984505975796, -0.46513309657547874, 0.170676870876548, 0.9838206536905881, -0.05446399838070846]","[0.5559885284251563, 0.6515214236390113, 0.32054926880239504, 0.40453029190565565]","[0.4672068184019499, -0.03213897148688757, 0.883563735873362, 0.6142397738464276, 0.86751783531321, -0.17624984505975796, -0.46513309657547874, -0.1454014279546319, 0.170676870876548, 0.9838206536905881, -0.05446399838070846, 0.748069070699132, 0.0, 0.0, 0.0, 1.0]",True,True
1930,"[-0.49684150605791205, -1.6378750071120174, 1.40411328211387, 0.27989225021143416, 1.5608893847856662, 0.17224977890905968]","[0.6082094227164455, -0.14224830987045334, 0.750661973031316]","[0.4679519345834103, -0.04026384218038951, 0.8828362305277895, 0.8669206564254472, -0.17313201020845626, -0.46741189811990336, 0.1716670101752684, 0.9840752664578314, -0.04611190262212794]","[0.5587280245684895, 0.6494605160080931, 0.31820903421739194, 0.40591506901164626]","[0.4679519345834103, -0.04026384218038951, 0.8828362305277895, 0.6082094227164455, 0.8669206564254472, -0.17313201020845626, -0.46741189811990336, -0.14224830987045334, 0.1716670101752684, 0.9840752664578314, -0.04611190262212794, 0.750661973031316, 0.0, 0.0, 0.0, 1.0]",True,True
1931,"[-0.48993140654972467, -1.6388448191654303, 1.3956218900223842, 0.28398009464106444, 1.5608199597690255, 0.15941028839069155]","[0.608096650900483, -0.1374583051915836, 0.7563512037382485]","[0.4615991448155081, -0.037798905306163505, 0.8862829527093743, 0.8727218783998695, -0.1597312020745814, -0.4613485299055505, 0.15900551080951542, 0.986436610148602, -0.04074385463772611]","[0.5614989065223548, 0.6446072838418395, 0.3238107115845755, 0.4053973984318804]","[0.4615991448155081, -0.037798905306163505, 0.8862829527093743, 0.608096650900483, 0.8727218783998695, -0.1597312020745814, -0.4613485299055505, -0.1374583051915836, 0.15900551080951542, 0.986436610148602, -0.04074385463772611, 0.7563512037382485, 0.0, 0.0, 0.0, 1.0]",True,True
1932,"[-0.49757946635798594, -1.6290024174684306, 1.408524590999609, 0.27537421780664234, 1.5588330709372922, 0.15489425291466805]","[0.6135334681079967, -0.14543030002465684, 0.7428389986109474]","[0.4686194907635486, -0.024372903800238304, 0.8830638337271304, 0.8697506744008332, -0.1623134487641617, -0.46603445015318334, 0.15469174915233325, 0.9864381916322118, -0.05486489618657292]","[0.5593391515468978, 0.6491913885200349, 0.3255502866911895, 0.3996339142934569]","[0.4686194907635486, -0.024372903800238304, 0.8830638337271304, 0.6135334681079967, 0.8697506744008332, -0.1623134487641617, -0.46603445015318334, -0.14543030002465684, 0.15469174915233325, 0.9864381916322118, -0.05486489618657292, 0.7428389986109474, 0.0, 0.0, 0.0, 1.0]",True,True
1933,"[-0.47781805188466, -1.6265398510100375, 1.4007390950377867, 0.2886990806043115, 1.5550014757688693, 0.16461616567437545]","[0.6163237231519317, -0.13289942457827683, 0.745213962627798]","[0.4489082906559888, -0.017990553970426322, 0.8933967128594974, 0.8783003787782073, -0.17520311179917278, -0.44485088991025284, 0.1645289981078586, 0.9843679238901092, -0.06284901906872156]","[0.5501945473621341, 0.6494152026099872, 0.33118635864629137, 0.40726091209274623]","[0.4489082906559888, -0.017990553970426322, 0.8933967128594974, 0.6163237231519317, 0.8783003787782073, -0.17520311179917278, -0.44485088991025284, -0.13289942457827683, 0.1645289981078586, 0.9843679238901092, -0.06284901906872156, 0.745213962627798, 0.0, 0.0, 0.0, 1.0]",True,True
1934,"[-0.4706469180336668, -1.6408729191172202, 1.4086437237800695, 0.279948929783091, 1.5548870293068695, 0.15543671190109135]","[0.6103503221495121, -0.12494850010248332, 0.7495454924078845]","[0.44052910676962187, -0.02599714778524032, 0.8973618302534329, 0.8841886639983516, -0.160447904407182, -0.4387104699322246, 0.155385046080917, 0.9867018892646228, -0.04769558864355423]","[0.5550643236866529, 0.6420032320441148, 0.33418504509730457, 0.40994609675968546]","[0.44052910676962187, -0.02599714778524032, 0.8973618302534329, 0.6103503221495121, 0.8841886639983516, -0.160447904407182, -0.4387104699322246, -0.12494850010248332, 0.155385046080917, 0.9867018892646228, -0.04769558864355423, 0.7495454924078845, 0.0, 0.0, 0.0, 1.0]",True,True
1935,"[-0.4705514538346157, -1.6372517588312019, 1.4048557082894613, 0.287325681256413, 1.5616829542325394, 0.15057762663866978]","[0.6112633287380335, -0.12605150630995676, 0.7491681619692233]","[0.4475510559498101, -0.018409939426066727, 0.8940688600150093, 0.8815410791765521, -0.1589290179232099, -0.4445524637050206, 0.15027766980642746, 0.9871183522720528, -0.05489973192336907]","[0.5553652640612373, 0.6444726149721935, 0.33482071995709467, 0.40511672085030953]","[0.4475510559498101, -0.018409939426066727, 0.8940688600150093, 0.6112633287380335, 0.8815410791765521, -0.1589290179232099, -0.4445524637050206, -0.12605150630995676, 0.15027766980642746, 0.9871183522720528, -0.05489973192336907, 0.7491681619692233, 0.0, 0.0, 0.0, 1.0]",True,True
1936,"[-0.44971542996378333, -1.6367926268068662, 1.4074983827779264, 0.2755663922763632, 1.560422239090981, 0.14976818105201803]","[0.6153619223237835, -0.1139344702557252, 0.7482052343812718]","[0.42680743201675875, -0.022276362549894423, 0.9040681277684806, 0.8918957808432595, -0.15492078461161238, -0.42487817855158744, 0.14952368404119837, 0.9876757130591335, -0.04625314847531806]","[0.5535416648568173, 0.6379618650639881, 0.34078032948181847, 0.4128741346099121]","[0.42680743201675875, -0.022276362549894423, 0.9040681277684806, 0.6153619223237835, 0.8918957808432595, -0.15492078461161238, -0.42487817855158744, -0.1139344702557252, 0.14952368404119837, 0.9876757130591335, -0.04625314847531806, 0.7482052343812718, 0.0, 0.0, 0.0, 1.0]",True,True
1937,"[-0.4552479992260214, -1.632031348626745, 1.4015295939924985, 0.2795811718754711, 1.5671527920903652, 0.14638835408954617]","[0.6166211414773339, -0.11895778639815867, 0.7488200991002543]","[0.4381732289129789, -0.020066146762625907, 0.8986665517410088, 0.886976302777954, -0.1525825458108323, -0.435880264550067, 0.145867267659079, 0.9880869984307992, -0.04905939010718118]","[0.5559971432019605, 0.640276339721958, 0.3384906259349623, 0.40784492358943003]","[0.4381732289129789, -0.020066146762625907, 0.8986665517410088, 0.6166211414773339, 0.886976302777954, -0.1525825458108323, -0.435880264550067, -0.11895778639815867, 0.145867267659079, 0.9880869984307992, -0.04905939010718118, 0.7488200991002543, 0.0, 0.0, 0.0, 1.0]",True,True
1938,"[-0.44383885099104675, -1.638219353701338, 1.4087686624828204, 0.27492358872721373, 1.5693004866021532, 0.1475620142233901]","[0.6149550145019869, -0.11071590069910536, 0.7483033674254052]","[0.42944346616491913, -0.022329615459030075, 0.9028176436256171, 0.8910590630668206, -0.15218343760958658, -0.42761425074921067, 0.1469423543255642, 0.988099989672493, -0.04545717671038785]","[0.5549330707042393, 0.6377860300455188, 0.3405254296436178, 0.4114859641392035]","[0.42944346616491913, -0.022329615459030075, 0.9028176436256171, 0.6149550145019869, 0.8910590630668206, -0.15218343760958658, -0.42761425074921067, -0.11071590069910536, 0.1469423543255642, 0.988099989672493, -0.04545717671038785, 0.7483033674254052, 0.0, 0.0, 0.0, 1.0]",True,True
1939,"[-0.432910659147645, -1.6409136181610102, 1.411414442569035, 0.27543695103834515, 1.5612153012227312, 0.1507414084689918]","[0.6148876548248806, -0.10259456591512142, 0.7481769127556924]","[0.41240898802941467, -0.020478889164264283, 0.9107685994209241, 0.8984900149202648, -0.15596068861281198, -0.41035589029036723, 0.15044773072777307, 0.9875509499291746, -0.04591951233243019]","[0.5501201657556676, 0.6352734035387159, 0.3455249034766537, 0.41762189485555207]","[0.41240898802941467, -0.020478889164264283, 0.9107685994209241, 0.6148876548248806, 0.8984900149202648, -0.15596068861281198, -0.41035589029036723, -0.10259456591512142, 0.15044773072777307, 0.9875509499291746, -0.04591951233243019, 0.7481769127556924, 0.0, 0.0, 0.0, 1.0]",True,True
1940,"[-0.4263170316172172, -1.6440569045256286, 1.419889804953869, 0.2824148214162119, 1.5674682728927425, 0.15038315113222817]","[0.6128447516319423, -0.09794222169583792, 0.7440063147024378]","[0.41380098095937856, -0.009092762594529043, 0.9103219594327358, 0.8979656750918259, -0.1604139658328018, -0.4097865370197926, 0.14975444739284724, 0.9870079438556674, -0.05821446771955165]","[0.546619736976041, 0.638832805691703, 0.3478503704638573, 0.4148489234510171]","[0.41380098095937856, -0.009092762594529043, 0.9103219594327358, 0.6128447516319423, 0.8979656750918259, -0.1604139658328018, -0.4097865370197926, -0.09794222169583792, 0.14975444739284724, 0.9870079438556674, -0.05821446771955165, 0.7440063147024378, 0.0, 0.0, 0.0, 1.0]",True,True
1941,"[-0.4231648582875024, -1.6442790381791574, 1.4099072596108733, 0.27941107051980674, 1.562423001188731, 0.1434868747409549]","[0.6134540374810662, -0.09563651372818768, 0.7508210552971402]","[0.4047356816490316, -0.016997192164399814, 0.9142757371048519, 0.9031479187339512, -0.1491676397066756, -0.40258272708956583, 0.14322312971942128, 0.9886658235839175, -0.04502248760905974]","[0.5501239756485116, 0.632243190743239, 0.35039947426235973, 0.41815352158285835]","[0.4047356816490316, -0.016997192164399814, 0.9142757371048519, 0.6134540374810662, 0.9031479187339512, -0.1491676397066756, -0.40258272708956583, -0.09563651372818768, 0.14322312971942128, 0.9886658235839175, -0.04502248760905974, 0.7508210552971402, 0.0, 0.0, 0.0, 1.0]",True,True
1942,"[-0.4125082402895595, -1.6472791439416212, 1.4230116160789532, 0.2720099335189065, 1.5671894372677133, 0.14449331649859823]","[0.6134946727740909, -0.0891605889984623, 0.7448176829001476]","[0.3997572531050134, -0.013986144490010856, 0.9165143350500518, 0.9052396984845053, -0.1510536031381102, -0.39714468052169094, 0.14399731552225511, 0.9884266268880554, -0.047723960241007626]","[0.5479460944577248, 0.6321658833890301, 0.3524603183331011, 0.4193961104350185]","[0.3997572531050134, -0.013986144490010856, 0.9165143350500518, 0.6134946727740909, 0.9052396984845053, -0.1510536031381102, -0.39714468052169094, -0.0891605889984623, 0.14399731552225511, 0.9884266268880554, -0.047723960241007626, 0.7448176829001476, 0.0, 0.0, 0.0, 1.0]",True,True
1943,"[-0.40618434970836376, -1.6461907919862804, 1.4193691681702187, 0.2724532689941278, 1.5676295921115613, 0.146063487444664]","[0.6145725971844745, -0.08554972118206185, 0.7464758970525955]","[0.3941216859375714, -0.015624401567956294, 0.918925445696967, 0.9074620347286003, -0.15171490230794055, -0.39178469079830136, 0.14553608555940634, 0.9883007975780125, -0.045615581841185096]","[0.5469897626529325, 0.630763856384998, 0.35347524439332134, 0.42189383573630934]","[0.3941216859375714, -0.015624401567956294, 0.918925445696967, 0.6145725971844745, 0.9074620347286003, -0.15171490230794055, -0.39178469079830136, -0.08554972118206185, 0.14553608555940634, 0.9883007975780125, -0.045615581841185096, 0.7464758970525955, 0.0, 0.0, 0.0, 1.0]",True,True
1944,"[-0.4049919123626673, -1.6480007941722357, 1.4215774416083753, 0.2680314071577504, 1.5587968388738076, 0.14789918246691755]","[0.6144636177198918, -0.08384052977456194, 0.7465199349353312]","[0.38441686065113934, -0.018620005972545775, 0.9229718157260843, 0.9112631327772353, -0.15233665912702277, -0.38261344086040194, 0.14772670743011074, 0.9881532460421306, -0.04159305528881992]","[0.5455472358639756, 0.6281613198587966, 0.3552603043933623, 0.4261240263077944]","[0.38441686065113934, -0.018620005972545775, 0.9229718157260843, 0.6144636177198918, 0.9112631327772353, -0.15233665912702277, -0.38261344086040194, -0.08384052977456194, 0.14772670743011074, 0.9881532460421306, -0.04159305528881992, 0.7465199349353312, 0.0, 0.0, 0.0, 1.0]",True,True
1945,"[-0.38510435086139055, -1.6543839663020494, 1.4254911793140939, 0.2688541800051543, 1.5672155019008922, 0.14085026982986826]","[0.6120012679442971, -0.07081742539005212, 0.7477266733229552]","[0.3738479875920519, -0.015612532338289024, 0.9273585773622621, 0.9167995574435086, -0.14515007773533825, -0.3720349800822659, 0.14041457775017413, 0.989286461934768, -0.03995050172187027]","[0.5451484678816505, 0.6242893093448862, 0.3608851743957071, 0.42759548302730466]","[0.3738479875920519, -0.015612532338289024, 0.9273585773622621, 0.6120012679442971, 0.9167995574435086, -0.14515007773533825, -0.3720349800822659, -0.07081742539005212, 0.14041457775017413, 0.989286461934768, -0.03995050172187027, 0.7477266733229552, 0.0, 0.0, 0.0, 1.0]",True,True
1946,"[-0.37924903389907, -1.6572474570574585, 1.4370809538383897, 0.26750656364109837, 1.5714696111700224, 0.1322000056508326]","[0.6108517316721376, -0.0670357855892679, 0.7420667463326174]","[0.37340629317694635, -0.005307169561867058, 0.9276527228263247, 0.918280840227956, -0.13978297205027057, -0.3704335557087567, 0.1316360083187412, 0.9901679426622711, -0.04732236931804466]","[0.5445872179478305, 0.6246022003133797, 0.3654220519108103, 0.4239853504412857]","[0.37340629317694635, -0.005307169561867058, 0.9276527228263247, 0.6108517316721376, 0.918280840227956, -0.13978297205027057, -0.3704335557087567, -0.0670357855892679, 0.1316360083187412, 0.9901679426622711, -0.04732236931804466, 0.7420667463326174, 0.0, 0.0, 0.0, 1.0]",True,True
1947,"[-0.36671357209237065, -1.6469374244434682, 1.4294087856048645, 0.27084420625729494, 1.5757716423399069, 0.12887902786116537]","[0.6170070173648838, -0.061858157409053, 0.7405900916198705]","[0.36656450745297825, 0.0026573120252079726, 0.9303888437468262, 0.9215349948683312, -0.1386954969338853, -0.36268004130815795, 0.12807698899013795, 0.9903315090529349, -0.053289652543029295]","[0.5418900621842183, 0.624209431386993, 0.37014512294374674, 0.4239225568832936]","[0.36656450745297825, 0.0026573120252079726, 0.9303888437468262, 0.6170070173648838, 0.9215349948683312, -0.1386954969338853, -0.36268004130815795, -0.061858157409053, 0.12807698899013795, 0.9903315090529349, -0.053289652543029295, 0.7405900916198705, 0.0, 0.0, 0.0, 1.0]",True,True
1948,"[-0.36322208021809965, -1.6454324151581838, 1.4377777990272973, 0.26001967607640114, 1.5758480562918165, 0.12255520606033203]","[0.6192967177944201, -0.06050066933973301, 0.7352175064738791]","[0.36328004186531815, 0.004549868027730372, 0.9316688842519442, 0.9236816708481258, -0.13250888625461701, -0.3595185196937363, 0.12181864439217535, 0.9911713745687428, -0.05234046344809636]","[0.5427777381586787, 0.6221192392877815, 0.373011908431943, 0.4233463065095769]","[0.36328004186531815, 0.004549868027730372, 0.9316688842519442, 0.6192967177944201, 0.9236816708481258, -0.13250888625461701, -0.3595185196937363, -0.06050066933973301, 0.12181864439217535, 0.9911713745687428, -0.05234046344809636, 0.7352175064738791, 0.0, 0.0, 0.0, 1.0]",True,True
1949,"[-0.3552897278389061, -1.6564806057912733, 1.4366963782300823, 0.2734154504489329, 1.5684827235582008, 0.1256812875923239]","[0.6121521045677791, -0.052040286629162644, 0.7413510239715706]","[0.34926825001060824, 0.006528102888800125, 0.9370000391713975, 0.9286082226176068, -0.13612265902743076, -0.3451918170905431, 0.1252934891424785, 0.9906704828407754, -0.05360537292593498]","[0.5384097459317677, 0.620281444580598, 0.37690000792249123, 0.42814980908873684]","[0.34926825001060824, 0.006528102888800125, 0.9370000391713975, 0.6121521045677791, 0.9286082226176068, -0.13612265902743076, -0.3451918170905431, -0.052040286629162644, 0.1252934891424785, 0.9906704828407754, -0.05360537292593498, 0.7413510239715706, 0.0, 0.0, 0.0, 1.0]",True,True
1950,"[-0.3472013355366376, -1.652856855696735, 1.4376407529853017, 0.2648534410471282, 1.5705390206531284, 0.12316983500255603]","[0.6155490766566346, -0.04837309477346992, 0.7393279538412564]","[0.3431819625254695, 0.004527680229761346, 0.9392580266938921, 0.9312174532935927, -0.13229337732678423, -0.3396064148346856, 0.1227199872822787, 0.9912002635326577, -0.04961695571301435]","[0.5388115694483719, 0.6174731361697584, 0.37886066563472925, 0.4299693184078081]","[0.3431819625254695, 0.004527680229761346, 0.9392580266938921, 0.6155490766566346, 0.9312174532935927, -0.13229337732678423, -0.3396064148346856, -0.04837309477346992, 0.1227199872822787, 0.9912002635326577, -0.04961695571301435, 0.7393279538412564, 0.0, 0.0, 0.0, 1.0]",True,True
1951,"[-0.33341967248420284, -1.6522464749465209, 1.4479720370702645, 0.27250675656229245, 1.566946272223406, 0.12556721014366137]","[0.6157240043396519, -0.039384864822015156, 0.7316491217351173]","[0.3291645678526063, 0.023385027067030762, 0.9439829594751599, 0.9359348363841898, -0.1406348806824759, -0.3228742981067484, 0.12520650667160474, 0.9897853155328685, -0.06817888120667132]","[0.5292331258442396, 0.6200762714662111, 0.3867749451139477, 0.43107175493854794]","[0.3291645678526063, 0.023385027067030762, 0.9439829594751599, 0.6157240043396519, 0.9359348363841898, -0.1406348806824759, -0.3228742981067484, -0.039384864822015156, 0.12520650667160474, 0.9897853155328685, -0.06817888120667132, 0.7316491217351173, 0.0, 0.0, 0.0, 1.0]",True,True
1952,"[-0.32280466694143767, -1.6603955176286171, 1.4514054672819119, 0.27202372823699345, 1.5720737550072477, 0.12562569460534262]","[0.6113195716314268, -0.03174381073234331, 0.7343032376868818]","[0.32341189399127146, 0.019368950709467054, 0.9460600353959535, 0.9379701657900007, -0.13859847499746888, -0.31780879600202155, 0.12496685525713239, 0.990159232889736, -0.06299189321137048]","[0.529580382421411, 0.6174549097302797, 0.38761499075198, 0.4336457908808833]","[0.32341189399127146, 0.019368950709467054, 0.9460600353959535, 0.6113195716314268, 0.9379701657900007, -0.13859847499746888, -0.31780879600202155, -0.03174381073234331, 0.12496685525713239, 0.990159232889736, -0.06299189321137048, 0.7343032376868818, 0.0, 0.0, 0.0, 1.0]",True,True
1953,"[-0.3068175235975055, -1.659698568124321, 1.454396163281464, 0.2620515774878396, 1.5727030179770767, 0.11900408825742]","[0.613275064267231, -0.022511292717024747, 0.7328108088536359]","[0.3081109027158252, 0.017614537889844233, 0.9511873630797282, 0.9439508543882091, -0.1301198885811818, -0.30335721368609464, 0.11842489656913105, 0.991341789016557, -0.05671861442280245]","[0.5294507530714828, 0.6113406181744775, 0.3932199839548454, 0.4374043813916803]","[0.3081109027158252, 0.017614537889844233, 0.9511873630797282, 0.613275064267231, 0.9439508543882091, -0.1301198885811818, -0.30335721368609464, -0.022511292717024747, 0.11842489656913105, 0.991341789016557, -0.05671861442280245, 0.7328108088536359, 0.0, 0.0, 0.0, 1.0]",True,True
1954,"[-0.3064394192777485, -1.6601231939285606, 1.4581672428520664, 0.26197572597331675, 1.581175731693906, 0.11852367805730774]","[0.6127888442072147, -0.022942223941117893, 0.7306334092472323]","[0.3161043138032588, 0.019951108840612075, 0.9485146367088919, 0.9414306800256262, -0.13033016872130077, -0.31100212511744, 0.1174152353890135, 0.9912698928027157, -0.05998051451459244]","[0.5305171134297568, 0.6136804944429861, 0.39164589618366774, 0.4342364967398091]","[0.3161043138032588, 0.019951108840612075, 0.9485146367088919, 0.6127888442072147, 0.9414306800256262, -0.13033016872130077, -0.31100212511744, -0.022942223941117893, 0.1174152353890135, 0.9912698928027157, -0.05998051451459244, 0.7306334092472323, 0.0, 0.0, 0.0, 1.0]",True,True
1955,"[-0.2909594412478315, -1.6640509657733098, 1.4592590134785621, 0.2623074207613929, 1.5753972475151592, 0.11589516545185984]","[0.6109100793032649, -0.012250788962321853, 0.7322171014344722]","[0.29568254426179025, 0.021017142018971407, 0.9550550312731871, 0.948316900793018, -0.12700189563332898, -0.2908016062126662, 0.11518198074872646, 0.9916797861441441, -0.05748315460989071]","[0.527066763801933, 0.6083106925134989, 0.3983712824472829, 0.4398397994615904]","[0.29568254426179025, 0.021017142018971407, 0.9550550312731871, 0.6109100793032649, 0.948316900793018, -0.12700189563332898, -0.2908016062126662, -0.012250788962321853, 0.11518198074872646, 0.9916797861441441, -0.05748315460989071, 0.7322171014344722, 0.0, 0.0, 0.0, 1.0]",True,True
1956,"[-0.2854925947135952, -1.6600145072982642, 1.4578914445734144, 0.25795061018742926, 1.5828496124700404, 0.10704629327885978]","[0.6136210754380333, -0.010405665912940416, 0.7310909031339935]","[0.2971990847138754, 0.021912084687397387, 0.9545640704478076, 0.948912670813004, -0.11777238155674168, -0.2927360744988301, 0.106006826269661, 0.9927988349545469, -0.05579449880703595]","[0.5300075953111657, 0.6063757014173748, 0.40025711503245603, 0.4372581611690714]","[0.2971990847138754, 0.021912084687397387, 0.9545640704478076, 0.6136210754380333, 0.948912670813004, -0.11777238155674168, -0.2927360744988301, -0.010405665912940416, 0.106006826269661, 0.9927988349545469, -0.05579449880703595, 0.7310909031339935, 0.0, 0.0, 0.0, 1.0]",True,True
