target_id,q_sampled,position_xyz,rotation_matrix,quaternion_wxyz,transform_row_major,within_joint_limits,fk_verified
871,"[0.1334192752390603, -1.352772919378387, 1.5702538785433735, -0.14292913844872976, 1.4917087646804812, 0.12811579453755254]","[0.7445757681393512, 0.2726950567350142, 0.47910207345853967]","[-0.1995349783625761, 0.10013521678980203, 0.9747608582459115, 0.9707888685797886, -0.11506850287216513, 0.2105426614449728, 0.13324700766403805, 0.9882976161082339, -0.07424996258155231]","[0.39087931519322766, 0.49743931466339225, 0.5382184589160715, 0.5568557979075887]","[-0.1995349783625761, 0.10013521678980203, 0.9747608582459115, 0.7445757681393512, 0.9707888685797886, -0.11506850287216513, 0.2105426614449728, 0.2726950567350142, 0.13324700766403805, 0.9882976161082339, -0.07424996258155231, 0.47910207345853967, 0.0, 0.0, 0.0, 1.0]",True,True
872,"[0.12971585684480486, -1.356209328924199, 1.5655291307142218, -0.13968824009479278, 1.4915188734231015, 0.13629593800411768]","[0.7451162974279353, 0.2698927556280418, 0.48452825972274316]","[-0.19598849983659494, 0.0965156701732997, 0.9758448818038651, 0.9704155768205092, -0.12400485886414407, 0.20716274578746588, 0.14100395808600383, 0.9875765896319547, -0.06935678348220839]","[0.3907204428415068, 0.49934285378629306, 0.5341676760284778, 0.5591593188033556]","[-0.19598849983659494, 0.0965156701732997, 0.9758448818038651, 0.7451162974279353, 0.9704155768205092, -0.12400485886414407, 0.20716274578746588, 0.2698927556280418, 0.14100395808600383, 0.9875765896319547, -0.06935678348220839, 0.48452825972274316, 0.0, 0.0, 0.0, 1.0]",True,True
873,"[0.13117860517363675, -1.363426297395673, 1.5675213888342738, -0.13655614583251138, 1.495187017889211, 0.1334478955972806]","[0.7413699177418807, 0.27020018130518075, 0.4885531743717114]","[-0.19442039695608992, 0.09360810659293618, 0.976441617111603, 0.9711907654437955, -0.12147147171259158, 0.20501994702143447, 0.1378013293264298, 0.9881711410176188, -0.06729479694453558]","[0.3926873229386146, 0.4985844641836119, 0.5339109762376201, 0.558703202005355]","[-0.19442039695608992, 0.09360810659293618, 0.976441617111603, 0.7413699177418807, 0.9711907654437955, -0.12147147171259158, 0.20501994702143447, 0.27020018130518075, 0.1378013293264298, 0.9881711410176188, -0.06729479694453558, 0.4885531743717114, 0.0, 0.0, 0.0, 1.0]",True,True
874,"[0.11849968232487619, -1.3637944849601698, 1.5565102262017125, -0.1351469914990685, 1.493633211737144, 0.13046297945379692]","[0.7469641363619156, 0.2611880616402755, 0.4958274810825767]","[-0.18520612558937583, 0.0819237210600504, 0.9792789158211502, 0.9734828347715959, -0.12086850119520959, 0.19422146077064015, 0.1342753195834217, 0.9892822192612676, -0.057365749400415736]","[0.3989234336984351, 0.4982539826750635, 0.5295524935723044, 0.5587282159923932]","[-0.18520612558937583, 0.0819237210600504, 0.9792789158211502, 0.7469641363619156, 0.9734828347715959, -0.12086850119520959, 0.19422146077064015, 0.2611880616402755, 0.1342753195834217, 0.9892822192612676, -0.057365749400415736, 0.4958274810825767, 0.0, 0.0, 0.0, 1.0]",True,True
875,"[0.13062619536989908, -1.3659450517685283, 1.558900009255255, -0.11643241692657869, 1.4929755594249519, 0.12011368821008586]","[0.7401410160319681, 0.2698146034051451, 0.49437110876581275]","[-0.19614345208587344, 0.10002013141793284, 0.9754607729247631, 0.9725270685035639, -0.10734885622818681, 0.20656070317067757, 0.12537482694584814, 0.9891775353179223, -0.07621650996115674]","[0.3937928331384356, 0.4968455278312038, 0.5396784009525588, 0.5539124024502664]","[-0.19614345208587344, 0.10002013141793284, 0.9754607729247631, 0.7401410160319681, 0.9725270685035639, -0.10734885622818681, 0.20656070317067757, 0.2698146034051451, 0.12537482694584814, 0.9891775353179223, -0.07621650996115674, 0.49437110876581275, 0.0, 0.0, 0.0, 1.0]",True,True
876,"[0.12222140152704525, -1.3653709141619705, 1.5578041803232658, -0.12387010879274558, 1.4988420170334915, 0.13487709003680248]","[0.7438508593136341, 0.26322134332712394, 0.49525276091214593]","[-0.181895561101037, 0.09330502402200415, 0.9788810843733738, 0.9734391554557509, -0.12366759631362692, 0.1926720951451046, 0.1390331452472156, 0.9879273749189577, -0.06833217696227453]","[0.3956338792441383, 0.5025197041347893, 0.5306976874242256, 0.5561544255987696]","[-0.181895561101037, 0.09330502402200415, 0.9788810843733738, 0.7438508593136341, 0.9734391554557509, -0.12366759631362692, 0.1926720951451046, 0.26322134332712394, 0.1390331452472156, 0.9879273749189577, -0.06833217696227453, 0.49525276091214593, 0.0, 0.0, 0.0, 1.0]",True,True
877,"[0.1236645313781059, -1.3723963095396023, 1.5658627063256991, -0.10392921022365678, 1.498607393301836, 0.12538234985931093]","[0.7366217437955987, 0.26346502670908567, 0.49380373975390346]","[-0.18169499303843695, 0.11233830828664447, 0.976917107023957, 0.9745966009726261, -0.11172471617007679, 0.19411093006144609, 0.13095188000699412, 0.9873690760237586, -0.08918471188843521]","[0.39287261895653, 0.5047807531542965, 0.5383203016691818, 0.54868820775557]","[-0.18169499303843695, 0.11233830828664447, 0.976917107023957, 0.7366217437955987, 0.9745966009726261, -0.11172471617007679, 0.19411093006144609, 0.26346502670908567, 0.13095188000699412, 0.9873690760237586, -0.08918471188843521, 0.49380373975390346, 0.0, 0.0, 0.0, 1.0]",True,True
878,"[0.12254896333290423, -1.3913167965372069, 1.5517686557602495, -0.10652407981868141, 1.5094438820835405, 0.12128323329263106]","[0.7334276103843047, 0.2612091324900866, 0.5175440056120081]","[-0.1749630166554507, 0.07521802826697667, 0.9816976067132143, 0.9767238081512185, -0.11240666503372881, 0.18268920123142673, 0.12409087554452239, 0.990811278639693, -0.053800229804067526]","[0.4058417451749983, 0.4978061565967083, 0.5282888843771439, 0.555330859012245]","[-0.1749630166554507, 0.07521802826697667, 0.9816976067132143, 0.7334276103843047, 0.9767238081512185, -0.11240666503372881, 0.18268920123142673, 0.2612091324900866, 0.12409087554452239, 0.990811278639693, -0.053800229804067526, 0.5175440056120081, 0.0, 0.0, 0.0, 1.0]",True,True
879,"[0.11995284694967955, -1.3832808822019658, 1.5656528879788902, -0.10772481645084313, 1.4946802707558042, 0.12268570126853562]","[0.7340277876884975, 0.2606629004038162, 0.5025440341079064]","[-0.1840809658431258, 0.09730083492925279, 0.9780831997004817, 0.9745848523527967, -0.11117918198409599, 0.19448278859021192, 0.1276658277642837, 0.9890256503323953, -0.07436194864204866]","[0.396981707239367, 0.5003649080378787, 0.5355519891899101, 0.55247131128801]","[-0.1840809658431258, 0.09730083492925279, 0.9780831997004817, 0.7340277876884975, 0.9745848523527967, -0.11117918198409599, 0.19448278859021192, 0.2606629004038162, 0.1276658277642837, 0.9890256503323953, -0.07436194864204866, 0.5025440341079064, 0.0, 0.0, 0.0, 1.0]",True,True
880,"[0.11999127690517736, -1.3893785278726771, 1.5594514431611264, -0.09494224642195481, 1.4992992367956899, 0.12108846432597857]","[0.7316240511988927, 0.25997471225333835, 0.5101157417270704]","[-0.17972657422170707, 0.0969397915599592, 0.9789285139022363, 0.9756429002819162, -0.1096686837864289, 0.18998344908450013, 0.1257747575947567, 0.9892297289350255, -0.07486824255394453]","[0.3986654297270831, 0.5012011452796837, 0.5350061058037615, 0.5510279066104982]","[-0.17972657422170707, 0.0969397915599592, 0.9789285139022363, 0.7316240511988927, 0.9756429002819162, -0.1096686837864289, 0.18998344908450013, 0.25997471225333835, 0.1257747575947567, 0.9892297289350255, -0.07486824255394453, 0.5101157417270704, 0.0, 0.0, 0.0, 1.0]",True,True
881,"[0.11057634455418945, -1.402023650866474, 1.553502333732678, -0.08637055990730548, 1.505358736405313, 0.11276988136940491]","[0.7294717263625267, 0.2520071730740516, 0.5228036562197853]","[-0.166580635859702, 0.08394345574947502, 0.982448160461107, 0.9791189780516096, -0.10365999915286966, 0.17487318660903495, 0.11652003508302194, 0.9910641254795085, -0.0649228820354453]","[0.40768752830813415, 0.5005003110210353, 0.5309998867095636, 0.5489348214900214]","[-0.166580635859702, 0.08394345574947502, 0.982448160461107, 0.7294717263625267, 0.9791189780516096, -0.10365999915286966, 0.17487318660903495, 0.2520071730740516, 0.11652003508302194, 0.9910641254795085, -0.0649228820354453, 0.5228036562197853, 0.0, 0.0, 0.0, 1.0]",True,True
882,"[0.12027920819457127, -1.4086935946560315, 1.5599572757837628, -0.088326675843185, 1.4882022924789005, 0.11275607954316036]","[0.7229698640795377, 0.2601759635860995, 0.5237881597452992]","[-0.19301817260077403, 0.08469678331906455, 0.9775328331781297, 0.9741403250801585, -0.10271310440074245, 0.2012477210730231, 0.11745046657455618, 0.9910986192502569, -0.06268105632209352]","[0.4004958385165788, 0.4930456338215718, 0.5368859572856522, 0.555213972419513]","[-0.19301817260077403, 0.08469678331906455, 0.9775328331781297, 0.7229698640795377, 0.9741403250801585, -0.10271310440074245, 0.2012477210730231, 0.2601759635860995, 0.11745046657455618, 0.9910986192502569, -0.06268105632209352, 0.5237881597452992, 0.0, 0.0, 0.0, 1.0]",True,True
883,"[0.11062910871783477, -1.4040674092464267, 1.5562777067535116, -0.08066309554732833, 1.4981079993757074, 0.12103621145893018]","[0.7272715164865114, 0.2524737596120724, 0.5220617408408005]","[-0.1721969230066565, 0.09251723191393267, 0.9807083060247952, 0.9770242902751051, -0.11088569767821328, 0.18201070919823126, 0.1255856517260902, 0.9895175207389707, -0.07129740690329274]","[0.4017524027345193, 0.5024903435825533, 0.5321204356702851, 0.5504055808632342]","[-0.1721969230066565, 0.09251723191393267, 0.9807083060247952, 0.7272715164865114, 0.9770242902751051, -0.11088569767821328, 0.18201070919823126, 0.2524737596120724, 0.1255856517260902, 0.9895175207389707, -0.07129740690329274, 0.5220617408408005, 0.0, 0.0, 0.0, 1.0]",True,True
884,"[0.10652666789155989, -1.409240240973757, 1.5680528474396953, -0.07122085764454375, 1.5026646050224783, 0.11098375741899463]","[0.7227309787268406, 0.2484709614265105, 0.5175203996971854]","[-0.16281071268597344, 0.10566627001106399, 0.9809828292160033, 0.9797849395896688, -0.09982999526218396, 0.17336506049149936, 0.11625035048529664, 0.9893778911153722, -0.08727682730338243]","[0.4031384578369013, 0.5060375751561323, 0.5362503018011208, 0.5420710010332537]","[-0.16281071268597344, 0.10566627001106399, 0.9809828292160033, 0.7227309787268406, 0.9797849395896688, -0.09982999526218396, 0.17336506049149936, 0.2484709614265105, 0.11625035048529664, 0.9893778911153722, -0.08727682730338243, 0.5175203996971854, 0.0, 0.0, 0.0, 1.0]",True,True
885,"[0.1196281048246102, -1.4215844622788396, 1.5552141131691892, -0.07859408348140202, 1.4974683824938968, 0.11621159133511239]","[0.7179396760674657, 0.2582223308776792, 0.5356680333011818]","[-0.18402552819205456, 0.07646822386344407, 0.9799424553068439, 0.9755962116627304, -0.10727937098075416, 0.1915807097578008, 0.11977744680433101, 0.9912838883494193, -0.05485996660490898]","[0.4043003630416012, 0.4944981823509589, 0.531884885058837, 0.555977727199548]","[-0.18402552819205456, 0.07646822386344407, 0.9799424553068439, 0.7179396760674657, 0.9755962116627304, -0.10727937098075416, 0.1915807097578008, 0.2582223308776792, 0.11977744680433101, 0.9912838883494193, -0.05485996660490898, 0.5356680333011818, 0.0, 0.0, 0.0, 1.0]",True,True
886,"[0.10658705527621076, -1.4182095889448054, 1.5561919939554023, -0.058873769693755164, 1.5063479851700716, 0.10264317750958647]","[0.7201731176064613, 0.24790174269938184, 0.5308630745086401]","[-0.16105639095746274, 0.09558307159703604, 0.9823058155970741, 0.9811054201265214, -0.0926072257282523, 0.16987070477654026, 0.10720538013606822, 0.9911043225448027, -0.078862084063818]","[0.40849550158186165, 0.5025964879589311, 0.5355630796864709, 0.541941309696423]","[-0.16105639095746274, 0.09558307159703604, 0.9823058155970741, 0.7201731176064613, 0.9811054201265214, -0.0926072257282523, 0.16987070477654026, 0.24790174269938184, 0.10720538013606822, 0.9911043225448027, -0.078862084063818, 0.5308630745086401, 0.0, 0.0, 0.0, 1.0]",True,True
887,"[0.10928881279191338, -1.4312518303810244, 1.552291950623635, -0.060248640841684936, 1.5042532635293446, 0.10932101889498781]","[0.7150807860811, 0.24955546287163027, 0.5431733870845036]","[-0.16717270843386636, 0.07910290178669736, 0.9827492134231447, 0.9794401050003247, -0.1008356637967973, 0.17472621332705637, 0.11291751977367491, 0.9917534471004289, -0.06061958340815588]","[0.4096864790181574, 0.49856858574600516, 0.5307910671924558, 0.5494062223943472]","[-0.16717270843386636, 0.07910290178669736, 0.9827492134231447, 0.7150807860811, 0.9794401050003247, -0.1008356637967973, 0.17472621332705637, 0.24955546287163027, 0.11291751977367491, 0.9917534471004289, -0.06061958340815588, 0.5431733870845036, 0.0, 0.0, 0.0, 1.0]",True,True
888,"[0.10708150492118274, -1.4431327851675946, 1.5595096381793552, -0.0457313991281689, 1.4982262198131528, 0.1117516156118158]","[0.7074912500768589, 0.2476591510176621, 0.5459649843129958]","[-0.16956682394320793, 0.08965157370518029, 0.9814324671366839, 0.9786291984000324, -0.10222949081985089, 0.17842091594211815, 0.11632705728558379, 0.9907127366390818, -0.07040091763874855]","[0.4055252050114126, 0.5007653104287956, 0.5333240691085734, 0.5480409193491647]","[-0.16956682394320793, 0.08965157370518029, 0.9814324671366839, 0.7074912500768589, 0.9786291984000324, -0.10222949081985089, 0.17842091594211815, 0.2476591510176621, 0.11632705728558379, 0.9907127366390818, -0.07040091763874855, 0.5459649843129958, 0.0, 0.0, 0.0, 1.0]",True,True
889,"[0.1025611540452076, -1.4479263451760467, 1.5546097126234968, -0.054267358842964804, 1.5066856926577958, 0.10140728503504366]","[0.7086515217319974, 0.24368121197889148, 0.5533852578000751]","[-0.1596858594530971, 0.06863487000215915, 0.9847790010507497, 0.981628234887602, -0.09449521387153632, 0.16576086096188014, 0.10443387746405312, 0.9931565381022065, -0.05228437685067897]","[0.41639360880802667, 0.4967629543527572, 0.5285534557715615, 0.5481552463659256]","[-0.1596858594530971, 0.06863487000215915, 0.9847790010507497, 0.7086515217319974, 0.981628234887602, -0.09449521387153632, 0.16576086096188014, 0.24368121197889148, 0.10443387746405312, 0.9931565381022065, -0.05228437685067897, 0.5533852578000751, 0.0, 0.0, 0.0, 1.0]",True,True
890,"[0.0899787076150186, -1.4595848772419766, 1.554765994289125, -0.035559918108248795, 1.5022717320954557, 0.10398891283817145]","[0.7043353127078426, 0.2344923285117388, 0.560154005303176]","[-0.15070719505962113, 0.07539577022933698, 0.9856991524744183, 0.9826970186880966, -0.09717623392137056, 0.1576811625476738, 0.10767502411788994, 0.9924073041812945, -0.05944604098531483]","[0.4161341520572704, 0.501476589644787, 0.5274886259730076, 0.545077377074961]","[-0.15070719505962113, 0.07539577022933698, 0.9856991524744183, 0.7043353127078426, 0.9826970186880966, -0.09717623392137056, 0.1576811625476738, 0.2344923285117388, 0.10767502411788994, 0.9924073041812945, -0.05944604098531483, 0.560154005303176, 0.0, 0.0, 0.0, 1.0]",True,True
891,"[0.09604035894137754, -1.4503372558669467, 1.5527159104086123, -0.030404960993153575, 1.502344183801397, 0.10183524422772079]","[0.7065995276504898, 0.23910704106858388, 0.5543610100218619]","[-0.15545120472267843, 0.08783830793290376, 0.9839305639168611, 0.9821087042300636, -0.09342873400378157, 0.16350402055605937, 0.10628930344025019, 0.9917436681531852, -0.07174315752914291]","[0.4121216154681762, 0.5024242944987448, 0.5323921553347776, 0.542479672706111]","[-0.15545120472267843, 0.08783830793290376, 0.9839305639168611, 0.7065995276504898, 0.9821087042300636, -0.09342873400378157, 0.16350402055605937, 0.23910704106858388, 0.10628930344025019, 0.9917436681531852, -0.07174315752914291, 0.5543610100218619, 0.0, 0.0, 0.0, 1.0]",True,True
892,"[0.09598862471964154, -1.4633085497340357, 1.5499139390059276, -0.01975796511985382, 1.5069650843162825, 0.09408308378924418]","[0.7002993351116357, 0.23803560231083773, 0.5646778761675245]","[-0.15204900706127158, 0.08113311505558983, 0.9850373176144434, 0.9835048003472304, -0.08637473972872854, 0.15892675051969288, 0.09797656426735772, 0.9929535850069583, -0.06666161471336783]","[0.4168077010134985, 0.5002467759468383, 0.5320563602772527, 0.5412398110072448]","[-0.15204900706127158, 0.08113311505558983, 0.9850373176144434, 0.7002993351116357, 0.9835048003472304, -0.08637473972872854, 0.15892675051969288, 0.23803560231083773, 0.09797656426735772, 0.9929535850069583, -0.06666161471336783, 0.5646778761675245, 0.0, 0.0, 0.0, 1.0]",True,True
893,"[0.08498451547439224, -1.4664509024955912, 1.5542400723456162, -0.012696597494086394, 1.4990824206045377, 0.09840623248058049]","[0.6997998469727733, 0.2307808352524739, 0.5635208777562966]","[-0.14775858280564494, 0.08970215057713685, 0.9849471688314577, 0.9836118923458737, -0.09070820149407767, 0.15581934224440624, 0.10332011635222334, 0.9918293937787619, -0.07482918677505826]","[0.41433803498026195, 0.5044251196816755, 0.5319491442061509, 0.5393601759317851]","[-0.14775858280564494, 0.08970215057713685, 0.9849471688314577, 0.6997998469727733, 0.9836118923458737, -0.09070820149407767, 0.15581934224440624, 0.2307808352524739, 0.10332011635222334, 0.9918293937787619, -0.07482918677505826, 0.5635208777562966, 0.0, 0.0, 0.0, 1.0]",True,True
894,"[0.09331961011783116, -1.4752997282551434, 1.5481031978516113, -0.001093347859888987, 1.5121240169890737, 0.09001244418371111]","[0.6937727939833196, 0.2350187562079491, 0.5728856098825919]","[-0.14423244631076312, 0.08464479130679439, 0.9859169644223806, 0.9850838800334872, -0.08220639537075916, 0.15116830970251902, 0.09384428980701551, 0.9930142838170938, -0.07152538993840742]","[0.41893787378920233, 0.5023692215389004, 0.5323418640494122, 0.5373344981813272]","[-0.14423244631076312, 0.08464479130679439, 0.9859169644223806, 0.6937727939833196, 0.9850838800334872, -0.08220639537075916, 0.15116830970251902, 0.2350187562079491, 0.09384428980701551, 0.9930142838170938, -0.07152538993840742, 0.5728856098825919, 0.0, 0.0, 0.0, 1.0]",True,True
895,"[0.08762838650062554, -1.4850882975198636, 1.5530817651618927, -0.0022501922929464508, 1.50257309611729, 0.08551218314363587]","[0.6899401140644924, 0.2314955260262662, 0.5766777293879783]","[-0.14891868377007203, 0.07844935386667054, 0.9857326840995441, 0.9847739388378853, -0.07864548021439316, 0.1550328282253933, 0.08968564550643597, 0.9938111426824261, -0.06554309780857558]","[0.4203845674519223, 0.4988160718774248, 0.5328734139934771, 0.5389854047596951]","[-0.14891868377007203, 0.07844935386667054, 0.9857326840995441, 0.6899401140644924, 0.9847739388378853, -0.07864548021439316, 0.1550328282253933, 0.2314955260262662, 0.08968564550643597, 0.9938111426824261, -0.06554309780857558, 0.5766777293879783, 0.0, 0.0, 0.0, 1.0]",True,True
896,"[0.09047905598320588, -1.4885009067909039, 1.5662908671259028, 0.014470495348063904, 1.5147631931279382, 0.08036172095585017]","[0.6837311007718625, 0.23183181782195042, 0.569065514612411]","[-0.13791552028559179, 0.10315689186111891, 0.985057340932957, 0.9867832826420893, -0.07111936551262749, 0.14560490701615633, 0.0850768027282218, 0.9921192929837797, -0.09198503208081477]","[0.4180251434187201, 0.5062580560612963, 0.5382334964617538, 0.5284528961311038]","[-0.13791552028559179, 0.10315689186111891, 0.985057340932957, 0.6837311007718625, 0.9867832826420893, -0.07111936551262749, 0.14560490701615633, 0.23183181782195042, 0.0850768027282218, 0.9921192929837797, -0.09198503208081477, 0.569065514612411, 0.0, 0.0, 0.0, 1.0]",True,True
897,"[0.08122838348588757, -1.5032068169029154, 1.552335044313639, 0.014317140830815377, 1.5164421270042725, 0.08324247197367834]","[0.6814774791457867, 0.22498627863714804, 0.5884935238553481]","[-0.12933663220904704, 0.07420457573787721, 0.9888203661476554, 0.9878284565662424, -0.07725741914785408, 0.1350045613472674, 0.08641166568685615, 0.9942459314104205, -0.06330917711555388]","[0.42722850195403195, 0.5027996529569112, 0.5280597480817741, 0.5346225009858234]","[-0.12933663220904704, 0.07420457573787721, 0.9888203661476554, 0.6814774791457867, 0.9878284565662424, -0.07725741914785408, 0.1350045613472674, 0.22498627863714804, 0.08641166568685615, 0.9942459314104205, -0.06330917711555388, 0.5884935238553481, 0.0, 0.0, 0.0, 1.0]",True,True
898,"[0.0817914160607352, -1.4991533929837622, 1.5493497527097864, 0.025807464889940946, 1.5121939689925912, 0.09075448054460784]","[0.6822080360082264, 0.22583258382993723, 0.5866599723674141]","[-0.13233073884992747, 0.08803224436860556, 0.9872886606797722, 0.9866620852498343, -0.08356146626916693, 0.1396975693610868, 0.09479717868101918, 0.9926065712589117, -0.07580032722716919]","[0.4208050224432144, 0.5067127032763261, 0.5302286298871294, 0.533875425050621]","[-0.13233073884992747, 0.08803224436860556, 0.9872886606797722, 0.6822080360082264, 0.9866620852498343, -0.08356146626916693, 0.1396975693610868, 0.22583258382993723, 0.09479717868101918, 0.9926065712589117, -0.07580032722716919, 0.5866599723674141, 0.0, 0.0, 0.0, 1.0]",True,True
899,"[0.07973353951319545, -1.5041279274785626, 1.5452809102062541, 0.027634352661165446, 1.5053027264438834, 0.08279734945218493]","[0.6806677129586907, 0.2249042818517059, 0.592645243559811]","[-0.13840130352195712, 0.08023577343908826, 0.987120711890929, 0.9865484244526941, -0.0763774181903995, 0.14452922265229226, 0.08699014538055522, 0.9938454158727101, -0.06858574163388291]","[0.42327164346721846, 0.501637781746532, 0.5316506435069557, 0.5353020129045084]","[-0.13840130352195712, 0.08023577343908826, 0.987120711890929, 0.6806677129586907, 0.9865484244526941, -0.0763774181903995, 0.14452922265229226, 0.2249042818517059, 0.08699014538055522, 0.9938454158727101, -0.06858574163388291, 0.592645243559811, 0.0, 0.0, 0.0, 1.0]",True,True
900,"[0.0768203783552175, -1.5197898690185974, 1.5524834374212673, 0.0351995300010594, 1.5105502918186895, 0.08208528863862542]","[0.6721338058650186, 0.2217290593372077, 0.5981198366093334]","[-0.13049363394769545, 0.07860512708370847, 0.9883282073761119, 0.987723072689581, -0.07603609219050278, 0.13646114597587874, 0.08587516041194684, 0.9940018846463782, -0.06771787167115484]","[0.425955514752024, 0.5033041649723261, 0.529663906035787, 0.5335756400143853]","[-0.13049363394769545, 0.07860512708370847, 0.9883282073761119, 0.6721338058650186, 0.987723072689581, -0.07603609219050278, 0.13646114597587874, 0.2217290593372077, 0.08587516041194684, 0.9940018846463782, -0.06771787167115484, 0.5981198366093334, 0.0, 0.0, 0.0, 1.0]",True,True
901,"[0.07303189826314599, -1.5315408456384634, 1.547531013692574, 0.04037509123447706, 1.510700604089318, 0.08388046055599123]","[0.6674311381014064, 0.21876207711068643, 0.6089767276749242]","[-0.1274659389892505, 0.06710053500296861, 0.9895705900035145, 0.9880181368982232, -0.07894520345095851, 0.13261906353255026, 0.08702066167153932, 0.9946181041255997, -0.056233721091933225]","[0.4293469274572305, 0.5019245425244816, 0.525536501260908, 0.5362316247080817]","[-0.1274659389892505, 0.06710053500296861, 0.9895705900035145, 0.6674311381014064, 0.9880181368982232, -0.07894520345095851, 0.13261906353255026, 0.21876207711068643, 0.08702066167153932, 0.9946181041255997, -0.056233721091933225, 0.6089767276749242, 0.0, 0.0, 0.0, 1.0]",True,True
902,"[0.06722530338028629, -1.5298669642175455, 1.5491065473049253, 0.045331530370893235, 1.518735306861863, 0.08766170240943906]","[0.6687786916051709, 0.21414756294613435, 0.6063771800981314]","[-0.11280241497154772, 0.07454252410022913, 0.990817353136971, 0.9894680208980512, -0.0826100802206936, 0.1188638307729659, 0.09071191099673986, 0.9937902126438443, -0.06443882724431146]","[0.43015946972124397, 0.5084895506530731, 0.5231231121818184, 0.5317362287704144]","[-0.11280241497154772, 0.07454252410022913, 0.990817353136971, 0.6687786916051709, 0.9894680208980512, -0.0826100802206936, 0.1188638307729659, 0.21414756294613435, 0.09071191099673986, 0.9937902126438443, -0.06443882724431146, 0.6063771800981314, 0.0, 0.0, 0.0, 1.0]",True,True
903,"[0.060356270713480625, -1.52958002148503, 1.5545397076186327, 0.056242803560700085, 1.5105837600694765, 0.07280477321462916]","[0.6682226706157892, 0.21017890250333252, 0.6017134534303581]","[-0.1138714328445861, 0.08948569952728963, 0.9894572281620024, 0.9904783407892901, -0.06733351231107816, 0.12007853491423272, 0.07736894214874365, 0.9937094684564325, -0.08096628366683778]","[0.4294847992588033, 0.5085342572367494, 0.5309200043792722, 0.5244613096999688]","[-0.1138714328445861, 0.08948569952728963, 0.9894572281620024, 0.6682226706157892, 0.9904783407892901, -0.06733351231107816, 0.12007853491423272, 0.21017890250333252, 0.07736894214874365, 0.9937094684564325, -0.08096628366683778, 0.6017134534303581, 0.0, 0.0, 0.0, 1.0]",True,True
904,"[0.07100470064093373, -1.532749199167006, 1.5452734141179054, 0.07357566195868066, 1.5082573481600376, 0.07625103304360026]","[0.6635176111977159, 0.2173242355559861, 0.6085051556966652]","[-0.12599571738815143, 0.09565278760155113, 0.9874085392702949, 0.9886975766278014, -0.06941706685090339, 0.1328848102686306, 0.08125380711177668, 0.9929913469179226, -0.08582542616248659]","[0.423899100493991, 0.5072590008134993, 0.5344165221762269, 0.5266847629456753]","[-0.12599571738815143, 0.09565278760155113, 0.9874085392702949, 0.6635176111977159, 0.9886975766278014, -0.06941706685090339, 0.1328848102686306, 0.2173242355559861, 0.08125380711177668, 0.9929913469179226, -0.08582542616248659, 0.6085051556966652, 0.0, 0.0, 0.0, 1.0]",True,True
905,"[0.05805503680100668, -1.545255526045459, 1.54432622352637, 0.06810425456450399, 1.5167060230998684, 0.06551260407989226]","[0.6610865924915654, 0.2076333498928317, 0.6180133630960066]","[-0.10716193504029652, 0.074185935499936, 0.9914700029009544, 0.9918486219455102, -0.06116860992575527, 0.1117797490806956, 0.06893932711603544, 0.9953666902874287, -0.067026271289981]","[0.4372193910795721, 0.5052308744958685, 0.5274987195255838, 0.5247152260217133]","[-0.10716193504029652, 0.074185935499936, 0.9914700029009544, 0.6610865924915654, 0.9918486219455102, -0.06116860992575527, 0.1117797490806956, 0.2076333498928317, 0.06893932711603544, 0.9953666902874287, -0.067026271289981, 0.6180133630960066, 0.0, 0.0, 0.0, 1.0]",True,True
906,"[0.0635436103889369, -1.5490888856009826, 1.5461680291725577, 0.07917873060481513, 1.5194199586038106, 0.07353650202210692]","[0.6565173333462342, 0.21079065159727772, 0.61844877294015]","[-0.10862279545721626, 0.08423843499902198, 0.9905074327716958, 0.9910840815390376, -0.06816165333379756, 0.11448289101313575, 0.07715848383024428, 0.9941116009199967, -0.07608346265318884]","[0.4321840142103239, 0.5088276526805934, 0.528333371266809, 0.5245714884879432]","[-0.10862279545721626, 0.08423843499902198, 0.9905074327716958, 0.6565173333462342, 0.9910840815390376, -0.06816165333379756, 0.11448289101313575, 0.21079065159727772, 0.07715848383024428, 0.9941116009199967, -0.07608346265318884, 0.61844877294015, 0.0, 0.0, 0.0, 1.0]",True,True
907,"[0.05508417127410274, -1.558536871675541, 1.5430929087750422, 0.09032978361848105, 1.5128549606893986, 0.06838317877740524]","[0.6525401163525982, 0.20551838197238279, 0.6258300583270399]","[-0.10725536402933415, 0.08222329293199522, 0.9908257248307368, 0.9915874764066351, -0.06378506217792067, 0.11263100140050102, 0.0724607722871892, 0.9945706590998843, -0.07469029747675406]","[0.4342433869145251, 0.5077450136695929, 0.5287155660958375, 0.5235336972751852]","[-0.10725536402933415, 0.08222329293199522, 0.9908257248307368, 0.6525401163525982, 0.9915874764066351, -0.06378506217792067, 0.11263100140050102, 0.20551838197238279, 0.0724607722871892, 0.9945706590998843, -0.07469029747675406, 0.6258300583270399, 0.0, 0.0, 0.0, 1.0]",True,True
