target_id,q_sampled,position_xyz,rotation_matrix,quaternion_wxyz,transform_row_major,within_joint_limits,fk_verified
253,"[-0.24090232719375007, -1.5894763357996073, 1.5801985805474068, -0.034277998462103235, 1.559694806247019, 0.1148905529121723]","[0.6783449574619862, 0.0032186255187598226, 0.6329268633551329]","[0.22144460450626077, -0.06811967427674756, 0.9727908290642422, 0.9684808208013753, -0.10130433128763278, -0.22755731630132167, 0.11404905468683178, 0.9925206005110399, 0.04353930047950575]","[0.5393699040774647, 0.5655107504093948, 0.3980300754109546, 0.4804682682708812]","[0.22144460450626077, -0.06811967427674756, 0.9727908290642422, 0.6783449574619862, 0.9684808208013753, -0.10130433128763278, -0.22755731630132167, 0.0032186255187598226, 0.11404905468683178, 0.9925206005110399, 0.04353930047950575, 0.6329268633551329, 0.0, 0.0, 0.0, 1.0]",True,True
254,"[-0.23516505007741478, -1.5816609140298339, 1.5919256456580395, -0.04083472370217176, 1.552752706715337, 0.11836240897892261]","[0.6816839396232478, 0.006961396741118085, 0.6205611911557184]","[0.21041046863312765, -0.05495503151044703, 0.976067302598173, 0.9705282457822418, -0.10824154731196185, -0.21531068615922574, 0.11748344065625536, 0.9926045093324927, 0.030560255633257236]","[0.5321487519844482, 0.5674706512921688, 0.40335707766867474, 0.48176533040270014]","[0.21041046863312765, -0.05495503151044703, 0.976067302598173, 0.6816839396232478, 0.9705282457822418, -0.10824154731196185, -0.21531068615922574, 0.006961396741118085, 0.11748344065625536, 0.9926045093324927, 0.030560255633257236, 0.6205611911557184, 0.0, 0.0, 0.0, 1.0]",True,True
255,"[-0.24613935080131383, -1.5824710601238479, 1.5776517830308776, -0.047397026090968235, 1.554512797453583, 0.1154777237106419]","[0.6835711890685845, -0.0011524359761991565, 0.6312855668193158]","[0.22050864824261027, -0.07653653674760527, 0.9723775473512845, 0.9686742090359155, -0.09955759307545049, -0.22750508216228157, 0.11422001925608419, 0.9920838897007176, 0.05218565892497936]","[0.5415571793661633, 0.5630010174042942, 0.39615277979491703, 0.48250248801374573]","[0.22050864824261027, -0.07653653674760527, 0.9723775473512845, 0.6835711890685845, 0.9686742090359155, -0.09955759307545049, -0.22750508216228157, -0.0011524359761991565, 0.11422001925608419, 0.9920838897007176, 0.05218565892497936, 0.6312855668193158, 0.0, 0.0, 0.0, 1.0]",True,True
256,"[-0.24542829089988175, -1.5781397137419544, 1.5961952592529043, -0.04503011896594205, 1.5539932752559156, 0.12350830738977431]","[0.6833285888164009, -0.0005560747909988534, 0.6157793653737373]","[0.22169507625026222, -0.05388515414377983, 0.9736260490194844, 0.9673654965502128, -0.11348535237030923, -0.22655037162085354, 0.12269999694600849, 0.992077348274966, 0.026967495047958753]","[0.5327234786753611, 0.5718856821018982, 0.39932820972586874, 0.4792592646908367]","[0.22169507625026222, -0.05388515414377983, 0.9736260490194844, 0.6833285888164009, 0.9673654965502128, -0.11348535237030923, -0.22655037162085354, -0.0005560747909988534, 0.12269999694600849, 0.992077348274966, 0.026967495047958753, 0.6157793653737373, 0.0, 0.0, 0.0, 1.0]",True,True
257,"[-0.24405388490555943, -1.5766045336669339, 1.5933248172044092, -0.052820066438417, 1.5587236349428077, 0.12233175377439794]","[0.6851522461997255, -0.0005204079031708997, 0.6174239208211068]","[0.22392186195348648, -0.0628163296153797, 0.9725806436861344, 0.9670021347585709, -0.11010185434284334, -0.22974867364716983, 0.1215149007803165, 0.9919333094537752, 0.03608931260678918]","[0.5361691244881209, 0.5696346205440687, 0.3968270943045853, 0.4801742665418841]","[0.22392186195348648, -0.0628163296153797, 0.9725806436861344, 0.6851522461997255, 0.9670021347585709, -0.11010185434284334, -0.22974867364716983, -0.0005204079031708997, 0.1215149007803165, 0.9919333094537752, 0.03608931260678918, 0.6174239208211068, 0.0, 0.0, 0.0, 1.0]",True,True
258,"[-0.2398307232161398, -1.5772022205096679, 1.5916729489428407, -0.05948870288712389, 1.5566078609204461, 0.11735842595055172]","[0.6858254665988806, 0.002408317612623636, 0.61957219215066]","[0.21708876507162533, -0.06961229828444625, 0.9736665733233497, 0.9691946612632908, -0.10350432965208181, -0.2234917500088262, 0.11633648034220019, 0.9921899927286258, 0.044998240751816194]","[0.5381873921254937, 0.5647111770568852, 0.39824887461375097, 0.4825489108194816]","[0.21708876507162533, -0.06961229828444625, 0.9736665733233497, 0.6858254665988806, 0.9691946612632908, -0.10350432965208181, -0.2234917500088262, 0.002408317612623636, 0.11633648034220019, 0.9921899927286258, 0.044998240751816194, 0.61957219215066, 0.0, 0.0, 0.0, 1.0]",True,True
259,"[-0.24859001155495727, -1.564050712170633, 1.59995245783394, -0.06352843395317312, 1.551686176850296, 0.13084262614046804]","[0.6915338646928606, -0.004581282268897858, 0.6056344624524652]","[0.22204050698031988, -0.05622417180095098, 0.9734150480474502, 0.966346167770032, -0.12031085128132177, -0.22737718245271854, 0.12989648685047528, 0.9911428461978933, 0.027618130542154323]","[0.5313538807238432, 0.573309084988082, 0.3968723066668308, 0.48111549414957433]","[0.22204050698031988, -0.05622417180095098, 0.9734150480474502, 0.6915338646928606, 0.966346167770032, -0.12031085128132177, -0.22737718245271854, -0.004581282268897858, 0.12989648685047528, 0.9911428461978933, 0.027618130542154323, 0.6056344624524652, 0.0, 0.0, 0.0, 1.0]",True,True
260,"[-0.2474964604987901, -1.5722758012160825, 1.6043044476532633, -0.06871033675430123, 1.557114227851583, 0.1329390160363869]","[0.6876056581294006, -0.003347449225453457, 0.6087312776991289]","[0.22494146148770944, -0.06595340623446067, 0.9721375865122412, 0.9653950245858269, -0.12003593164718643, -0.2315249913476354, 0.13196130269402476, 0.990576359156458, 0.03667003233747927]","[0.5342226975190221, 0.5719063211745032, 0.39317698766828435, 0.4826397472486483]","[0.22494146148770944, -0.06595340623446067, 0.9721375865122412, 0.6876056581294006, 0.9653950245858269, -0.12003593164718643, -0.2315249913476354, -0.003347449225453457, 0.13196130269402476, 0.990576359156458, 0.03667003233747927, 0.6087312776991289, 0.0, 0.0, 0.0, 1.0]",True,True
261,"[-0.24305044504085027, -1.5677970509636037, 1.6022571807336454, -0.0754815991690579, 1.5667579280215396, 0.12772126151315577]","[0.6904948473373419, -0.0019207312293611153, 0.6077580400946284]","[0.22974772263921336, -0.0696357729590102, 0.9707558102151624, 0.9649149406096436, -0.1139639869082059, -0.23654041319883148, 0.12710287695556985, 0.9910414062047997, 0.041009631274004525]","[0.5377716446143781, 0.5706798748583601, 0.392198501775114, 0.48094331670764406]","[0.22974772263921336, -0.0696357729590102, 0.9707558102151624, 0.6904948473373419, 0.9649149406096436, -0.1139639869082059, -0.23654041319883148, -0.0019207312293611153, 0.12710287695556985, 0.9910414062047997, 0.041009631274004525, 0.6077580400946284, 0.0, 0.0, 0.0, 1.0]",True,True
262,"[-0.24719224233072284, -1.567804678968501, 1.6109252750422935, -0.0823358941687807, 1.5597213398092042, 0.14398406616004936]","[0.6902480805573934, -0.004052734191183682, 0.6026304458651739]","[0.22606244886916815, -0.07118720881922255, 0.971508183450764, 0.9635672805835543, -0.13001195808806645, -0.2337412812126279, 0.14294707062437026, 0.988953624825065, 0.039202843586607944]","[0.5327413383546723, 0.5737751221886991, 0.3888196077412241, 0.4855801563093127]","[0.22606244886916815, -0.07118720881922255, 0.971508183450764, 0.6902480805573934, 0.9635672805835543, -0.13001195808806645, -0.2337412812126279, -0.004052734191183682, 0.14294707062437026, 0.988953624825065, 0.039202843586607944, 0.6026304458651739, 0.0, 0.0, 0.0, 1.0]",True,True
263,"[-0.25815431808209915, -1.559798621008542, 1.6214168529928825, -0.08088960855650194, 1.5559707922983863, 0.13241632044475288]","[0.6922694990929233, -0.011817697891858001, 0.590119186269633]","[0.23636818847657332, -0.05027940155331775, 0.9703618197640215, 0.9626938220213467, -0.12326363889454332, -0.24088727730705703, 0.13172199709325125, 0.9910994183763383, 0.019268066219775812]","[0.532064990344649, 0.5788704002519348, 0.39404952303267266, 0.4759631069310271]","[0.23636818847657332, -0.05027940155331775, 0.9703618197640215, 0.6922694990929233, 0.9626938220213467, -0.12326363889454332, -0.24088727730705703, -0.011817697891858001, 0.13172199709325125, 0.9910994183763383, 0.019268066219775812, 0.590119186269633, 0.0, 0.0, 0.0, 1.0]",True,True
264,"[-0.2558646644617015, -1.5593027752411461, 1.6168572910982524, -0.0953557792057513, 1.5583305554659197, 0.13715960548525594]","[0.6946961869319949, -0.01108569541011088, 0.5942061396029813]","[0.2337487335850426, -0.0691720196457241, 0.9698333677727943, 0.9627151493624758, -0.12322473589862008, -0.24082193764418766, 0.13616560041131698, 0.9899650984559238, 0.037789325262283624]","[0.5357969118399027, 0.5742787093871274, 0.38898496283727135, 0.4814730853266517]","[0.2337487335850426, -0.0691720196457241, 0.9698333677727943, 0.6946961869319949, 0.9627151493624758, -0.12322473589862008, -0.24082193764418766, -0.01108569541011088, 0.13616560041131698, 0.9899650984559238, 0.037789325262283624, 0.5942061396029813, 0.0, 0.0, 0.0, 1.0]",True,True
265,"[-0.2539805859229511, -1.548094153648266, 1.613947676349203, -0.09843391812365615, 1.557094841487636, 0.14672196720671013]","[0.700530230292635, -0.011168451917408864, 0.5888460614864932]","[0.23081429206072837, -0.06598273057966922, 0.9707579728468655, 0.9620306492965948, -0.1338991378630942, -0.23784038911314553, 0.14567701395373667, 0.9887958839643148, 0.032571574428509505]","[0.5313865656530431, 0.5770922490155522, 0.38817360666577655, 0.4836466737792362]","[0.23081429206072837, -0.06598273057966922, 0.9707579728468655, 0.700530230292635, 0.9620306492965948, -0.1338991378630942, -0.23784038911314553, -0.011168451917408864, 0.14567701395373667, 0.9887958839643148, 0.032571574428509505, 0.5888460614864932, 0.0, 0.0, 0.0, 1.0]",True,True
266,"[-0.2542253969335482, -1.560484968596443, 1.619600967141257, -0.10192492369309179, 1.5643042567001566, 0.159225053293487]","[0.6943716338306765, -0.01042711376307325, 0.5938067754632523]","[0.23554372070628507, -0.07977563928729794, 0.9685840195936244, 0.9589123743073327, -0.1430855307356215, -0.24497671173884963, 0.15813353229506216, 0.9864899281140218, 0.042794949392166395]","[0.532741292599614, 0.577891491123061, 0.380320851113217, 0.4874260865560805]","[0.23554372070628507, -0.07977563928729794, 0.9685840195936244, 0.6943716338306765, 0.9589123743073327, -0.1430855307356215, -0.24497671173884963, -0.01042711376307325, 0.15813353229506216, 0.9864899281140218, 0.042794949392166395, 0.5938067754632523, 0.0, 0.0, 0.0, 1.0]",True,True
267,"[-0.25217658766881607, -1.5545183076882934, 1.620803312312185, -0.10896368296291942, 1.5665554856927613, 0.15138783451815319]","[0.6976135815273448, -0.010048994165966135, 0.5896508849517812]","[0.23636938778696742, -0.07785363283764027, 0.9685392735306072, 0.9599380478414143, -0.13567461034604844, -0.24517614976555602, 0.15049404248550388, 0.987689835910763, 0.0426653397377958]","[0.5346400932353266, 0.576493421123611, 0.38252145761028505, 0.48527583967700183]","[0.23636938778696742, -0.07785363283764027, 0.9685392735306072, 0.6976135815273448, 0.9599380478414143, -0.13567461034604844, -0.24517614976555602, -0.010048994165966135, 0.15049404248550388, 0.987689835910763, 0.0426653397377958, 0.5896508849517812, 0.0, 0.0, 0.0, 1.0]",True,True
268,"[-0.2581428800129639, -1.5461019843428951, 1.6268554924135064, -0.10250791280484117, 1.5644281604831538, 0.1492195130307061]","[0.6997018970168261, -0.014578593748881263, 0.5792813215645186]","[0.24322940839062626, -0.057834654256213924, 0.9682430519559695, 0.9585347812278713, -0.1384876930668292, -0.24906270705479905, 0.14849420214399928, 0.9886740168711283, 0.021752248010842096]","[0.5306820995979229, 0.583087654955628, 0.3861769835618452, 0.47880333454536567]","[0.24322940839062626, -0.057834654256213924, 0.9682430519559695, 0.6997018970168261, 0.9585347812278713, -0.1384876930668292, -0.24906270705479905, -0.014578593748881263, 0.14849420214399928, 0.9886740168711283, 0.021752248010842096, 0.5792813215645186, 0.0, 0.0, 0.0, 1.0]",True,True
269,"[-0.2614363689156275, -1.5510798218033566, 1.633487114286324, -0.11290780596102959, 1.5652038448689802, 0.14672914523984992]","[0.6975721728317567, -0.016401036172514136, 0.5792381964731736]","[0.24603806803307235, -0.06614180693707941, 0.9670007913407578, 0.9582061627923603, -0.13364671283086466, -0.25294170422499535, 0.1459664984347226, 0.9888194059203139, 0.030495308001455213]","[0.5345293872191834, 0.580773078074062, 0.3839986689868235, 0.47908870598231795]","[0.24603806803307235, -0.06614180693707941, 0.9670007913407578, 0.6975721728317567, 0.9582061627923603, -0.13364671283086466, -0.25294170422499535, -0.016401036172514136, 0.1459664984347226, 0.9888194059203139, 0.030495308001455213, 0.5792381964731736, 0.0, 0.0, 0.0, 1.0]",True,True
270,"[-0.25357819141598564, -1.5470415477335078, 1.6256949575970816, -0.1153176533585142, 1.567718051121291, 0.1478060655618291]","[0.7008529284663297, -0.011980817471947226, 0.5819178131824867]","[0.23996180143088455, -0.07160333688447791, 0.9681380562714454, 0.9595792355274143, -0.13357633973258368, -0.24771970492528056, 0.14705789539724617, 0.9884484425657484, 0.03665585615804461]","[0.534565552073912, 0.578118129149533, 0.3839941414522125, 0.4822526294536255]","[0.23996180143088455, -0.07160333688447791, 0.9681380562714454, 0.7008529284663297, 0.9595792355274143, -0.13357633973258368, -0.24771970492528056, -0.011980817471947226, 0.14705789539724617, 0.9884484425657484, 0.03665585615804461, 0.5819178131824867, 0.0, 0.0, 0.0, 1.0]",True,True
271,"[-0.2636155988458962, -1.5472809213061796, 1.6446991746928175, -0.12123061434839925, 1.5655905938071468, 0.15727834829262327]","[0.6982943841233934, -0.018163115899947124, 0.5699945376604588]","[0.2487902712992511, -0.0627300346835954, 0.9665238453630827, 0.9558359936207627, -0.14530245341963752, -0.2554696661626259, 0.15646390703882626, 0.9873966476441112, 0.02380978822494093]","[0.5308713606196314, 0.5852954246562045, 0.38147656777847133, 0.47966706431266654]","[0.2487902712992511, -0.0627300346835954, 0.9665238453630827, 0.6982943841233934, 0.9558359936207627, -0.14530245341963752, -0.2554696661626259, -0.018163115899947124, 0.15646390703882626, 0.9873966476441112, 0.02380978822494093, 0.5699945376604588, 0.0, 0.0, 0.0, 1.0]",True,True
272,"[-0.2619554999394396, -1.5445304539828832, 1.6340153285528847, -0.12316124034226611, 1.5548588323656851, 0.1576472404233488]","[0.7016809103446652, -0.016879657099091144, 0.5754146113149096]","[0.23542663824325494, -0.07035462197456128, 0.9693423157854484, 0.9592292801184701, -0.14365616717688284, -0.2433969880574719, 0.1563761048526314, 0.9871236664161508, 0.03366572488830096]","[0.5304328882984805, 0.5799605763609793, 0.3831616726956002, 0.48525644092117126]","[0.23542663824325494, -0.07035462197456128, 0.9693423157854484, 0.7016809103446652, 0.9592292801184701, -0.14365616717688284, -0.2433969880574719, -0.016879657099091144, 0.1563761048526314, 0.9871236664161508, 0.03366572488830096, 0.5754146113149096, 0.0, 0.0, 0.0, 1.0]",True,True
273,"[-0.25522303483016534, -1.543529613722137, 1.643820604636818, -0.12180407732989051, 1.5629159665390688, 0.15633411950839932]","[0.7002939380115727, -0.012535568180705005, 0.5680822117784715]","[0.2386035635645909, -0.05868035119220737, 0.9693425379287951, 0.9585873803764273, -0.14559499574921958, -0.24476995607272375, 0.15549460967292925, 0.9876025078931016, 0.02151075930597155]","[0.5278539871785907, 0.5836710974529745, 0.3854512554721472, 0.4817940928162673]","[0.2386035635645909, -0.05868035119220737, 0.9693425379287951, 0.7002939380115727, 0.9585873803764273, -0.14559499574921958, -0.24476995607272375, -0.012535568180705005, 0.15549460967292925, 0.9876025078931016, 0.02151075930597155, 0.5680822117784715, 0.0, 0.0, 0.0, 1.0]",True,True
274,"[-0.2628228329156967, -1.5497302900160115, 1.639034430471536, -0.12713288106744108, 1.5718366951567495, 0.1637295178774165]","[0.6986577634090588, -0.018299844514925043, 0.5759931067879357]","[0.2513703504483775, -0.07854455109832928, 0.9646987614837192, 0.9540805188436009, -0.14766310840986074, -0.26062611146595266, 0.16292117872942521, 0.9859139718593605, 0.03781969875494826]","[0.5342113207321296, 0.5833553291312444, 0.3752155521786155, 0.48324746681085445]","[0.2513703504483775, -0.07854455109832928, 0.9646987614837192, 0.6986577634090588, 0.9540805188436009, -0.14766310840986074, -0.26062611146595266, -0.018299844514925043, 0.16292117872942521, 0.9859139718593605, 0.03781969875494826, 0.5759931067879357, 0.0, 0.0, 0.0, 1.0]",True,True
275,"[-0.26535006717625614, -1.548218382821669, 1.6412236306686352, -0.12677953148774762, 1.5621997822722045, 0.16531911741462094]","[0.6991062040083962, -0.0192797593993019, 0.5734730829549114]","[0.24512164885936968, -0.07393298418669499, 0.9666691735592449, 0.9554883725135133, -0.15043751333332442, -0.25379228627671807, 0.16418692777423438, 0.9858511390830442, 0.03376661541704462]","[0.5311428129380764, 0.5834793369896765, 0.3777149131257135, 0.4845313405474922]","[0.24512164885936968, -0.07393298418669499, 0.9666691735592449, 0.6991062040083962, 0.9554883725135133, -0.15043751333332442, -0.25379228627671807, -0.0192797593993019, 0.16418692777423438, 0.9858511390830442, 0.03376661541704462, 0.5734730829549114, 0.0, 0.0, 0.0, 1.0]",True,True
276,"[-0.26252583933018814, -1.5361655873671003, 1.6360380862404011, -0.12560589697202282, 1.5577810009783974, 0.1680035177369415]","[0.7051377454046452, -0.01849036979289089, 0.5685814580924602]","[0.23930203180913828, -0.06578997575646293, 0.9687136917902947, 0.9565054602326232, -0.15545247083579242, -0.24684374380612664, 0.16682878084190325, 0.9856501450317, 0.02572837891887277]","[0.5266825276891712, 0.5850269488933947, 0.3806301086475545, 0.4852522070906857]","[0.23930203180913828, -0.06578997575646293, 0.9687136917902947, 0.7051377454046452, 0.9565054602326232, -0.15545247083579242, -0.24684374380612664, -0.01849036979289089, 0.16682878084190325, 0.9856501450317, 0.02572837891887277, 0.5685814580924602, 0.0, 0.0, 0.0, 1.0]",True,True
277,"[-0.2635345396479371, -1.5391464569893665, 1.644464883113324, -0.1349448699158693, 1.565668797460702, 0.17065397044538286]","[0.7032922619828238, -0.01946206052822535, 0.5659130250941793]","[0.24697396239133748, -0.07158203331773667, 0.9663746035605552, 0.9540643601342842, -0.1565838991445013, -0.25542646544605246, 0.16960264921952445, 0.9850672540668494, 0.029621720795994403]","[0.5291530459240574, 0.5860751105318848, 0.3764373844572848, 0.4845698240576785]","[0.24697396239133748, -0.07158203331773667, 0.9663746035605552, 0.7032922619828238, 0.9540643601342842, -0.1565838991445013, -0.25542646544605246, -0.01946206052822535, 0.16960264921952445, 0.9850672540668494, 0.029621720795994403, 0.5659130250941793, 0.0, 0.0, 0.0, 1.0]",True,True
278,"[-0.25564513654519416, -1.5358150531021484, 1.6557594231415673, -0.1381564032411583, 1.568803257626313, 0.16873198327719494]","[0.7031600969509101, -0.0141427062057305, 0.55644414148312]","[0.2444185824251142, -0.05951012538156065, 0.9678419817007158, 0.9550285897396029, -0.15801941177348253, -0.25089890052120123, 0.16786884566614113, 0.985641116471829, 0.01821099049705381]","[0.5255021791459779, 0.5882658845499931, 0.3805755560018107, 0.48265200192411456]","[0.2444185824251142, -0.05951012538156065, 0.9678419817007158, 0.7031600969509101, 0.9550285897396029, -0.15801941177348253, -0.25089890052120123, -0.0141427062057305, 0.16786884566614113, 0.985641116471829, 0.01821099049705381, 0.55644414148312, 0.0, 0.0, 0.0, 1.0]",True,True
279,"[-0.2658988800024398, -1.5355673843656745, 1.6510988256224615, -0.14097757400046232, 1.565512266306781, 0.17203760494326373]","[0.704282511141787, -0.02139262889414103, 0.5596319175892198]","[0.24966990315528265, -0.0682984925000643, 0.965919383479103, 0.9531123417988882, -0.15882212426368164, -0.25758958976443735, 0.1710023490162379, 0.9849420535070021, 0.025443031744240435]","[0.5282733219262168, 0.5880155175832361, 0.3761864367693217, 0.48337233393436985]","[0.24966990315528265, -0.0682984925000643, 0.965919383479103, 0.704282511141787, 0.9531123417988882, -0.15882212426368164, -0.25758958976443735, -0.02139262889414103, 0.1710023490162379, 0.9849420535070021, 0.025443031744240435, 0.5596319175892198, 0.0, 0.0, 0.0, 1.0]",True,True
280,"[-0.26369327395658704, -1.5502873742869658, 1.6582340982415442, -0.14429145858502815, 1.559360479630398, 0.1631060950890451]","[0.697431571578842, -0.01738983400782553, 0.5652397291765643]","[0.2405885784301195, -0.07514577607903998, 0.9677139289410136, 0.9570351821568305, -0.14789893149885758, -0.24941845596414575, 0.16186659952879887, 0.9861435080144142, 0.03633435781747667]","[0.5312777062772206, 0.5814106019224925, 0.37920249611966766, 0.4857068845729425]","[0.2405885784301195, -0.07514577607903998, 0.9677139289410136, 0.697431571578842, 0.9570351821568305, -0.14789893149885758, -0.24941845596414575, -0.01738983400782553, 0.16186659952879887, 0.9861435080144142, 0.03633435781747667, 0.5652397291765643, 0.0, 0.0, 0.0, 1.0]",True,True
281,"[-0.26563662558435275, -1.5375734779619517, 1.6472819603471196, -0.14798730800418933, 1.5661513832736718, 0.17978503935886608]","[0.7048458704685447, -0.021420745970157383, 0.5642151527464685]","[0.24727972740771306, -0.08247459733355492, 0.9654277172361664, 0.9523581955358396, -0.16287745694494832, -0.257846468687989, 0.1785121951265144, 0.9831932031975275, 0.03826906553992097]","[0.5297809301972575, 0.5856381388734728, 0.3713400564534541, 0.48833052205375116]","[0.24727972740771306, -0.08247459733355492, 0.9654277172361664, 0.7048458704685447, 0.9523581955358396, -0.16287745694494832, -0.257846468687989, -0.021420745970157383, 0.1785121951265144, 0.9831932031975275, 0.03826906553992097, 0.5642151527464685, 0.0, 0.0, 0.0, 1.0]",True,True
282,"[-0.2601828232440888, -1.5284384083506368, 1.6500653085984112, -0.14560743860708036, 1.565657683279411, 0.167129995417186]","[0.708043432215297, -0.018352188771828072, 0.5558595049922467]","[0.24491965025767395, -0.06481747768057439, 0.9673743119934429, 0.9551949248318667, -0.15488917296809585, -0.25221419403495793, 0.16618369502783006, 0.9858032454219187, 0.02397792364884107]","[0.5277329819469357, 0.5864790916087564, 0.3795435591356377, 0.4832047822505647]","[0.24491965025767395, -0.06481747768057439, 0.9673743119934429, 0.708043432215297, 0.9551949248318667, -0.15488917296809585, -0.25221419403495793, -0.018352188771828072, 0.16618369502783006, 0.9858032454219187, 0.02397792364884107, 0.5558595049922467, 0.0, 0.0, 0.0, 1.0]",True,True
283,"[-0.266697774994409, -1.5291725931104123, 1.658246876500217, -0.14712337285421462, 1.5575688234303517, 0.16962964282501536]","[0.7065009290879294, -0.021806893681851257, 0.5510883852387025]","[0.24422864509096429, -0.05949396554680187, 0.9678909220467706, 0.9549564081793545, -0.15873491340065923, -0.2507219291264151, 0.16855452350565303, 0.9855271154723251, 0.018046530818445622]","[0.5252476231523449, 0.5884124887511265, 0.38045693274335624, 0.4828438668783472]","[0.24422864509096429, -0.05949396554680187, 0.9678909220467706, 0.7065009290879294, 0.9549564081793545, -0.15873491340065923, -0.2507219291264151, -0.021806893681851257, 0.16855452350565303, 0.9855271154723251, 0.018046530818445622, 0.5510883852387025, 0.0, 0.0, 0.0, 1.0]",True,True
284,"[-0.2720102428783339, -1.5325680231905934, 1.6547697971034465, -0.1499138614892924, 1.564769161778273, 0.17375444989552763]","[0.7057346239737482, -0.026070362868002264, 0.5559898270442486]","[0.254287983179941, -0.07173154414610605, 0.9644647257337582, 0.9515930794078501, -0.1594696013652068, -0.26275474774684315, 0.17265060913116753, 0.9845933332167334, 0.027708037675005626]","[0.5297467365377865, 0.5886530274427674, 0.37367578787628414, 0.48293106543798553]","[0.254287983179941, -0.07173154414610605, 0.9644647257337582, 0.7057346239737482, 0.9515930794078501, -0.1594696013652068, -0.26275474774684315, -0.026070362868002264, 0.17265060913116753, 0.9845933332167334, 0.027708037675005626, 0.5559898270442486, 0.0, 0.0, 0.0, 1.0]",True,True
285,"[-0.2637036196226706, -1.5385575333003578, 1.6527747555685335, -0.14737586251870372, 1.5714667413961507, 0.1707524469903673]","[0.7033444266916317, -0.020149657470543886, 0.5611777702456828]","[0.25206596731847336, -0.0759429778958041, 0.9647255631671214, 0.9526872054095459, -0.15550431799671802, -0.2611618190573141, 0.16985239700620056, 0.9849117073081693, 0.03315255704399034]","[0.5314400733774566, 0.58617781608297, 0.37392417601728367, 0.4838881347280161]","[0.25206596731847336, -0.0759429778958041, 0.9647255631671214, 0.7033444266916317, 0.9526872054095459, -0.15550431799671802, -0.2611618190573141, -0.020149657470543886, 0.16985239700620056, 0.9849117073081693, 0.03315255704399034, 0.5611777702456828, 0.0, 0.0, 0.0, 1.0]",True,True
286,"[-0.26236681244424737, -1.5278745686911734, 1.6534537731532089, -0.14430734597041303, 1.5695931313962166, 0.1793331905149132]","[0.7073955129455946, -0.020111420236776107, 0.5531030416959433]","[0.2508381200975913, -0.06385307899920395, 0.9659208154958809, 0.9514631884392437, -0.1675455897137825, -0.2581594011700702, 0.17832004528637474, 0.9837943177665656, 0.018727033381797927]","[0.5248855979557847, 0.5915354335180555, 0.3751297298291713, 0.48358931517300646]","[0.2508381200975913, -0.06385307899920395, 0.9659208154958809, 0.7073955129455946, 0.9514631884392437, -0.1675455897137825, -0.2581594011700702, -0.020111420236776107, 0.17832004528637474, 0.9837943177665656, 0.018727033381797927, 0.5531030416959433, 0.0, 0.0, 0.0, 1.0]",True,True
287,"[-0.2629095380993416, -1.5202921237786324, 1.6516004813035239, -0.1398074997749168, 1.567429264493, 0.17932672165352792]","[0.7103761345649391, -0.02109389992999553, 0.548675434406087]","[0.2510591841918142, -0.05385126035263688, 0.9664726213356346, 0.9514025405300839, -0.17021975951253138, -0.256628991628767, 0.17833253182143297, 0.9839335725697791, 0.008498991953702722]","[0.5218568809149176, 0.5943021015760089, 0.3775652474546457, 0.48157542692563216]","[0.2510591841918142, -0.05385126035263688, 0.9664726213356346, 0.7103761345649391, 0.9514025405300839, -0.17021975951253138, -0.256628991628767, -0.02109389992999553, 0.17833253182143297, 0.9839335725697791, 0.008498991953702722, 0.548675434406087, 0.0, 0.0, 0.0, 1.0]",True,True
288,"[-0.2668290360138784, -1.527812389203834, 1.6618925156545739, -0.15599203605080394, 1.5627729878475067, 0.16198363471091262]","[0.7072403378128055, -0.022599927318601214, 0.5485781927632122]","[0.24916925049268476, -0.062133230458089675, 0.9664647672221454, 0.9549728149898581, -0.15020350516425737, -0.25586291186242194, 0.16106398492295004, 0.9867007493202856, 0.021909451191823387]","[0.5293569675843162, 0.5868269132514967, 0.38036751739312413, 0.480349795946505]","[0.24916925049268476, -0.062133230458089675, 0.9664647672221454, 0.7072403378128055, 0.9549728149898581, -0.15020350516425737, -0.25586291186242194, -0.022599927318601214, 0.16106398492295004, 0.9867007493202856, 0.021909451191823387, 0.5485781927632122, 0.0, 0.0, 0.0, 1.0]",True,True
289,"[-0.26579486603494684, -1.5362125201300905, 1.6535382034387276, -0.13571683269541227, 1.5721980516100162, 0.16542653038993654]","[0.7028544927929157, -0.021568871967389495, 0.55795763327647]","[0.2575018469564499, -0.06098043344820118, 0.9643516918378309, 0.9521430471247321, -0.1540649179693543, -0.2639841261574761, 0.16467063073313093, 0.9861771584190976, 0.01839009479005454]","[0.5295816801441375, 0.5901645258179599, 0.3775060066688149, 0.4782659212726113]","[0.2575018469564499, -0.06098043344820118, 0.9643516918378309, 0.7028544927929157, 0.9521430471247321, -0.1540649179693543, -0.2639841261574761, -0.021568871967389495, 0.16467063073313093, 0.9861771584190976, 0.01839009479005454, 0.55795763327647, 0.0, 0.0, 0.0, 1.0]",True,True
